[2025-02-03 15:03:39.996615] [0x0000007f988c6010] [MocapTag] [0x000071d2] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 15:03:47.630444] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2448] , 8.62244, -0.00289768, -0.188743, -0.150247, -0.999727, -0.00726428, 0.00165328, 0.0221658, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:47.635328] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2449] , 8.63246, -0.00289768, -0.188743, -0.150247, -0.999727, -0.00726428, 0.00165328, 0.0221658, -0.0385506, 0.0155113, -0.015543, 0, -0.263613, 0.0395041, 
[2025-02-03 15:03:47.637075] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2450] , 8.63246, -0.00289768, -0.188743, -0.150247, -0.999727, -0.00726428, 0.00165328, 0.0221658, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:47.639547] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2451] , 8.63246, -0.00214332, -0.189126, -0.149818, -0.999713, -0.00747298, 0.00635986, 0.0218418, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:47.642510] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2452] , 8.63246, -0.00214332, -0.189126, -0.149818, -0.999713, -0.00747298, 0.00635986, 0.0218418, 0.0754364, -0.038302, 0.0428739, 0, 0.94152, -0.0716701, 
[2025-02-03 15:03:47.645993] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2453] , 8.64247, -0.00214332, -0.189126, -0.149818, -0.999713, -0.00747298, 0.00635986, 0.0218418, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:47.649755] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2454] , 8.64247, -0.00214332, -0.189126, -0.149818, -0.999713, -0.00747298, 0.00635986, 0.0218418, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:47.652445] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2455] , 8.64247, -0.00307026, -0.188669, -0.150007, -0.999729, -0.00661724, 0.000273811, 0.022317, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:47.655469] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2456] , 8.65247, -0.00307026, -0.188669, -0.150007, -0.999729, -0.00661724, 0.000273811, 0.022317, -0.0926936, 0.0457081, -0.0188492, -0.144649, -1.22001, 0.103951, 
[2025-02-03 15:03:47.658428] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2457] , 8.65247, -0.00307026, -0.188669, -0.150007, -0.999729, -0.00661724, 0.000273811, 0.022317, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:47.661674] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2458] , 8.65247, -0.00312937, -0.188723, -0.150007, -0.999723, -0.00690724, 5.45054e-05, 0.0225008, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:47.665143] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2459] , 8.66248, -0.00312937, -0.188723, -0.150007, -0.999723, -0.00690724, 5.45054e-05, 0.0225008, -0.00591151, -0.00541622, 0, 0.0589609, -0.0423009, 0.0370611, 
[2025-02-03 15:03:47.668385] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2460] , 8.66248, -0.00312937, -0.188723, -0.150007, -0.999723, -0.00690724, 5.45054e-05, 0.0225008, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:47.670950] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2461] , 8.66248, -0.00231226, -0.189338, -0.150418, -0.999709, -0.00874013, 0.00416664, 0.0221085, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:47.673928] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2462] , 8.67246, -0.00231226, -0.189338, -0.150418, -0.999709, -0.00874013, 0.00416664, 0.0221085, 0.0817115, -0.0614587, -0.0410712, 0.348377, 0.829761, -0.0856418, 
[2025-02-03 15:03:47.676676] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2463] , 8.67246, -0.00231226, -0.189338, -0.150418, -0.999709, -0.00874013, 0.00416664, 0.0221085, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:47.680174] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2464] , 8.67246, -0.00231226, -0.189338, -0.150418, -0.999709, -0.00874013, 0.00416664, 0.0221085, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:47.683560] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2465] , 8.68248, -0.00255639, -0.189153, -0.150227, -0.999712, -0.00837357, 0.00433133, 0.0220624, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:47.686654] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [2466] , 8.68248, -0.00255639, -0.189153, -0.150227, -0.999712, -0.00837357, 0.00433133, 0.0220624, -0.0244135, 0.01842, 0.019076, -0.0739813, 0, 0, 
