[2025-02-03 17:46:46.202679] [0x0000007fb948d010] [MocapTag] [0x0000550f] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 17:47:16.622245] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12412] , 30.6157, 0.0871453, -0.249456, -1.10819, -0.991203, -0.0144003, -0.00329955, 0.131522, 0, -0.0790671, 0.0582298, -0.0948429, 0.57273, 0.10961, 
[2025-02-03 17:47:16.627428] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12413] , 30.6257, 0.0871453, -0.249456, -1.10819, -0.991203, -0.0144003, -0.00329955, 0.131522, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.629487] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12415] , 30.6257, 0.0870881, -0.249974, -1.10811, -0.991177, -0.0145059, -0.00255723, 0.131721, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.631675] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12416] , 30.6257, 0.0870881, -0.249974, -1.10811, -0.991177, -0.0145059, -0.00255723, 0.131721, -0.0057176, -0.0518406, 0.00851711, 0, 0.150525, 0.0378281, 
[2025-02-03 17:47:16.634608] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12417] , 30.6257, 0.0870881, -0.249974, -1.10811, -0.991177, -0.0145059, -0.00255723, 0.131721, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.636992] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12418] , 30.6356, 0.0868713, -0.250273, -1.10826, -0.991174, -0.0148815, -0.00321522, 0.131692, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.641721] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12420] , 30.6356, 0.0868713, -0.250273, -1.10826, -0.991174, -0.0148815, -0.00321522, 0.131692, -0.0216773, -0.0298899, -0.015578, 0.0918388, -0.120625, 0, 
[2025-02-03 17:47:16.644245] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12421] , 30.6356, 0.0868713, -0.250273, -1.10826, -0.991174, -0.0148815, -0.00321522, 0.131692, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.647040] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12422] , 30.6457, 0.086972, -0.250727, -1.10845, -0.991218, -0.0153094, -0.00295625, 0.131312, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.649662] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12424] , 30.6457, 0.086972, -0.250727, -1.10845, -0.991218, -0.0153094, -0.00295625, 0.131312, 0.010064, -0.0453578, -0.0185645, 0.077939, 0.0614189, -0.0772446, 
[2025-02-03 17:47:16.652226] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12425] , 30.6457, 0.086972, -0.250727, -1.10845, -0.991218, -0.0153094, -0.00295625, 0.131312, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.655679] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12426] , 30.6457, 0.086972, -0.250727, -1.10845, -0.991218, -0.0153094, -0.00295625, 0.131312, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.658957] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12428] , 30.6557, 0.086748, -0.251308, -1.10806, -0.991148, -0.0148641, -0.0016073, 0.131913, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.661871] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12429] , 30.6557, 0.086748, -0.251308, -1.10806, -0.991148, -0.0148641, -0.0016073, 0.131913, -0.0224002, -0.0581458, 0.0387376, -0.123787, 0.257536, 0.117072, 
[2025-02-03 17:47:16.664180] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12430] , 30.6557, 0.086748, -0.251308, -1.10806, -0.991148, -0.0148641, -0.0016073, 0.131913, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.667454] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12431] , 30.6657, 0.0865482, -0.251498, -1.1082, -0.991151, -0.0149692, -0.00235469, 0.131872, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.670984] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12433] , 30.6657, 0.0865482, -0.251498, -1.1082, -0.991151, -0.0149692, -0.00235469, 0.131872, -0.0199768, -0.0189859, -0.0140081, 0.040555, -0.145505, 0, 
[2025-02-03 17:47:16.674804] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12434] , 30.6657, 0.0865482, -0.251498, -1.1082, -0.991151, -0.0149692, -0.00235469, 0.131872, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.678268] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12435] , 30.6757, 0.0863048, -0.2518, -1.1079, -0.991117, -0.0140221, -0.0027644, 0.13222, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.681425] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12437] , 30.6757, 0.0863048, -0.2518, -1.1079, -0.991117, -0.0140221, -0.0027644, 0.13222, -0.0243388, -0.030167, 0.0297515, -0.176907, -0.105202, 0.0712216, 
[2025-02-03 17:47:16.683380] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12438] , 30.6757, 0.0863048, -0.2518, -1.1079, -0.991117, -0.0140221, -0.0027644, 0.13222, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.685608] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12439] , 30.6757, 0.0863048, -0.2518, -1.1079, -0.991117, -0.0140221, -0.0027644, 0.13222, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.692687] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12441] , 30.6857, 0.0862065, -0.252375, -1.10774, -0.991107, -0.0135447, -0.00143672, 0.132368, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.695330] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12442] , 30.6857, 0.0862065, -0.252375, -1.10774, -0.991107, -0.0135447, -0.00143672, 0.132368, -0.00983329, -0.0574706, 0.0162026, -0.129795, 0.250955, 0, 
[2025-02-03 17:47:16.696499] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12443] , 30.6957, 0.0862065, -0.252375, -1.10774, -0.991107, -0.0135447, -0.00143672, 0.132368, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.700311] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12445] , 30.6957, 0.0863677, -0.252774, -1.10767, -0.991125, -0.0130291, -0.000494191, 0.132293, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.701960] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12446] , 30.6957, 0.0863677, -0.252774, -1.10767, -0.991125, -0.0130291, -0.000494191, 0.132293, 0.0161206, -0.0399944, 0.00659633, -0.127149, 0.172983, 0, 
[2025-02-03 17:47:16.706389] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12447] , 30.7057, 0.0863677, -0.252774, -1.10767, -0.991125, -0.0130291, -0.000494191, 0.132293, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.708884] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12449] , 30.7057, 0.0863074, -0.253128, -1.10802, -0.99116, -0.0132568, 0.000203885, 0.132007, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.711553] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12450] , 30.7057, 0.0863074, -0.253128, -1.10802, -0.99116, -0.0132568, 0.000203885, 0.132007, -0.00603221, -0.035315, -0.0344385, 0, 0.143646, -0.059557, 
[2025-02-03 17:47:16.714796] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12451] , 30.7057, 0.0863074, -0.253128, -1.10802, -0.99116, -0.0132568, 0.000203885, 0.132007, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.717998] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12452] , 30.7157, 0.0861326, -0.253419, -1.10793, -0.991153, -0.0126871, 0.000238197, 0.13212, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.721999] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12454] , 30.7157, 0.0861326, -0.253419, -1.10793, -0.991153, -0.0126871, 0.000238197, 0.13212, -0.0174765, -0.029122, 0.00879421, -0.113893, 0, 0, 
[2025-02-03 17:47:16.725957] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12455] , 30.7157, 0.0861326, -0.253419, -1.10793, -0.991153, -0.0126871, 0.000238197, 0.13212, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.727257] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12456] , 30.7256, 0.0859359, -0.253762, -1.10785, -0.991133, -0.0120309, 0.000416987, 0.132326, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.730037] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12458] , 30.7256, 0.0859359, -0.253762, -1.10785, -0.991133, -0.0120309, 0.000416987, 0.132326, -0.0196759, -0.0342834, 0.00836127, -0.134897, 0, 0.0414163, 
[2025-02-03 17:47:16.732682] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12459] , 30.7256, 0.0859359, -0.253762, -1.10785, -0.991133, -0.0120309, 0.000416987, 0.132326, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.737293] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12460] , 30.7357, 0.0859359, -0.253762, -1.10785, -0.991133, -0.0120309, 0.000416987, 0.132326, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.739786] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12462] , 30.7357, 0.0857062, -0.254063, -1.10753, -0.99109, -0.0107186, 1.43731e-05, 0.132763, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.742519] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12463] , 30.7357, 0.0857062, -0.254063, -1.10753, -0.99109, -0.0107186, 1.43731e-05, 0.132763, -0.0229691, -0.0301671, 0.0313011, -0.249672, -0.113605, 0.0894457, 
[2025-02-03 17:47:16.745342] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12464] , 30.7357, 0.0857062, -0.254063, -1.10753, -0.99109, -0.0107186, 1.43731e-05, 0.132763, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.747921] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12465] , 30.7457, 0.0856133, -0.25442, -1.10745, -0.991098, -0.0101246, -0.000207716, 0.132751, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.750706] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12467] , 30.7457, 0.0856133, -0.25442, -1.10745, -0.991098, -0.0101246, -0.000207716, 0.132751, -0.00928431, -0.0356729, 0.00861011, -0.111842, -0.0598178, 0, 
[2025-02-03 17:47:16.754763] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12468] , 30.7457, 0.0856133, -0.25442, -1.10745, -0.991098, -0.0101246, -0.000207716, 0.132751, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.756545] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12469] , 30.7556, 0.0856133, -0.25442, -1.10745, -0.991098, -0.0101246, -0.000207716, 0.132751, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.759117] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12471] , 30.7556, 0.0857465, -0.254863, -1.10743, -0.991142, -0.00973068, -0.000168029, 0.132446, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.761920] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12472] , 30.7556, 0.0857465, -0.254863, -1.10743, -0.991142, -0.00973068, -0.000168029, 0.132446, 0.013321, -0.0443175, 0, -0.0790834, 0, -0.0614375, 
[2025-02-03 17:47:16.764273] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12473] , 30.7556, 0.0857465, -0.254863, -1.10743, -0.991142, -0.00973068, -0.000168029, 0.132446, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.767402] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12474] , 30.7657, 0.0857134, -0.255351, -1.10724, -0.991137, -0.00910053, 5.09962e-05, 0.132533, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.771904] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12476] , 30.7657, 0.0857134, -0.255351, -1.10724, -0.991137, -0.00910053, 5.09962e-05, 0.132533, -0.00331689, -0.048821, 0.0185491, -0.130749, 0, 0, 
[2025-02-03 17:47:16.774354] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12477] , 30.7657, 0.0857134, -0.255351, -1.10724, -0.991137, -0.00910053, 5.09962e-05, 0.132533, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.777179] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12478] , 30.7757, 0.0855804, -0.255903, -1.10723, -0.991093, -0.00916111, 0.00147067, 0.132846, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.782704] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12480] , 30.7757, 0.0855804, -0.255903, -1.10723, -0.991093, -0.00916111, 0.00147067, 0.132846, -0.0132931, -0.055197, 0, 0, 0.283588, 0.0608146, 
[2025-02-03 17:47:16.783527] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12481] , 30.7757, 0.0855804, -0.255903, -1.10723, -0.991093, -0.00916111, 0.00147067, 0.132846, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.785934] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12482] , 30.7757, 0.0855804, -0.255903, -1.10723, -0.991093, -0.00916111, 0.00147067, 0.132846, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.788281] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12483] , 30.7857, 0.0854705, -0.256206, -1.10735, -0.991104, -0.00911919, 0.000875409, 0.132771, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.790927] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12485] , 30.7857, 0.0854705, -0.256206, -1.10735, -0.991104, -0.00911919, 0.000875409, 0.132771, -0.0109907, -0.0302757, -0.0127247, 0, -0.119243, 0, 
[2025-02-03 17:47:16.793389] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12486] , 30.7857, 0.0854705, -0.256206, -1.10735, -0.991104, -0.00911919, 0.000875409, 0.132771, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.796081] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12487] , 30.7957, 0.0854705, -0.256206, -1.10735, -0.991104, -0.00911919, 0.000875409, 0.132771, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.798751] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12489] , 30.7957, 0.0854785, -0.256559, -1.10752, -0.991145, -0.00910315, 0.000575029, 0.132471, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.802946] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12490] , 30.7957, 0.0854785, -0.256559, -1.10752, -0.991145, -0.00910315, 0.000575029, 0.132471, 0, -0.035285, -0.0172171, 0, -0.0605091, -0.0599712, 
[2025-02-03 17:47:16.804249] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12491] , 30.7957, 0.0854785, -0.256559, -1.10752, -0.991145, -0.00910315, 0.000575029, 0.132471, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.807178] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12492] , 30.8057, 0.0853624, -0.256786, -1.1078, -0.991177, -0.00920876, -0.000338892, 0.132221, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.809996] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12494] , 30.8057, 0.0853624, -0.256786, -1.1078, -0.991177, -0.00920876, -0.000338892, 0.132221, -0.0116118, -0.0226872, -0.0278448, 0.0452042, -0.178832, -0.0489324, 
[2025-02-03 17:47:16.812395] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12495] , 30.8057, 0.0853624, -0.256786, -1.1078, -0.991177, -0.00920876, -0.000338892, 0.132221, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.817072] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12496] , 30.8156, 0.0853624, -0.256786, -1.1078, -0.991177, -0.00920876, -0.000338892, 0.132221, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.820683] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12498] , 30.8156, 0.0851604, -0.25714, -1.10778, -0.991153, -0.00881923, -0.000785148, 0.132432, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.822268] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12499] , 30.8156, 0.0851604, -0.25714, -1.10778, -0.991153, -0.00881923, -0.000785148, 0.132432, -0.020198, -0.0354213, 0.00245359, -0.0654459, -0.0983877, 0.0435233, 
[2025-02-03 17:47:16.825037] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12500] , 30.8156, 0.0851604, -0.25714, -1.10778, -0.991153, -0.00881923, -0.000785148, 0.132432, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.827752] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12501] , 30.8256, 0.0851192, -0.257595, -1.10783, -0.991156, -0.00858049, -0.000734475, 0.13242, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.830423] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12503] , 30.8256, 0.0851192, -0.257595, -1.10783, -0.991156, -0.00858049, -0.000734475, 0.13242, -0.00411825, -0.0454814, -0.00534784, -0.0486612, 0, 0, 
[2025-02-03 17:47:16.833679] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12504] , 30.8256, 0.0851192, -0.257595, -1.10783, -0.991156, -0.00858049, -0.000734475, 0.13242, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.836335] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12505] , 30.8357, 0.0851192, -0.257595, -1.10783, -0.991156, -0.00858049, -0.000734475, 0.13242, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.838992] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12507] , 30.8357, 0.0852411, -0.258027, -1.10775, -0.991188, -0.00806993, -0.000775032, 0.132218, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.842474] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12508] , 30.8357, 0.0852411, -0.258027, -1.10775, -0.991188, -0.00806993, -0.000775032, 0.132218, 0.0121855, -0.0432196, 0.00807649, -0.100136, 0, -0.0407338, 
[2025-02-03 17:47:16.845686] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12509] , 30.8357, 0.0852411, -0.258027, -1.10775, -0.991188, -0.00806993, -0.000775032, 0.132218, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.849671] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12511] , 30.8457, 0.0852549, -0.258622, -1.10787, -0.991183, -0.0082907, 0.000576154, 0.132238, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.853790] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12512] , 30.8457, 0.0852549, -0.258622, -1.10787, -0.991183, -0.0082907, 0.000576154, 0.132238, 0, -0.0595352, -0.0120352, 0, 0.273727, 0, 
[2025-02-03 17:47:16.855635] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12513] , 30.8457, 0.0852549, -0.258622, -1.10787, -0.991183, -0.0082907, 0.000576154, 0.132238, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.858232] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12514] , 30.8557, 0.0849329, -0.25889, -1.10808, -0.991174, -0.00820651, -0.000225601, 0.13231, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.860950] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12516] , 30.8557, 0.0849329, -0.25889, -1.10808, -0.991174, -0.00820651, -0.000225601, 0.13231, -0.0321968, -0.0267144, -0.0204093, 0, -0.161046, 0, 
[2025-02-03 17:47:16.865441] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12517] , 30.8557, 0.0849329, -0.25889, -1.10808, -0.991174, -0.00820651, -0.000225601, 0.13231, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.868133] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12518] , 30.8657, 0.0848441, -0.259257, -1.10822, -0.991194, -0.00810369, -0.000399411, 0.13217, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.871204] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12520] , 30.8657, 0.0848441, -0.259257, -1.10822, -0.991194, -0.00810369, -0.000399411, 0.13217, -0.00887762, -0.0367141, -0.0140293, 0, -0.0374031, 0, 
[2025-02-03 17:47:16.874259] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12521] , 30.8657, 0.0848441, -0.259257, -1.10822, -0.991194, -0.00810369, -0.000399411, 0.13217, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.876452] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12522] , 30.8756, 0.0848441, -0.259257, -1.10822, -0.991194, -0.00810369, -0.000399411, 0.13217, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.881222] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12524] , 30.8756, 0.0849709, -0.259662, -1.10821, -0.991248, -0.0076156, -8.32327e-05, 0.13179, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.885456] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12525] , 30.8756, 0.0849709, -0.259662, -1.10821, -0.991248, -0.0076156, -8.32327e-05, 0.13179, 0.0126772, -0.0404911, 0, -0.105047, 0.0491965, -0.0771314, 
[2025-02-03 17:47:16.888670] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12527] , 30.8857, 0.0849709, -0.259662, -1.10821, -0.991248, -0.0076156, -8.32327e-05, 0.13179, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.889275] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12528] , 30.8857, 0.0852433, -0.260407, -1.10848, -0.991283, -0.00798557, 0.0027152, 0.131483, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.891543] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12529] , 30.8857, 0.0852433, -0.260407, -1.10848, -0.991283, -0.00798557, 0.0027152, 0.131483, 0.027243, -0.0745748, -0.0268004, 0, 0.564074, -0.06603, 
[2025-02-03 17:47:16.894087] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12530] , 30.8857, 0.0852433, -0.260407, -1.10848, -0.991283, -0.00798557, 0.0027152, 0.131483, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.897581] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12531] , 30.8957, 0.0848904, -0.260673, -1.10858, -0.991256, -0.00742212, 0.00227457, 0.131721, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.900136] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12533] , 30.8957, 0.0848904, -0.260673, -1.10858, -0.991256, -0.00742212, 0.00227457, 0.131721, -0.0352916, -0.026561, -0.00977242, -0.100303, -0.101836, 0.0488251, 
[2025-02-03 17:47:16.904885] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12534] , 30.8957, 0.0848904, -0.260673, -1.10858, -0.991256, -0.00742212, 0.00227457, 0.131721, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.905558] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12535] , 30.8957, 0.0848904, -0.260673, -1.10858, -0.991256, -0.00742212, 0.00227457, 0.131721, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.908779] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12537] , 30.9057, 0.0848209, -0.260248, -1.11041, -0.990965, -0.00795678, 0.0119471, 0.133347, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.913187] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12538] , 30.9057, 0.0848209, -0.260248, -1.11041, -0.990965, -0.00795678, 0.0119471, 0.133347, -0.00695204, 0.0425241, -0.182851, -0.152779, 1.93386, 0.318456, 
[2025-02-03 17:47:16.915572] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12539] , 30.9057, 0.0848209, -0.260248, -1.11041, -0.990965, -0.00795678, 0.0119471, 0.133347, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.918068] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12540] , 30.9157, 0.08485, -0.260717, -1.11042, -0.990956, -0.00731836, 0.0126574, 0.133388, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.920702] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12542] , 30.9157, 0.08485, -0.260717, -1.11042, -0.990956, -0.00731836, 0.0126574, 0.133388, 0.00290878, -0.0468778, 0, -0.145626, 0.123825, 0, 
[2025-02-03 17:47:16.923891] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12543] , 30.9157, 0.08485, -0.260717, -1.11042, -0.990956, -0.00731836, 0.0126574, 0.133388, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.926114] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12544] , 30.9256, 0.08485, -0.260717, -1.11042, -0.990956, -0.00731836, 0.0126574, 0.133388, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.930918] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12546] , 30.9256, 0.0848103, -0.261224, -1.11048, -0.990946, -0.00671407, 0.0133778, 0.133424, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.932016] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12547] , 30.9256, 0.0848103, -0.261224, -1.11048, -0.990946, -0.00671407, 0.0133778, 0.133424, -0.00396506, -0.0507102, -0.0056054, -0.139117, 0.126731, 0, 
[2025-02-03 17:47:16.934651] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12548] , 30.9256, 0.0848103, -0.261224, -1.11048, -0.990946, -0.00671407, 0.0133778, 0.133424, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:47:16.937830] [0x0000007fb4a669a0] [MocapTag] [0x0000550f] [12549] , 30.9357, 0.0848889, -0.261904, -1.11039, -0.990929, -0.00583561, 0.0151483, 0.133401, 0, 0, 0, 0, 0, 0, 
