[2024-07-23 13:58:09.584664] [0x0000007fa7966010] [MocapTag] [0x00003de4] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-23 13:58:11.232660] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [564] , 2.23163, 0.0189686, -0.249331, -0.174541, -0.999837, -0.00281253, -0.00882191, -0.0155321, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.235198] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [565] , 2.23163, 0.0189686, -0.249331, -0.174541, -0.999837, -0.00281253, -0.00882191, -0.0155321, 0, 0.0096306, 0.00788307, -0.0454903, -0.0836268, 0, 
[2024-07-23 13:58:11.238016] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [566] , 2.23163, 0.0189686, -0.249331, -0.174541, -0.999837, -0.00281253, -0.00882191, -0.0155321, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.240609] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [567] , 2.23163, 0.0189686, -0.249331, -0.174541, -0.999837, -0.00281253, -0.00882191, -0.0155321, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.245284] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [568] , 2.24163, 0.0189646, -0.249318, -0.174545, -0.999836, -0.00282651, -0.00885887, -0.0155415, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.249263] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [569] , 2.24163, 0.0189646, -0.249318, -0.174545, -0.999836, -0.00282651, -0.00885887, -0.0155415, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.250495] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [570] , 2.24163, 0.0189646, -0.249318, -0.174545, -0.999836, -0.00282651, -0.00885887, -0.0155415, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.253184] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [571] , 2.25163, 0.0189699, -0.249411, -0.174639, -0.999837, -0.00304111, -0.00843948, -0.0156956, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.256108] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [572] , 2.25163, 0.0189699, -0.249411, -0.174639, -0.999837, -0.00304111, -0.00843948, -0.0156956, 0, -0.00928492, -0.00939725, 0.0439405, 0.0831159, 0, 
[2024-07-23 13:58:11.258650] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [573] , 2.25163, 0.0189699, -0.249411, -0.174639, -0.999837, -0.00304111, -0.00843948, -0.0156956, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.263856] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [574] , 2.2616, 0.0189733, -0.249416, -0.174639, -0.999837, -0.00303253, -0.0084537, -0.0156922, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.267191] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [575] , 2.2616, 0.0189733, -0.249416, -0.174639, -0.999837, -0.00303253, -0.0084537, -0.0156922, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.269480] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [576] , 2.2616, 0.0189733, -0.249416, -0.174639, -0.999837, -0.00303253, -0.0084537, -0.0156922, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.272127] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [577] , 2.27163, 0.0189747, -0.249419, -0.174642, -0.999837, -0.00302785, -0.00845344, -0.0156894, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.276632] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [578] , 2.27163, 0.0189747, -0.249419, -0.174642, -0.999837, -0.00302785, -0.00845344, -0.0156894, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.279239] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [579] , 2.27163, 0.0189747, -0.249419, -0.174642, -0.999837, -0.00302785, -0.00845344, -0.0156894, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.282045] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [580] , 2.28163, 0.0189733, -0.249323, -0.174558, -0.999837, -0.00282058, -0.00881601, -0.0155336, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.284681] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [581] , 2.28163, 0.0189733, -0.249323, -0.174558, -0.999837, -0.00282058, -0.00881601, -0.0155336, 0, 0.00959404, 0.00842198, -0.0423193, -0.0717744, 0, 
[2024-07-23 13:58:11.287272] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [582] , 2.28163, 0.0189733, -0.249323, -0.174558, -0.999837, -0.00282058, -0.00881601, -0.0155336, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.290121] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [583] , 2.28163, 0.0189733, -0.249323, -0.174558, -0.999837, -0.00282058, -0.00881601, -0.0155336, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.293480] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [584] , 2.29163, 0.0189758, -0.249428, -0.174647, -0.999837, -0.0030218, -0.00839616, -0.0156926, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.296402] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [585] , 2.29163, 0.0189758, -0.249428, -0.174647, -0.999837, -0.0030218, -0.00839616, -0.0156926, 0, -0.010487, -0.00891795, 0.0412703, 0.0832457, 0, 
[2024-07-23 13:58:11.301090] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [586] , 2.29163, 0.0189758, -0.249428, -0.174647, -0.999837, -0.0030218, -0.00839616, -0.0156926, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.302281] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [587] , 2.30164, 0.018973, -0.249333, -0.174559, -0.999837, -0.00281104, -0.00878676, -0.015534, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.304458] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [588] , 2.30164, 0.018973, -0.249333, -0.174559, -0.999837, -0.00281104, -0.00878676, -0.015534, 0, 0.00949177, 0.00879727, -0.0430822, -0.0773679, 0, 
[2024-07-23 13:58:11.308666] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [589] , 2.30164, 0.018973, -0.249333, -0.174559, -0.999837, -0.00281104, -0.00878676, -0.015534, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.311220] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [590] , 2.30164, 0.018973, -0.249333, -0.174559, -0.999837, -0.00281104, -0.00878676, -0.015534, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.314011] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [591] , 2.31163, 0.0189662, -0.24943, -0.17464, -0.999837, -0.00304026, -0.00840792, -0.0156956, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.316785] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [592] , 2.31163, 0.0189662, -0.24943, -0.17464, -0.999837, -0.00304026, -0.00840792, -0.0156956, 0, -0.00969536, -0.00805173, 0.04673, 0.0749562, 0, 
[2024-07-23 13:58:11.319603] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [593] , 2.31163, 0.0189662, -0.24943, -0.17464, -0.999837, -0.00304026, -0.00840792, -0.0156956, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.322006] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [594] , 2.32163, 0.0189824, -0.249493, -0.174626, -0.999841, -0.00282911, -0.00813181, -0.0155974, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.327550] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [595] , 2.32163, 0.0189824, -0.249493, -0.174626, -0.999841, -0.00282911, -0.00813181, -0.0155974, 0, -0.00629866, 0, -0.0411987, 0.0559334, 0, 
[2024-07-23 13:58:11.328434] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [596] , 2.32163, 0.0189824, -0.249493, -0.174626, -0.999841, -0.00282911, -0.00813181, -0.0155974, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.331129] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [597] , 2.32163, 0.0189824, -0.249493, -0.174626, -0.999841, -0.00282911, -0.00813181, -0.0155974, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.334637] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [598] , 2.33162, 0.0189653, -0.249427, -0.174636, -0.999837, -0.0030386, -0.00844703, -0.0156944, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.337294] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [599] , 2.33162, 0.0189653, -0.249427, -0.174636, -0.999837, -0.0030386, -0.00844703, -0.0156944, 0, 0.00664465, 0, 0.0407457, -0.0637483, 0, 
[2024-07-23 13:58:11.341227] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [600] , 2.33162, 0.0189653, -0.249427, -0.174636, -0.999837, -0.0030386, -0.00844703, -0.0156944, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.343736] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [601] , 2.34163, 0.0189686, -0.249422, -0.174639, -0.999837, -0.00303352, -0.00845838, -0.0156852, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.346652] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [602] , 2.34163, 0.0189686, -0.249422, -0.174639, -0.999837, -0.00303352, -0.00845838, -0.0156852, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.349220] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [603] , 2.34163, 0.0189686, -0.249422, -0.174639, -0.999837, -0.00303352, -0.00845838, -0.0156852, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.351729] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [604] , 2.34163, 0.0189688, -0.24942, -0.17463, -0.999837, -0.00303993, -0.00843249, -0.0156878, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.356385] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [605] , 2.35163, 0.0189688, -0.24942, -0.17463, -0.999837, -0.00303993, -0.00843249, -0.0156878, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.358787] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [606] , 2.35163, 0.0189688, -0.24942, -0.17463, -0.999837, -0.00303993, -0.00843249, -0.0156878, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.361481] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [607] , 2.35163, 0.0189688, -0.24942, -0.17463, -0.999837, -0.00303993, -0.00843249, -0.0156878, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.364188] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [608] , 2.36164, 0.0189722, -0.249325, -0.174546, -0.999837, -0.00280708, -0.0088119, -0.0155357, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.367042] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [609] , 2.36164, 0.0189722, -0.249325, -0.174546, -0.999837, -0.00280708, -0.0088119, -0.0155357, 0, 0.00950632, 0.00841528, -0.047493, -0.0750644, 0, 
[2024-07-23 13:58:11.371227] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [610] , 2.36164, 0.0189722, -0.249325, -0.174546, -0.999837, -0.00280708, -0.0088119, -0.0155357, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.373847] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [611] , 2.37163, 0.0189737, -0.249325, -0.17454, -0.999837, -0.00279557, -0.00879152, -0.0155386, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.377283] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [612] , 2.37163, 0.0189737, -0.249325, -0.17454, -0.999837, -0.00279557, -0.00879152, -0.0155386, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.379454] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [613] , 2.37163, 0.0189737, -0.249325, -0.17454, -0.999837, -0.00279557, -0.00879152, -0.0155386, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.382172] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [614] , 2.38163, 0.0189819, -0.249326, -0.174543, -0.999837, -0.00279169, -0.00877904, -0.0155207, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.386663] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [615] , 2.38163, 0.0189819, -0.249326, -0.174543, -0.999837, -0.00279169, -0.00877904, -0.0155207, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.389256] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [616] , 2.38163, 0.0189819, -0.249326, -0.174543, -0.999837, -0.00279169, -0.00877904, -0.0155207, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.392280] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [617] , 2.39162, 0.0189756, -0.249326, -0.174542, -0.999837, -0.00281635, -0.00880742, -0.015527, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.394788] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [618] , 2.39162, 0.0189756, -0.249326, -0.174542, -0.999837, -0.00281635, -0.00880742, -0.015527, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.397302] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [619] , 2.39162, 0.0189756, -0.249326, -0.174542, -0.999837, -0.00281635, -0.00880742, -0.015527, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.401734] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [620] , 2.39162, 0.0189756, -0.249326, -0.174542, -0.999837, -0.00281635, -0.00880742, -0.015527, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.404338] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [621] , 2.40164, 0.0189775, -0.249329, -0.174552, -0.999837, -0.00281789, -0.00879479, -0.0155328, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.406830] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [622] , 2.40164, 0.0189775, -0.249329, -0.174552, -0.999837, -0.00281789, -0.00879479, -0.0155328, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.409641] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [623] , 2.40164, 0.0189775, -0.249329, -0.174552, -0.999837, -0.00281789, -0.00879479, -0.0155328, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.412324] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [624] , 2.41163, 0.0189747, -0.249427, -0.17464, -0.999837, -0.00303289, -0.00843233, -0.0156803, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.416554] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [625] , 2.41163, 0.0189747, -0.249427, -0.17464, -0.999837, -0.00303289, -0.00843233, -0.0156803, 0, -0.00978159, -0.00881894, 0.043869, 0.071732, 0, 
[2024-07-23 13:58:11.419103] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [626] , 2.41163, 0.0189747, -0.249427, -0.17464, -0.999837, -0.00303289, -0.00843233, -0.0156803, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.422008] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [627] , 2.42164, 0.0189881, -0.249396, -0.174543, -0.999842, -0.00258818, -0.00848809, -0.015435, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.425138] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [628] , 2.42164, 0.0189881, -0.249396, -0.174543, -0.999842, -0.00258818, -0.00848809, -0.015435, 0, 0.00309182, 0.00974575, -0.0886917, 0, 0.0483431, 
[2024-07-23 13:58:11.427104] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [629] , 2.42164, 0.0189881, -0.249396, -0.174543, -0.999842, -0.00258818, -0.00848809, -0.015435, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.432188] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [630] , 2.43163, 0.0189881, -0.249396, -0.174543, -0.999842, -0.00258818, -0.00848809, -0.015435, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.434091] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [631] , 2.43163, 0.018973, -0.249428, -0.174658, -0.999837, -0.00301667, -0.00844469, -0.0156927, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.436906] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [632] , 2.43163, 0.018973, -0.249428, -0.174658, -0.999837, -0.00301667, -0.00844469, -0.0156927, 0, -0.00313358, -0.0114784, 0.0854015, 0, -0.0508361, 
[2024-07-23 13:58:11.439781] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [633] , 2.43163, 0.018973, -0.249428, -0.174658, -0.999837, -0.00301667, -0.00844469, -0.0156927, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.443039] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [634] , 2.44162, 0.0189753, -0.249419, -0.174649, -0.999837, -0.00303098, -0.00844232, -0.0156825, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.445952] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [635] , 2.44162, 0.0189753, -0.249419, -0.174649, -0.999837, -0.00303098, -0.00844232, -0.0156825, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.449750] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [636] , 2.44162, 0.0189753, -0.249419, -0.174649, -0.999837, -0.00303098, -0.00844232, -0.0156825, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.452391] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [637] , 2.45162, 0.0189696, -0.249425, -0.174642, -0.999837, -0.00302964, -0.00842833, -0.0156878, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.455484] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [638] , 2.45162, 0.0189696, -0.249425, -0.174642, -0.999837, -0.00302964, -0.00842833, -0.0156878, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.458033] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [639] , 2.45162, 0.0189696, -0.249425, -0.174642, -0.999837, -0.00302964, -0.00842833, -0.0156878, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.461018] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [640] , 2.45162, 0.0189696, -0.249425, -0.174642, -0.999837, -0.00302964, -0.00842833, -0.0156878, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.463864] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [641] , 2.46163, 0.0189785, -0.249329, -0.174556, -0.999837, -0.0027963, -0.00879436, -0.0155238, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.466473] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [642] , 2.46163, 0.0189785, -0.249329, -0.174556, -0.999837, -0.0027963, -0.00879436, -0.0155238, 0, 0.00954084, 0.0086171, -0.0475168, -0.0723811, 0, 
[2024-07-23 13:58:11.469145] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [643] , 2.46163, 0.0189785, -0.249329, -0.174556, -0.999837, -0.0027963, -0.00879436, -0.0155238, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.471595] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [644] , 2.46163, 0.0189724, -0.249423, -0.174631, -0.999837, -0.00302215, -0.00841112, -0.0156909, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.474445] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [645] , 2.47163, 0.0189724, -0.249423, -0.174631, -0.999837, -0.00302215, -0.00841112, -0.0156909, 0, -0.00941617, -0.00753151, 0.0460625, 0.0758437, 0, 
[2024-07-23 13:58:11.480296] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [646] , 2.47163, 0.0189724, -0.249423, -0.174631, -0.999837, -0.00302215, -0.00841112, -0.0156909, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.481752] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [647] , 2.47163, 0.0189624, -0.249425, -0.174617, -0.999837, -0.00303097, -0.00838655, -0.0156902, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.484657] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [648] , 2.48162, 0.0189624, -0.249425, -0.174617, -0.999837, -0.00303097, -0.00838655, -0.0156902, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.487284] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [649] , 2.48162, 0.0189624, -0.249425, -0.174617, -0.999837, -0.00303097, -0.00838655, -0.0156902, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.490092] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [650] , 2.48162, 0.0189624, -0.249425, -0.174617, -0.999837, -0.00303097, -0.00838655, -0.0156902, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.492793] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [651] , 2.49164, 0.0189727, -0.249333, -0.174534, -0.999837, -0.00281187, -0.00878797, -0.0155266, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.495694] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [652] , 2.49164, 0.0189727, -0.249333, -0.174534, -0.999837, -0.00281187, -0.00878797, -0.0155266, 0, 0.00919112, 0.00825784, -0.0447989, -0.0795031, 0, 
[2024-07-23 13:58:11.498398] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [653] , 2.49164, 0.0189727, -0.249333, -0.174534, -0.999837, -0.00281187, -0.00878797, -0.0155266, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.502451] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [654] , 2.50163, 0.0189727, -0.249333, -0.174534, -0.999837, -0.00281187, -0.00878797, -0.0155266, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.503828] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [655] , 2.50163, 0.0189905, -0.249401, -0.174522, -0.999842, -0.00257074, -0.00843161, -0.0154189, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.506495] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [656] , 2.50163, 0.0189905, -0.249401, -0.174522, -0.999842, -0.00257074, -0.00843161, -0.0154189, 0, -0.00686252, 0, -0.0469446, 0.0720654, 0, 
[2024-07-23 13:58:11.510865] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [657] , 2.50163, 0.0189905, -0.249401, -0.174522, -0.999842, -0.00257074, -0.00843161, -0.0154189, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.513556] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [658] , 2.51163, 0.0189645, -0.249433, -0.174627, -0.999836, -0.00304875, -0.0084547, -0.0156929, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.516257] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [659] , 2.51163, 0.0189645, -0.249433, -0.174627, -0.999836, -0.00304875, -0.0084547, -0.0156929, -0.00260588, -0.00317966, -0.0105813, 0.0950813, 0, -0.053986, 
[2024-07-23 13:58:11.521078] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [660] , 2.51163, 0.0189645, -0.249433, -0.174627, -0.999836, -0.00304875, -0.0084547, -0.0156929, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.521671] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [661] , 2.51163, 0.0189819, -0.249494, -0.174619, -0.999841, -0.00284718, -0.0081495, -0.01561, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.524621] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [662] , 2.52163, 0.0189819, -0.249494, -0.174619, -0.999841, -0.00284718, -0.0081495, -0.01561, 0, -0.00607764, 0, -0.0392437, 0.0617113, 0, 
[2024-07-23 13:58:11.527922] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [663] , 2.52163, 0.0189819, -0.249494, -0.174619, -0.999841, -0.00284718, -0.0081495, -0.01561, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.530498] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [664] , 2.52163, 0.0189819, -0.249494, -0.174619, -0.999841, -0.00284718, -0.0081495, -0.01561, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.533039] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [665] , 2.53162, 0.0189764, -0.249331, -0.174565, -0.999836, -0.00281372, -0.00884482, -0.0155358, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.535850] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [666] , 2.53162, 0.0189764, -0.249331, -0.174565, -0.999836, -0.00281372, -0.00884482, -0.0155358, 0, 0.0162867, 0.00530763, 0, -0.138908, 0, 
[2024-07-23 13:58:11.538401] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [667] , 2.53162, 0.0189764, -0.249331, -0.174565, -0.999836, -0.00281372, -0.00884482, -0.0155358, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.542745] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [668] , 2.54161, 0.0189764, -0.249331, -0.174565, -0.999836, -0.00281372, -0.00884482, -0.0155358, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.545404] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [669] , 2.54161, 0.0189698, -0.249419, -0.17465, -0.999836, -0.00304994, -0.00847058, -0.0156976, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.548266] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [670] , 2.54161, 0.0189698, -0.249419, -0.17465, -0.999836, -0.00304994, -0.00847058, -0.0156976, 0, -0.00879975, -0.00842475, 0.0481129, 0.0740159, 0, 
[2024-07-23 13:58:11.550869] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [671] , 2.54161, 0.0189698, -0.249419, -0.17465, -0.999836, -0.00304994, -0.00847058, -0.0156976, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:11.553487] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [672] , 2.55163, 0.0189828, -0.249328, -0.174567, -0.999837, -0.00280801, -0.00881166, -0.0155278, 0, 0, 0, 0, 0, 0, 
