[2025-02-03 14:43:07.888250] [0x0000007f9f196010] [MocapTag] [0x00005057] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 14:43:38.904646] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11795] , 31.8967, -0.00957364, -0.190921, -0.143374, -0.999863, -0.00358017, 0.0138477, 0.00828006, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.910117] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11796] , 31.9067, -0.00957364, -0.190921, -0.143374, -0.999863, -0.00358017, 0.0138477, 0.00828006, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.912791] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11797] , 31.9067, -0.00958137, -0.190937, -0.143369, -0.999863, -0.00357471, 0.0138623, 0.00829018, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.915872] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11798] , 31.9067, -0.00958137, -0.190937, -0.143369, -0.999863, -0.00357471, 0.0138623, 0.00829018, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.918613] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11799] , 31.9167, -0.00958137, -0.190937, -0.143369, -0.999863, -0.00357471, 0.0138623, 0.00829018, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.921321] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11800] , 31.9167, -0.00958437, -0.190944, -0.143356, -0.999863, -0.00359101, 0.0138951, 0.00830253, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.927654] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11801] , 31.9266, -0.00958437, -0.190944, -0.143356, -0.999863, -0.00359101, 0.0138951, 0.00830253, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.929549] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11802] , 31.9266, -0.00958324, -0.190938, -0.143356, -0.999864, -0.00357375, 0.0138272, 0.00828765, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.933028] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11803] , 31.9266, -0.00958324, -0.190938, -0.143356, -0.999864, -0.00357375, 0.0138272, 0.00828765, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.935197] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11804] , 31.9266, -0.00958324, -0.190938, -0.143356, -0.999864, -0.00357375, 0.0138272, 0.00828765, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.938122] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11805] , 31.9367, -0.00958324, -0.190938, -0.143356, -0.999864, -0.00357375, 0.0138272, 0.00828765, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.941646] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11806] , 31.9367, -0.00957955, -0.190931, -0.143344, -0.999863, -0.00357428, 0.0138892, 0.00828773, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.945413] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11807] , 31.9367, -0.00957955, -0.190931, -0.143344, -0.999863, -0.00357428, 0.0138892, 0.00828773, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.947588] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11808] , 31.9467, -0.00957955, -0.190931, -0.143344, -0.999863, -0.00357428, 0.0138892, 0.00828773, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.949959] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11809] , 31.9467, -0.00957967, -0.190931, -0.143361, -0.999864, -0.00357945, 0.0138284, 0.00829111, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.954730] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11810] , 31.9467, -0.00957967, -0.190931, -0.143361, -0.999864, -0.00357945, 0.0138284, 0.00829111, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.957871] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11811] , 31.9567, -0.00957967, -0.190931, -0.143361, -0.999864, -0.00357945, 0.0138284, 0.00829111, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.961519] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11812] , 31.9567, -0.00956884, -0.190916, -0.14336, -0.999863, -0.00358225, 0.0138536, 0.00828282, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.963159] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11813] , 31.9567, -0.00956884, -0.190916, -0.14336, -0.999863, -0.00358225, 0.0138536, 0.00828282, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.967645] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11814] , 31.9667, -0.00956884, -0.190916, -0.14336, -0.999863, -0.00358225, 0.0138536, 0.00828282, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.969315] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11815] , 31.9667, -0.00956884, -0.190916, -0.14336, -0.999863, -0.00358225, 0.0138536, 0.00828282, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.973205] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11816] , 31.9667, -0.00957307, -0.190914, -0.143358, -0.999864, -0.00357311, 0.0138476, 0.008266, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.976992] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11817] , 31.9767, -0.00957307, -0.190914, -0.143358, -0.999864, -0.00357311, 0.0138476, 0.008266, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.980358] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11818] , 31.9767, -0.00957307, -0.190914, -0.143358, -0.999864, -0.00357311, 0.0138476, 0.008266, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.981904] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11819] , 31.9767, -0.00957295, -0.190915, -0.143359, -0.999864, -0.00358003, 0.0138087, 0.00826704, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.984732] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11820] , 31.9767, -0.00957295, -0.190915, -0.143359, -0.999864, -0.00358003, 0.0138087, 0.00826704, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.989365] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11821] , 31.9867, -0.00957295, -0.190915, -0.143359, -0.999864, -0.00358003, 0.0138087, 0.00826704, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.991912] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11822] , 31.9867, -0.00957152, -0.190915, -0.14336, -0.999863, -0.00357724, 0.0138744, 0.00827041, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.995010] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11823] , 31.9867, -0.00957152, -0.190915, -0.14336, -0.999863, -0.00357724, 0.0138744, 0.00827041, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:38.998494] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11824] , 31.9967, -0.00957152, -0.190915, -0.14336, -0.999863, -0.00357724, 0.0138744, 0.00827041, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.000704] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11825] , 31.9967, -0.00956982, -0.190921, -0.143372, -0.999863, -0.00356489, 0.0138879, 0.00827856, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.004460] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11826] , 31.9967, -0.00956982, -0.190921, -0.143372, -0.999863, -0.00356489, 0.0138879, 0.00827856, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.007662] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11827] , 32.0066, -0.00956982, -0.190921, -0.143372, -0.999863, -0.00356489, 0.0138879, 0.00827856, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.010014] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11828] , 32.0066, -0.00957355, -0.190914, -0.143368, -0.999863, -0.00357334, 0.0139206, 0.00826785, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.012791] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11829] , 32.0066, -0.00957355, -0.190914, -0.143368, -0.999863, -0.00357334, 0.0139206, 0.00826785, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.015400] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11830] , 32.0066, -0.00957355, -0.190914, -0.143368, -0.999863, -0.00357334, 0.0139206, 0.00826785, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.019617] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11831] , 32.0166, -0.00957355, -0.190914, -0.143368, -0.999863, -0.00357334, 0.0139206, 0.00826785, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.021912] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11832] , 32.0166, -0.00957496, -0.190922, -0.143373, -0.999862, -0.00358606, 0.013952, 0.00829091, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.026473] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11833] , 32.0166, -0.00957496, -0.190922, -0.143373, -0.999862, -0.00358606, 0.013952, 0.00829091, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.027819] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11834] , 32.0267, -0.00957496, -0.190922, -0.143373, -0.999862, -0.00358606, 0.013952, 0.00829091, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.030358] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11835] , 32.0267, -0.00957479, -0.190928, -0.143372, -0.999862, -0.00357056, 0.0139295, 0.00829123, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.034840] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11836] , 32.0267, -0.00957479, -0.190928, -0.143372, -0.999862, -0.00357056, 0.0139295, 0.00829123, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.037968] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11837] , 32.0367, -0.00957479, -0.190928, -0.143372, -0.999862, -0.00357056, 0.0139295, 0.00829123, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.040651] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11838] , 32.0367, -0.00958183, -0.190931, -0.143367, -0.999863, -0.00358627, 0.0139059, 0.00828425, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.043724] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11839] , 32.0367, -0.00958183, -0.190931, -0.143367, -0.999863, -0.00358627, 0.0139059, 0.00828425, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.046194] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11840] , 32.0367, -0.00958183, -0.190931, -0.143367, -0.999863, -0.00358627, 0.0139059, 0.00828425, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.052103] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11841] , 32.0467, -0.00957485, -0.190932, -0.143361, -0.999863, -0.00358384, 0.0138854, 0.00828986, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.055459] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11842] , 32.0467, -0.00957485, -0.190932, -0.143361, -0.999863, -0.00358384, 0.0138854, 0.00828986, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.056512] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11843] , 32.0467, -0.00957485, -0.190932, -0.143361, -0.999863, -0.00358384, 0.0138854, 0.00828986, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.059376] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11844] , 32.0567, -0.00958776, -0.190932, -0.143355, -0.999863, -0.00359437, 0.0138685, 0.00829114, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.062280] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11845] , 32.0567, -0.00958776, -0.190932, -0.143355, -0.999863, -0.00359437, 0.0138685, 0.00829114, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.066605] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11846] , 32.0567, -0.00958776, -0.190932, -0.143355, -0.999863, -0.00359437, 0.0138685, 0.00829114, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.070363] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11847] , 32.0667, -0.00958868, -0.190942, -0.143358, -0.999863, -0.00359276, 0.0138397, 0.00829945, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.072291] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11848] , 32.0667, -0.00958868, -0.190942, -0.143358, -0.999863, -0.00359276, 0.0138397, 0.00829945, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.074924] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11849] , 32.0667, -0.00958868, -0.190942, -0.143358, -0.999863, -0.00359276, 0.0138397, 0.00829945, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.077774] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11850] , 32.0766, -0.00958868, -0.190942, -0.143358, -0.999863, -0.00359276, 0.0138397, 0.00829945, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.082217] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11851] , 32.0766, -0.00959308, -0.190932, -0.143355, -0.999864, -0.00359674, 0.0138065, 0.00828816, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.085236] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11852] , 32.0766, -0.00959308, -0.190932, -0.143355, -0.999864, -0.00359674, 0.0138065, 0.00828816, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.088017] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11853] , 32.0867, -0.00959308, -0.190932, -0.143355, -0.999864, -0.00359674, 0.0138065, 0.00828816, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.090541] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11854] , 32.0867, -0.00957341, -0.190919, -0.143359, -0.999864, -0.00358073, 0.0138083, 0.00828802, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.093594] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11855] , 32.0867, -0.00957341, -0.190919, -0.143359, -0.999864, -0.00358073, 0.0138083, 0.00828802, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.099240] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11856] , 32.0967, -0.00957341, -0.190919, -0.143359, -0.999864, -0.00358073, 0.0138083, 0.00828802, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.100772] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11857] , 32.0967, -0.00957818, -0.190922, -0.143363, -0.999864, -0.0035705, 0.0138053, 0.00827505, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.103877] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11858] , 32.0967, -0.00957818, -0.190922, -0.143363, -0.999864, -0.0035705, 0.0138053, 0.00827505, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.106430] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11859] , 32.0967, -0.00957818, -0.190922, -0.143363, -0.999864, -0.0035705, 0.0138053, 0.00827505, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.109393] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11860] , 32.1067, -0.00958083, -0.190922, -0.143372, -0.999864, -0.00357816, 0.0138402, 0.0082755, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.113802] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11861] , 32.1067, -0.00958083, -0.190922, -0.143372, -0.999864, -0.00357816, 0.0138402, 0.0082755, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.117009] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11862] , 32.1167, -0.00958083, -0.190922, -0.143372, -0.999864, -0.00357816, 0.0138402, 0.0082755, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.119857] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11863] , 32.1167, -0.00958049, -0.190927, -0.143373, -0.999863, -0.00357147, 0.0138729, 0.00828656, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.123049] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11864] , 32.1167, -0.00958049, -0.190927, -0.143373, -0.999863, -0.00357147, 0.0138729, 0.00828656, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.125693] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11865] , 32.1167, -0.00958049, -0.190927, -0.143373, -0.999863, -0.00357147, 0.0138729, 0.00828656, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.130328] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11866] , 32.1267, -0.00958049, -0.190927, -0.143373, -0.999863, -0.00357147, 0.0138729, 0.00828656, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.133228] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11867] , 32.1267, -0.00957925, -0.190927, -0.143359, -0.999863, -0.00356263, 0.0138736, 0.00828057, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.136052] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11868] , 32.1267, -0.00957925, -0.190927, -0.143359, -0.999863, -0.00356263, 0.0138736, 0.00828057, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.138999] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11869] , 32.1367, -0.00957925, -0.190927, -0.143359, -0.999863, -0.00356263, 0.0138736, 0.00828057, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.141611] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11870] , 32.1367, -0.00957739, -0.190933, -0.143361, -0.999863, -0.00356307, 0.0138715, 0.0082808, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.146864] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11871] , 32.1367, -0.00957739, -0.190933, -0.143361, -0.999863, -0.00356307, 0.0138715, 0.0082808, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.149869] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11872] , 32.1467, -0.00957212, -0.19092, -0.143366, -0.999863, -0.00354128, 0.0139014, 0.00827278, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.154329] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11873] , 32.1467, -0.00957212, -0.19092, -0.143366, -0.999863, -0.00354128, 0.0139014, 0.00827278, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.155407] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11874] , 32.1467, -0.00957212, -0.19092, -0.143366, -0.999863, -0.00354128, 0.0139014, 0.00827278, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.158472] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11875] , 32.1567, -0.00957212, -0.19092, -0.143366, -0.999863, -0.00354128, 0.0139014, 0.00827278, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.162090] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11876] , 32.1567, -0.00957656, -0.19091, -0.143352, -0.999863, -0.0035627, 0.0138835, 0.00825577, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.166212] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11877] , 32.1567, -0.00957656, -0.19091, -0.143352, -0.999863, -0.0035627, 0.0138835, 0.00825577, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.168284] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11878] , 32.1667, -0.00957656, -0.19091, -0.143352, -0.999863, -0.0035627, 0.0138835, 0.00825577, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.170811] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11879] , 32.1667, -0.00957992, -0.190921, -0.143354, -0.999862, -0.00355589, 0.0139232, 0.00827511, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.173652] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11880] , 32.1667, -0.00957992, -0.190921, -0.143354, -0.999862, -0.00355589, 0.0139232, 0.00827511, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.178142] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11881] , 32.1766, -0.00957992, -0.190921, -0.143354, -0.999862, -0.00355589, 0.0139232, 0.00827511, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.180782] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11882] , 32.1766, -0.00956553, -0.190921, -0.143358, -0.999863, -0.00356783, 0.0138723, 0.00826556, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.183604] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11883] , 32.1766, -0.00956553, -0.190921, -0.143358, -0.999863, -0.00356783, 0.0138723, 0.00826556, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.186426] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11884] , 32.1766, -0.00956553, -0.190921, -0.143358, -0.999863, -0.00356783, 0.0138723, 0.00826556, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.189261] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11885] , 32.1867, -0.00957134, -0.190925, -0.14336, -0.999863, -0.00358867, 0.0139019, 0.00828402, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.194166] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11886] , 32.1867, -0.00957134, -0.190925, -0.14336, -0.999863, -0.00358867, 0.0139019, 0.00828402, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.198267] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11887] , 32.1966, -0.00957134, -0.190925, -0.14336, -0.999863, -0.00358867, 0.0139019, 0.00828402, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.199897] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11888] , 32.1966, -0.00958139, -0.190928, -0.143351, -0.999862, -0.00362768, 0.013933, 0.00830538, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.202838] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11889] , 32.1966, -0.00958139, -0.190928, -0.143351, -0.999862, -0.00362768, 0.013933, 0.00830538, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.205410] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11890] , 32.1966, -0.00958139, -0.190928, -0.143351, -0.999862, -0.00362768, 0.013933, 0.00830538, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.209964] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11891] , 32.2067, -0.00958139, -0.190928, -0.143351, -0.999862, -0.00362768, 0.013933, 0.00830538, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.212704] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11892] , 32.2067, -0.00957833, -0.190932, -0.143355, -0.999863, -0.00362018, 0.0138877, 0.00829767, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.215664] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11893] , 32.2067, -0.00957833, -0.190932, -0.143355, -0.999863, -0.00362018, 0.0138877, 0.00829767, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.218536] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11894] , 32.2167, -0.00957833, -0.190932, -0.143355, -0.999863, -0.00362018, 0.0138877, 0.00829767, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.221041] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11895] , 32.2167, -0.00958034, -0.19093, -0.143365, -0.999863, -0.00361563, 0.0138915, 0.00829441, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.225809] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11896] , 32.2167, -0.00958034, -0.19093, -0.143365, -0.999863, -0.00361563, 0.0138915, 0.00829441, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.228764] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11897] , 32.2267, -0.00958034, -0.19093, -0.143365, -0.999863, -0.00361563, 0.0138915, 0.00829441, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.231454] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11898] , 32.2267, -0.00958308, -0.190932, -0.143378, -0.999863, -0.00360296, 0.013871, 0.0082926, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.235112] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11899] , 32.2267, -0.00958308, -0.190932, -0.143378, -0.999863, -0.00360296, 0.013871, 0.0082926, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.236995] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11900] , 32.2367, -0.00958308, -0.190932, -0.143378, -0.999863, -0.00360296, 0.013871, 0.0082926, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.241646] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11901] , 32.2367, -0.00956797, -0.190927, -0.143385, -0.999863, -0.00357976, 0.0138439, 0.00828718, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.244455] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11902] , 32.2367, -0.00956797, -0.190927, -0.143385, -0.999863, -0.00357976, 0.0138439, 0.00828718, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.247109] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11903] , 32.2467, -0.00956797, -0.190927, -0.143385, -0.999863, -0.00357976, 0.0138439, 0.00828718, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.253493] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11904] , 32.2467, -0.00957701, -0.190925, -0.143386, -0.999864, -0.00358023, 0.0138296, 0.00829087, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:43:39.254114] [0x0000007f8e6fd9a0] [MocapTag] [0x00005057] [11905] , 32.2467, -0.00957701, -0.190925, -0.143386, -0.999864, -0.00358023, 0.0138296, 0.00829087, 0, 0, 0, 0, 0, 0, 
