[2025-02-03 17:33:53.472848] [0x0000007fbb71a010] [MocapTag] [0x000040d4] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 17:34:18.829168] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10249] , 25.8279, 0.0379735, -0.206009, -1.10845, -0.961203, -0.00896897, -0.0181799, 0.275096, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.831547] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10251] , 25.8279, 0.0378619, -0.205643, -1.10825, -0.96149, -0.00868737, -0.0158313, 0.274246, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.835259] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10252] , 25.8279, 0.0378619, -0.205643, -1.10825, -0.96149, -0.00868737, -0.0158313, 0.274246, -0.0111588, 0.0366333, 0.0204153, -0.186014, 0.433797, -0.187671, 
[2025-02-03 17:34:18.839104] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10253] , 25.838, 0.0378619, -0.205643, -1.10825, -0.96149, -0.00868737, -0.0158313, 0.274246, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.841598] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10255] , 25.838, 0.0374982, -0.205818, -1.10839, -0.961349, -0.00912263, -0.0165376, 0.274683, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.844411] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10256] , 25.838, 0.0374982, -0.205818, -1.10839, -0.961349, -0.00912263, -0.0165376, 0.274683, -0.0363672, -0.0175611, -0.0147877, 0.123787, -0.110724, 0.0949025, 
[2025-02-03 17:34:18.846945] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10257] , 25.838, 0.0374982, -0.205818, -1.10839, -0.961349, -0.00912263, -0.0165376, 0.274683, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.849589] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10258] , 25.848, 0.0374982, -0.205818, -1.10839, -0.961349, -0.00912263, -0.0165376, 0.274683, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.853098] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10260] , 25.848, 0.0374144, -0.205866, -1.10863, -0.961334, -0.0084421, -0.0156479, 0.274811, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.856856] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10261] , 25.848, 0.0374144, -0.205866, -1.10863, -0.961334, -0.0084421, -0.0156479, 0.274811, -0.00838069, -0.00481016, -0.0234162, -0.179553, 0.133974, 0, 
[2025-02-03 17:34:18.858960] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10262] , 25.858, 0.0374144, -0.205866, -1.10863, -0.961334, -0.0084421, -0.0156479, 0.274811, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.861414] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10264] , 25.858, 0.0371075, -0.207728, -1.10705, -0.960847, 0.00657006, -0.0026049, 0.276991, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.864181] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10265] , 25.858, 0.0371075, -0.207728, -1.10705, -0.960847, 0.00657006, -0.0026049, 0.276991, -0.0306921, -0.186183, 0.15794, 624.716, 1.68029, 0.40946, 
[2025-02-03 17:34:18.868848] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10266] , 25.868, 0.0371075, -0.207728, -1.10705, -0.960847, 0.00657006, -0.0026049, 0.276991, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.871296] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10268] , 25.868, 0.0368349, -0.207725, -1.10709, -0.960852, 0.00548021, -0.00290048, 0.276993, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.874873] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10269] , 25.868, 0.0368349, -0.207725, -1.10709, -0.960852, 0.00548021, -0.00290048, 0.276993, -0.0272625, 0, -0.00358716, 0.22583, 0, 0, 
[2025-02-03 17:34:18.876463] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10270] , 25.868, 0.0368349, -0.207725, -1.10709, -0.960852, 0.00548021, -0.00290048, 0.276993, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.879858] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10271] , 25.878, 0.0368349, -0.207725, -1.10709, -0.960852, 0.00548021, -0.00290048, 0.276993, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.883686] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10273] , 25.878, 0.0366906, -0.207704, -1.10718, -0.960774, 0.00615306, -0.00291435, 0.277249, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.886374] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10274] , 25.878, 0.0366906, -0.207704, -1.10718, -0.960774, 0.00615306, -0.00291435, 0.277249, -0.0144236, 0.00218796, -0.00924295, -0.128317, -0.0402106, 0.0526965, 
[2025-02-03 17:34:18.889701] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10275] , 25.888, 0.0366906, -0.207704, -1.10718, -0.960774, 0.00615306, -0.00291435, 0.277249, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.891941] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10277] , 25.888, 0.0364837, -0.207641, -1.1075, -0.960743, 0.00591978, -0.00416004, 0.277346, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.894503] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10278] , 25.888, 0.0364837, -0.207641, -1.1075, -0.960743, 0.00591978, -0.00416004, 0.277346, -0.0206976, 0.00624178, -0.0317951, 0.114012, -0.226531, 0, 
[2025-02-03 17:34:18.899493] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10279] , 25.8979, 0.0364837, -0.207641, -1.1075, -0.960743, 0.00591978, -0.00416004, 0.277346, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.901512] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10281] , 25.8979, 0.0363132, -0.207814, -1.10753, -0.960735, 0.00573553, -0.00393033, 0.277379, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.904400] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10282] , 25.8979, 0.0363132, -0.207814, -1.10753, -0.960735, 0.00573553, -0.00393033, 0.277379, -0.0170515, -0.0172753, -0.00355342, 0, 0.0543308, 0, 
[2025-02-03 17:34:18.907693] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10283] , 25.8979, 0.0363132, -0.207814, -1.10753, -0.960735, 0.00573553, -0.00393033, 0.277379, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.909586] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10284] , 25.908, 0.0363132, -0.207814, -1.10753, -0.960735, 0.00573553, -0.00393033, 0.277379, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.913739] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10286] , 25.908, 0.0360984, -0.207854, -1.1073, -0.960683, 0.00482852, -0.00367428, 0.277582, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.916555] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10287] , 25.908, 0.0360984, -0.207854, -1.1073, -0.960683, 0.00482852, -0.00367428, 0.277582, -0.0214733, -0.00401017, 0.0234749, 0.160313, 0.0993646, 0.0430644, 
[2025-02-03 17:34:18.919390] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10288] , 25.9179, 0.0360984, -0.207854, -1.1073, -0.960683, 0.00482852, -0.00367428, 0.277582, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.921846] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10290] , 25.9179, 0.0360298, -0.20801, -1.1076, -0.960621, 0.00472357, -0.00437864, 0.277789, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.924591] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10291] , 25.9179, 0.0360298, -0.20801, -1.1076, -0.960621, 0.00472357, -0.00437864, 0.277789, -0.00686197, -0.0155635, -0.0303772, 0.0594854, -0.129656, 0.0430465, 
[2025-02-03 17:34:18.929370] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10292] , 25.928, 0.0360298, -0.20801, -1.1076, -0.960621, 0.00472357, -0.00437864, 0.277789, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.931699] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10294] , 25.928, 0.0358526, -0.208162, -1.10771, -0.960555, 0.00518489, -0.00477995, 0.278001, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.934993] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10295] , 25.928, 0.0358526, -0.208162, -1.10771, -0.960555, 0.00518489, -0.00477995, 0.278001, -0.0177235, -0.0152809, -0.0108374, -0.0660658, -0.102896, 0.0437319, 
[2025-02-03 17:34:18.937425] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10296] , 25.928, 0.0358526, -0.208162, -1.10771, -0.960555, 0.00518489, -0.00477995, 0.278001, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.940292] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10297] , 25.938, 0.03569, -0.208121, -1.10778, -0.96058, 0.00433458, -0.00508787, 0.277923, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.945663] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10299] , 25.938, 0.03569, -0.208121, -1.10778, -0.96058, 0.00433458, -0.00508787, 0.277923, -0.0162588, 0.00414009, -0.00746518, 0.180387, 0, 0, 
[2025-02-03 17:34:18.948094] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10300] , 25.938, 0.03569, -0.208121, -1.10778, -0.96058, 0.00433458, -0.00508787, 0.277923, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.950667] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10301] , 25.9479, 0.0356619, -0.208437, -1.10757, -0.960473, 0.00428152, -0.00466109, 0.278302, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.953370] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10303] , 25.9479, 0.0356619, -0.208437, -1.10757, -0.960473, 0.00428152, -0.00466109, 0.278302, -0.00280981, -0.0315615, 0.0211969, 0, 0.0847213, 0.0789702, 
[2025-02-03 17:34:18.955968] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10304] , 25.9479, 0.0356619, -0.208437, -1.10757, -0.960473, 0.00428152, -0.00466109, 0.278302, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.960550] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10305] , 25.958, 0.0356619, -0.208437, -1.10757, -0.960473, 0.00428152, -0.00466109, 0.278302, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.963232] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10307] , 25.958, 0.0355083, -0.208429, -1.10798, -0.960516, 0.00386246, -0.00596054, 0.278136, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.965964] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10308] , 25.958, 0.0355083, -0.208429, -1.10798, -0.960516, 0.00386246, -0.00596054, 0.278136, -0.0153619, 0, -0.0407061, 0.152612, -0.226232, 0, 
[2025-02-03 17:34:18.968691] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10309] , 25.9679, 0.0355083, -0.208429, -1.10798, -0.960516, 0.00386246, -0.00596054, 0.278136, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.971164] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10311] , 25.9679, 0.0354161, -0.208521, -1.1078, -0.960455, 0.00364004, -0.00580778, 0.27835, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.974015] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10312] , 25.9679, 0.0354161, -0.208521, -1.1078, -0.960455, 0.00364004, -0.00580778, 0.27835, -0.00921807, -0.00918889, 0.0182091, 0, 0.0416363, 0.0447989, 
[2025-02-03 17:34:18.978532] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10313] , 25.978, 0.0354161, -0.208521, -1.1078, -0.960455, 0.00364004, -0.00580778, 0.27835, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.981317] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10315] , 25.978, 0.0353396, -0.208651, -1.10781, -0.960416, 0.00239836, -0.00662557, 0.27848, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.984879] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10316] , 25.978, 0.0353396, -0.208651, -1.10781, -0.960416, 0.00239836, -0.00662557, 0.27848, -0.00764651, -0.0130027, 0, 0.284243, -0.0879848, 0, 
[2025-02-03 17:34:18.986547] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10317] , 25.978, 0.0353396, -0.208651, -1.10781, -0.960416, 0.00239836, -0.00662557, 0.27848, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.989327] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10318] , 25.9879, 0.0353396, -0.208651, -1.10781, -0.960416, 0.00239836, -0.00662557, 0.27848, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.994001] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10320] , 25.9879, 0.0352917, -0.208779, -1.10779, -0.96039, 0.00298893, -0.00659339, 0.278565, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:18.995449] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10321] , 25.9879, 0.0352917, -0.208779, -1.10779, -0.96039, 0.00298893, -0.00659339, 0.278565, -0.00478878, -0.0128449, 0.00214222, -0.115108, 0, 0, 
[2025-02-03 17:34:19.000326] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10322] , 25.9979, 0.0352917, -0.208779, -1.10779, -0.96039, 0.00298893, -0.00659339, 0.278565, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.001775] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10324] , 25.9979, 0.0352867, -0.207196, -1.10967, -0.960649, -0.0119068, -0.0208295, 0.276728, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.003812] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10325] , 25.9979, 0.0352867, -0.207196, -1.10967, -0.960649, -0.0119068, -0.0208295, 0.276728, 0, 0.158288, -0.187604, -624.669, -1.91058, -0.308257, 
[2025-02-03 17:34:19.007841] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10326] , 25.9979, 0.0352867, -0.207196, -1.10967, -0.960649, -0.0119068, -0.0208295, 0.276728, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.010545] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10327] , 26.008, 0.0350977, -0.207446, -1.10963, -0.960555, -0.0129363, -0.022109, 0.276908, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.013222] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10329] , 26.008, 0.0350977, -0.207446, -1.10963, -0.960555, -0.0129363, -0.022109, 0.276908, -0.0188984, -0.0250185, 0.00353421, 0.269699, -0.188099, 0.0479102, 
[2025-02-03 17:34:19.015848] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10330] , 26.008, 0.0350977, -0.207446, -1.10963, -0.960555, -0.0129363, -0.022109, 0.276908, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.018835] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10331] , 26.0179, 0.0350977, -0.207446, -1.10963, -0.960555, -0.0129363, -0.022109, 0.276908, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.022798] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10333] , 26.0179, 0.0352358, -0.207592, -1.10951, -0.960543, -0.0127361, -0.0209613, 0.277048, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.025472] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10334] , 26.0179, 0.0352358, -0.207592, -1.10951, -0.960543, -0.0127361, -0.0209613, 0.277048, 0.0138106, -0.0145776, 0.012783, -0.101852, 0.209944, 0, 
[2025-02-03 17:34:19.028258] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10335] , 26.0179, 0.0352358, -0.207592, -1.10951, -0.960543, -0.0127361, -0.0209613, 0.277048, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.030746] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10336] , 26.0279, 0.035009, -0.207612, -1.10972, -0.96046, -0.0133961, -0.022643, 0.277171, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.033357] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10338] , 26.0279, 0.035009, -0.207612, -1.10972, -0.96046, -0.0133961, -0.022643, 0.277171, -0.0226808, 0, -0.0217363, 0.22099, -0.285975, 0.0373185, 
[2025-02-03 17:34:19.037860] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10339] , 26.0279, 0.035009, -0.207612, -1.10972, -0.96046, -0.0133961, -0.022643, 0.277171, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.040442] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10340] , 26.0379, 0.0351191, -0.207338, -1.10929, -0.960708, -0.0135263, -0.0204995, 0.276471, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.043184] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10342] , 26.0379, 0.0351191, -0.207338, -1.10929, -0.960708, -0.0135263, -0.0204995, 0.276471, 0.0110144, 0.0273722, 0.0435313, -0.0966787, 0.416308, -0.157678, 
[2025-02-03 17:34:19.045677] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10343] , 26.0379, 0.0351191, -0.207338, -1.10929, -0.960708, -0.0135263, -0.0204995, 0.276471, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.048516] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10344] , 26.048, 0.0351191, -0.207338, -1.10929, -0.960708, -0.0135263, -0.0204995, 0.276471, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.053120] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10346] , 26.048, 0.0349403, -0.207599, -1.10929, -0.960624, -0.0144008, -0.0211123, 0.276675, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.056357] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10347] , 26.048, 0.0349403, -0.207599, -1.10929, -0.960624, -0.0144008, -0.0211123, 0.276675, -0.0178813, -0.0261113, 0, 0.20287, -0.0684928, 0.0484705, 
[2025-02-03 17:34:19.059125] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10348] , 26.0579, 0.0349403, -0.207599, -1.10929, -0.960624, -0.0144008, -0.0211123, 0.276675, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.062413] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10350] , 26.0579, 0.0350749, -0.207619, -1.10923, -0.960666, -0.0144619, -0.0206693, 0.276557, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.064220] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10351] , 26.0579, 0.0350749, -0.207619, -1.10923, -0.960666, -0.0144619, -0.0206693, 0.276557, 0.0134646, -0.00204151, 0.00648667, 0, 0.0880249, 0, 
[2025-02-03 17:34:19.069323] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10352] , 26.0679, 0.0350749, -0.207619, -1.10923, -0.960666, -0.0144619, -0.0206693, 0.276557, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.071844] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10354] , 26.0679, 0.0349296, -0.208852, -1.10694, -0.959923, -0.00162807, -0.0115372, 0.280022, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.075153] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10355] , 26.0679, 0.0349296, -0.208852, -1.10694, -0.959923, -0.00162807, -0.0115372, 0.280022, -0.0145385, -0.12325, 0.229032, -2.9659, 1.04794, 0.655174, 
[2025-02-03 17:34:19.076918] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10356] , 26.0679, 0.0349296, -0.208852, -1.10694, -0.959923, -0.00162807, -0.0115372, 0.280022, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.079585] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10357] , 26.078, 0.0349296, -0.208852, -1.10694, -0.959923, -0.00162807, -0.0115372, 0.280022, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.082182] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10359] , 26.078, 0.0348839, -0.2089, -1.10688, -0.959878, -0.00277434, -0.0121822, 0.280138, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.085862] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10360] , 26.078, 0.0348839, -0.2089, -1.10688, -0.959878, -0.00277434, -0.0121822, 0.280138, -0.0045683, -0.00478044, 0.0059809, 0.256538, -0.0594804, 0, 
[2025-02-03 17:34:19.088584] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10361] , 26.088, 0.0348839, -0.2089, -1.10688, -0.959878, -0.00277434, -0.0121822, 0.280138, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.091020] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10363] , 26.088, 0.0347959, -0.209013, -1.10689, -0.959947, -0.00296796, -0.0116524, 0.279923, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.093889] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10364] , 26.088, 0.0347959, -0.209013, -1.10689, -0.959947, -0.00296796, -0.0116524, 0.279923, -0.00880028, -0.0113702, 0, 0, 0.112298, -0.045681, 
[2025-02-03 17:34:19.096173] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10365] , 26.088, 0.0347959, -0.209013, -1.10689, -0.959947, -0.00296796, -0.0116524, 0.279923, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.101790] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10367] , 26.098, 0.0347959, -0.209013, -1.10689, -0.959947, -0.00296796, -0.0116524, 0.279923, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.105921] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10368] , 26.098, 0.0348181, -0.209186, -1.10663, -0.959809, -0.00473107, -0.0121982, 0.28035, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.107172] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10369] , 26.098, 0.0348181, -0.209186, -1.10663, -0.959809, -0.00473107, -0.0121982, 0.28035, 0.00222495, -0.0172899, 0.0259493, 0.370097, 0, 0.0936627, 
[2025-02-03 17:34:19.109854] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10370] , 26.108, 0.0350078, -0.209693, -1.10734, -0.960213, -0.00325525, -0.00832484, 0.279127, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.112524] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10372] , 26.108, 0.0350078, -0.209693, -1.10734, -0.960213, -0.00325525, -0.00832484, 0.279127, 0.0189719, -0.050617, -0.0707417, -0.502539, 0.65942, -0.266379, 
[2025-02-03 17:34:19.116865] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10373] , 26.108, 0.0350078, -0.209693, -1.10734, -0.960213, -0.00325525, -0.00832484, 0.279127, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.119600] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10374] , 26.1179, 0.0350078, -0.209693, -1.10734, -0.960213, -0.00325525, -0.00832484, 0.279127, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.122244] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10376] , 26.1179, 0.0350211, -0.209649, -1.10741, -0.960214, -0.00393489, -0.00854394, 0.279108, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.124679] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10377] , 26.1179, 0.0350211, -0.209649, -1.10741, -0.960214, -0.00393489, -0.00854394, 0.279108, 0, 0.00433218, -0.00736952, 0.142741, 0, 0, 
[2025-02-03 17:34:19.127901] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10378] , 26.1179, 0.0350211, -0.209649, -1.10741, -0.960214, -0.00393489, -0.00854394, 0.279108, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.129999] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10379] , 26.1279, 0.0350171, -0.210451, -1.1077, -0.960322, -0.00402075, -0.0075853, 0.278761, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.134644] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10381] , 26.1279, 0.0350171, -0.210451, -1.1077, -0.960322, -0.00402075, -0.0075853, 0.278761, 0, -0.0802011, -0.0286729, -0.0375032, 0.188466, -0.0741482, 
[2025-02-03 17:34:19.136931] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10382] , 26.1279, 0.0350171, -0.210451, -1.1077, -0.960322, -0.00402075, -0.0075853, 0.278761, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.139999] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10383] , 26.138, 0.0350171, -0.210451, -1.1077, -0.960322, -0.00402075, -0.0075853, 0.278761, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.142407] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10385] , 26.138, 0.0350629, -0.210608, -1.10751, -0.960287, -0.00491824, -0.00659221, 0.278891, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:19.145074] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10386] , 26.138, 0.0350629, -0.210608, -1.10751, -0.960287, -0.00491824, -0.00659221, 0.278891, 0.00457656, -0.0156757, 0.0190927, 0.117135, 0.240964, 0, 
[2025-02-03 17:34:19.151267] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [10388] , 26.1479, 0.0350629, -0.210608, -1.10751, -0.960287, -0.00491824, -0.00659221, 0.278891, 0, 0, 0, 0, 0, 0, 
