[2025-02-03 14:47:14.385269] [0x0000007f90848010] [MocapTag] [0x00005722] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 14:47:20.156723] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1866] , 6.15007, -0.0102752, -0.190297, -0.148111, -0.999944, -0.00283747, -0.00879604, 0.00520514, 0.0138613, -0.0129085, 0.034448, 0.340986, 0.787639, -0.0887919, 
[2025-02-03 14:47:20.159309] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1867] , 6.15007, -0.0102752, -0.190297, -0.148111, -0.999944, -0.00283747, -0.00879604, 0.00520514, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.161990] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1868] , 6.16008, -0.00898897, -0.189986, -0.144816, -0.999758, -0.00665627, 0.0190313, 0.00882762, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.164929] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1869] , 6.16008, -0.00898897, -0.189986, -0.144816, -0.999758, -0.00665627, 0.0190313, 0.00882762, 0.128625, 0.0311544, 0.329495, 0.721622, 5.57425, 0.694976, 
[2025-02-03 14:47:20.168948] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1870] , 6.16008, -0.00898897, -0.189986, -0.144816, -0.999758, -0.00665627, 0.0190313, 0.00882762, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.172503] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1871] , 6.17009, -0.00898897, -0.189986, -0.144816, -0.999758, -0.00665627, 0.0190313, 0.00882762, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.175183] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1872] , 6.17009, -0.0087678, -0.189846, -0.144726, -0.999769, -0.00664566, 0.0185103, 0.00862422, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.178151] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1873] , 6.17009, -0.0087678, -0.189846, -0.144726, -0.999769, -0.00664566, 0.0185103, 0.00862422, 0.0221164, 0.0139874, 0.00902351, 0, -0.104494, -0.0400191, 
[2025-02-03 14:47:20.181488] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1874] , 6.18007, -0.0087678, -0.189846, -0.144726, -0.999769, -0.00664566, 0.0185103, 0.00862422, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.183887] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1875] , 6.18007, -0.00896996, -0.189973, -0.144758, -0.999759, -0.0068865, 0.0188319, 0.00888477, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.188471] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1876] , 6.18007, -0.00896996, -0.189973, -0.144758, -0.999759, -0.0068865, 0.0188319, 0.00888477, -0.0202156, -0.0127322, -0.00319649, 0.0466824, 0.0650853, 0.0508305, 
[2025-02-03 14:47:20.191334] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1877] , 6.19008, -0.00896996, -0.189973, -0.144758, -0.999759, -0.0068865, 0.0188319, 0.00888477, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.193849] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1878] , 6.19008, -0.00885151, -0.189959, -0.144822, -0.999758, -0.0068459, 0.019001, 0.0086914, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.196691] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1879] , 6.19008, -0.00885151, -0.189959, -0.144822, -0.999758, -0.0068459, 0.019001, 0.0086914, 0.0118445, 0, -0.0064052, 0, 0, -0.0387564, 
[2025-02-03 14:47:20.199226] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1880] , 6.19008, -0.00885151, -0.189959, -0.144822, -0.999758, -0.0068459, 0.019001, 0.0086914, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.203867] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1881] , 6.20008, -0.00897435, -0.190003, -0.144734, -0.99976, -0.0068891, 0.0188338, 0.00885737, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.206853] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1882] , 6.20008, -0.00897435, -0.190003, -0.144734, -0.99976, -0.0068891, 0.0188338, 0.00885737, -0.0122838, -0.0044056, 0.00881398, 0, 0, 0, 
[2025-02-03 14:47:20.209567] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1883] , 6.20008, -0.00897435, -0.190003, -0.144734, -0.99976, -0.0068891, 0.0188338, 0.00885737, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.212952] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1884] , 6.21009, -0.00898532, -0.190017, -0.144725, -0.999761, -0.00690914, 0.0187812, 0.00885585, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.215118] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1885] , 6.21009, -0.00898532, -0.190017, -0.144725, -0.999761, -0.00690914, 0.0187812, 0.00885585, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.219612] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1886] , 6.21009, -0.00898532, -0.190017, -0.144725, -0.999761, -0.00690914, 0.0187812, 0.00885585, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.222857] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1887] , 6.22008, -0.00871791, -0.189963, -0.144755, -0.999766, -0.00691834, 0.0186862, 0.00847651, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.225119] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1888] , 6.22008, -0.00871791, -0.189963, -0.144755, -0.999766, -0.00691834, 0.0186862, 0.00847651, 0.0267417, 0.00539583, -0.00296694, 0, 0, -0.0758212, 
[2025-02-03 14:47:20.227842] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1889] , 6.22008, -0.00871791, -0.189963, -0.144755, -0.999766, -0.00691834, 0.0186862, 0.00847651, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.232637] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1890] , 6.23008, -0.00871791, -0.189963, -0.144755, -0.999766, -0.00691834, 0.0186862, 0.00847651, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.235443] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1891] , 6.23008, -0.00923174, -0.188897, -0.149052, -0.999902, -0.00896027, -0.00445589, 0.0098029, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.238930] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1892] , 6.23008, -0.00923174, -0.188897, -0.149052, -0.999902, -0.00896027, -0.00445589, 0.0098029, -0.0513836, 0.106608, -0.429694, 0.448132, -4.62251, 0.298276, 
[2025-02-03 14:47:20.241165] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1893] , 6.24008, -0.00923174, -0.188897, -0.149052, -0.999902, -0.00896027, -0.00445589, 0.0098029, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.243729] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1894] , 6.24008, -0.00947275, -0.189297, -0.149424, -0.999919, -0.00956179, -0.000311271, 0.0084236, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.246688] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1895] , 6.24008, -0.00947275, -0.189297, -0.149424, -0.999919, -0.00956179, -0.000311271, 0.0084236, -0.0241005, -0.0399572, -0.0372338, 0.112057, 0.827393, -0.283318, 
[2025-02-03 14:47:20.251115] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1896] , 6.25006, -0.00947275, -0.189297, -0.149424, -0.999919, -0.00956179, -0.000311271, 0.0084236, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.253690] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1897] , 6.25006, -0.00962903, -0.189084, -0.149216, -0.999916, -0.0091725, -0.00241287, 0.00884114, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.256727] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1898] , 6.25006, -0.00962903, -0.189084, -0.149216, -0.999916, -0.0091725, -0.00241287, 0.00884114, -0.0156282, 0.021318, 0.0207528, -0.0741005, -0.420175, 0.087359, 
[2025-02-03 14:47:20.259431] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1899] , 6.25006, -0.00962903, -0.189084, -0.149216, -0.999916, -0.0091725, -0.00241287, 0.00884114, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.262109] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1900] , 6.26008, -0.00968131, -0.189141, -0.149263, -0.999912, -0.00934303, -0.00256727, 0.00903238, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.267897] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1901] , 6.26008, -0.00968131, -0.189141, -0.149263, -0.999912, -0.00934303, -0.00256727, 0.00903238, -0.00522778, -0.00574913, -0.00461564, 0, 0, 0.0386193, 
[2025-02-03 14:47:20.269995] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1902] , 6.26008, -0.00968131, -0.189141, -0.149263, -0.999912, -0.00934303, -0.00256727, 0.00903238, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.271790] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1903] , 6.27009, -0.0103599, -0.189885, -0.148478, -0.999892, -0.00123774, -0.013671, 0.00517767, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.274621] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1904] , 6.27009, -0.0103599, -0.189885, -0.148478, -0.999892, -0.00123774, -0.013671, 0.00517767, -0.0678601, -0.074403, 0.0784583, -1.61145, -2.23644, -0.772023, 
[2025-02-03 14:47:20.277226] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1905] , 6.27009, -0.0103599, -0.189885, -0.148478, -0.999892, -0.00123774, -0.013671, 0.00517767, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.282029] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1906] , 6.28008, -0.0103599, -0.189885, -0.148478, -0.999892, -0.00123774, -0.013671, 0.00517767, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.284636] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1907] , 6.28008, -0.0103821, -0.190342, -0.148809, -0.999914, -0.00182093, -0.0118202, 0.00539733, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.287436] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1908] , 6.28008, -0.0103821, -0.190342, -0.148809, -0.999914, -0.00182093, -0.0118202, 0.00539733, -0.00221591, -0.045694, -0.0330934, 0.115252, 0.37089, 0.044788, 
[2025-02-03 14:47:20.290198] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1909] , 6.28008, -0.0103821, -0.190342, -0.148809, -0.999914, -0.00182093, -0.0118202, 0.00539733, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.294035] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1910] , 6.29009, -0.0103658, -0.190381, -0.148293, -0.999949, -0.00353553, -0.00775384, 0.00536154, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.297888] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1911] , 6.29009, -0.0103658, -0.190381, -0.148293, -0.999949, -0.00353553, -0.00775384, 0.00536154, 0, -0.00384737, 0.051614, 0.338459, 0.815125, 0, 
[2025-02-03 14:47:20.300634] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1912] , 6.30008, -0.0103658, -0.190381, -0.148293, -0.999949, -0.00353553, -0.00775384, 0.00536154, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.303493] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1913] , 6.30008, -0.010311, -0.190197, -0.148898, -0.99989, -0.00178301, -0.0137314, 0.00523446, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.306190] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1914] , 6.30008, -0.010311, -0.190197, -0.148898, -0.99989, -0.00178301, -0.0137314, 0.00523446, 0.0054885, 0.0184115, -0.0605571, -0.344396, -1.1975, 0, 
[2025-02-03 14:47:20.308830] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1915] , 6.30008, -0.010311, -0.190197, -0.148898, -0.99989, -0.00178301, -0.0137314, 0.00523446, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.313608] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1916] , 6.31008, -0.0102805, -0.190402, -0.148894, -0.999911, -0.00247716, -0.0119422, 0.00545613, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.316429] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1917] , 6.31008, -0.0102805, -0.190402, -0.148894, -0.999911, -0.00247716, -0.0119422, 0.00545613, 0.00304357, -0.020523, 0, 0.137472, 0.358707, 0.0452908, 
[2025-02-03 14:47:20.319854] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1918] , 6.31008, -0.0102805, -0.190402, -0.148894, -0.999911, -0.00247716, -0.0119422, 0.00545613, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.321985] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1919] , 6.32008, -0.0094555, -0.190221, -0.150505, -0.999903, -0.0117804, 0.00382888, 0.00643177, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.326617] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1920] , 6.32008, -0.0094555, -0.190221, -0.150505, -0.999903, -0.0117804, 0.00382888, 0.00643177, 0.0825031, 0.0180312, -0.161065, 1.84267, 3.16662, 0.179902, 
[2025-02-03 14:47:20.329736] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1921] , 6.32008, -0.0094555, -0.190221, -0.150505, -0.999903, -0.0117804, 0.00382888, 0.00643177, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.333866] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1922] , 6.33008, -0.00979042, -0.19, -0.150362, -0.999921, -0.0104501, 0.00234366, 0.00654191, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.335304] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1923] , 6.33008, -0.00979042, -0.19, -0.150362, -0.999921, -0.0104501, 0.00234366, 0.00654191, -0.033492, 0.0221202, 0.0143085, -0.264263, -0.298493, 0, 
[2025-02-03 14:47:20.338202] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1924] , 6.33008, -0.00979042, -0.19, -0.150362, -0.999921, -0.0104501, 0.00234366, 0.00654191, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.341112] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1925] , 6.34006, -0.00979042, -0.19, -0.150362, -0.999921, -0.0104501, 0.00234366, 0.00654191, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.345484] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1926] , 6.34006, -0.00980222, -0.190033, -0.150419, -0.999926, -0.00987068, 0.00108797, 0.00703982, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.348493] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1927] , 6.34006, -0.00980222, -0.190033, -0.150419, -0.999926, -0.00987068, 0.00108797, 0.00703982, 0, -0.00324919, -0.00569095, -0.114369, -0.250893, 0.102328, 
[2025-02-03 14:47:20.351340] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1928] , 6.35009, -0.00980222, -0.190033, -0.150419, -0.999926, -0.00987068, 0.00108797, 0.00703982, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.353967] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1929] , 6.35009, -0.00993344, -0.18979, -0.149961, -0.999926, -0.00987251, 0.00197892, 0.00678118, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.356922] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1930] , 6.35009, -0.00993344, -0.18979, -0.149961, -0.999926, -0.00987251, 0.00197892, 0.00678118, -0.0131222, 0.0242713, 0.0457542, 0, 0.177668, -0.0534814, 
[2025-02-03 14:47:20.361523] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1931] , 6.36006, -0.00993344, -0.18979, -0.149961, -0.999926, -0.00987251, 0.00197892, 0.00678118, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.364154] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1932] , 6.36006, -0.0100533, -0.189644, -0.150252, -0.999931, -0.00981608, 0.000581698, 0.00650687, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.367224] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1933] , 6.36006, -0.0100533, -0.189644, -0.150252, -0.999931, -0.00981608, 0.000581698, 0.00650687, -0.0119841, 0.0146202, -0.0290931, 0, -0.280039, -0.0521015, 
[2025-02-03 14:47:20.369923] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1934] , 6.36006, -0.0100533, -0.189644, -0.150252, -0.999931, -0.00981608, 0.000581698, 0.00650687, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.372951] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1935] , 6.37008, -0.00984302, -0.189735, -0.150104, -0.999926, -0.0100667, 0.00136202, 0.00662557, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.377208] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1936] , 6.37008, -0.00984302, -0.189735, -0.150104, -0.999926, -0.0100667, 0.00136202, 0.00662557, 0.0210266, -0.00912528, 0.0147894, 0.0490904, 0.156618, 0, 
[2025-02-03 14:47:20.380097] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1937] , 6.37008, -0.00984302, -0.189735, -0.150104, -0.999926, -0.0100667, 0.00136202, 0.00662557, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.382779] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1938] , 6.38008, -0.0100073, -0.189646, -0.149963, -0.999929, -0.00971511, 0.00140306, 0.00669463, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.385574] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1939] , 6.38008, -0.0100073, -0.189646, -0.149963, -0.999929, -0.00971511, 0.00140306, 0.00669463, -0.0164234, 0.00893969, 0.0141023, -0.0703812, 0, 0, 
[2025-02-03 14:47:20.388537] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1940] , 6.38008, -0.0100073, -0.189646, -0.149963, -0.999929, -0.00971511, 0.00140306, 0.00669463, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.393109] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1941] , 6.39008, -0.0100073, -0.189646, -0.149963, -0.999929, -0.00971511, 0.00140306, 0.00669463, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.395649] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1942] , 6.39008, -0.009983, -0.189733, -0.150113, -0.999928, -0.00996927, 0.0012309, 0.00659505, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.398826] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1943] , 6.39008, -0.009983, -0.189733, -0.150113, -0.999928, -0.00996927, 0.0012309, 0.00659505, 0.0024255, -0.00870505, -0.0149616, 0.0510693, 0, 0, 
[2025-02-03 14:47:20.401642] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1944] , 6.40008, -0.0100406, -0.18985, -0.15022, -0.999925, -0.010151, 0.00105702, 0.0067772, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.404588] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1945] , 6.40008, -0.0100406, -0.18985, -0.15022, -0.999925, -0.010151, 0.00105702, 0.0067772, -0.00576509, -0.0117446, -0.0107121, 0.0365496, 0, 0.0367342, 
[2025-02-03 14:47:20.408713] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1946] , 6.40008, -0.0100406, -0.18985, -0.15022, -0.999925, -0.010151, 0.00105702, 0.0067772, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.411677] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1947] , 6.41007, -0.0104637, -0.190299, -0.14857, -0.99992, -0.00305485, -0.0111826, 0.00498968, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.414309] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1948] , 6.41007, -0.0104637, -0.190299, -0.14857, -0.99992, -0.00305485, -0.0111826, 0.00498968, -0.0423021, -0.0448437, 0.164974, -1.40653, -2.45862, -0.34828, 
[2025-02-03 14:47:20.416925] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1949] , 6.41007, -0.0104637, -0.190299, -0.14857, -0.99992, -0.00305485, -0.0111826, 0.00498968, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.419624] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1950] , 6.41007, -0.0104637, -0.190299, -0.14857, -0.99992, -0.00305485, -0.0111826, 0.00498968, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.422263] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1951] , 6.42007, -0.0105315, -0.190634, -0.148931, -0.999927, -0.00276086, -0.0104354, 0.00537045, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.425758] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1952] , 6.42007, -0.0105315, -0.190634, -0.148931, -0.999927, -0.00276086, -0.0104354, 0.00537045, -0.00678217, -0.0335184, -0.0360425, -0.0587702, 0.149348, 0.0750718, 
[2025-02-03 14:47:20.429144] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1953] , 6.42007, -0.0105315, -0.190634, -0.148931, -0.999927, -0.00276086, -0.0104354, 0.00537045, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.431395] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1954] , 6.43008, -0.0105315, -0.190634, -0.148931, -0.999927, -0.00276086, -0.0104354, 0.00537045, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.433934] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1955] , 6.43008, -0.0100492, -0.190004, -0.147816, -0.999922, -0.00318372, -0.0104977, 0.00604274, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.437056] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1956] , 6.43008, -0.0100492, -0.190004, -0.147816, -0.999922, -0.00318372, -0.0104977, 0.00604274, 0.0482337, 0.0629459, 0.111451, 0.0860691, 0, 0.135406, 
[2025-02-03 14:47:20.441463] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1957] , 6.44006, -0.0100492, -0.190004, -0.147816, -0.999922, -0.00318372, -0.0104977, 0.00604274, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.444001] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1958] , 6.44006, -0.0104715, -0.19044, -0.148918, -0.999905, -0.0026293, -0.0126114, 0.00495982, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.446943] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1959] , 6.44006, -0.0104715, -0.19044, -0.148918, -0.999905, -0.0026293, -0.0126114, 0.00495982, -0.0422392, -0.0435667, -0.110234, -0.111055, -0.42401, -0.2166, 
[2025-02-03 14:47:20.449857] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1960] , 6.44006, -0.0104715, -0.19044, -0.148918, -0.999905, -0.0026293, -0.0126114, 0.00495982, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.452372] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1961] , 6.4501, -0.0105119, -0.190433, -0.148389, -0.999916, -0.00232708, -0.0114113, 0.00567921, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.456993] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1962] , 6.4501, -0.0105119, -0.190433, -0.148389, -0.999916, -0.00232708, -0.0114113, 0.00567921, -0.00403918, 0, 0.0529791, -0.06001, 0.240077, 0.142545, 
[2025-02-03 14:47:20.459550] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1963] , 6.4501, -0.0105119, -0.190433, -0.148389, -0.999916, -0.00232708, -0.0114113, 0.00567921, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.462277] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1964] , 6.46008, -0.00907112, -0.188799, -0.148691, -0.999916, -0.00839066, -0.00194095, 0.00964068, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.466189] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1965] , 6.46008, -0.00907112, -0.188799, -0.148691, -0.999916, -0.00839066, -0.00194095, 0.00964068, 0.144081, 0.16344, -0.0302764, 1.20335, 1.90764, 0.789986, 
[2025-02-03 14:47:20.467645] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1966] , 6.46008, -0.00907112, -0.188799, -0.148691, -0.999916, -0.00839066, -0.00194095, 0.00964068, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.472625] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1967] , 6.47006, -0.00907112, -0.188799, -0.148691, -0.999916, -0.00839066, -0.00194095, 0.00964068, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.475216] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1968] , 6.47006, -0.00926084, -0.188874, -0.148955, -0.99991, -0.00903363, -0.00307325, 0.00946821, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.478277] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1969] , 6.47006, -0.00926084, -0.188874, -0.148955, -0.99991, -0.00903363, -0.00307325, 0.00946821, -0.0189716, -0.00751415, -0.0263653, 0.130701, -0.22551, 0, 
[2025-02-03 14:47:20.481313] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1970] , 6.48007, -0.00926084, -0.188874, -0.148955, -0.99991, -0.00903363, -0.00307325, 0.00946821, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.483715] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1971] , 6.48007, -0.0102145, -0.190103, -0.148069, -0.99989, -0.000729734, -0.0137105, 0.00556795, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:47:20.488318] [0x0000007f777fd9a0] [MocapTag] [0x00005722] [1972] , 6.48007, -0.0102145, -0.190103, -0.148069, -0.99989, -0.000729734, -0.0137105, 0.00556795, -0.0953648, -0.12294, 0.0886262, -1.65126, -2.14385, -0.783259, 
