[2025-02-03 17:05:33.639958] [0x0000007f81912010] [MocapTag] [0x0000151c] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 17:05:53.794437] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7359] , 20.7854, -0.0351396, -0.202931, -1.11143, -0.998967, -0.00048785, 0.00586418, 0.0450544, 0, -0.016075, -0.0211197, -628.209, 0, -0.0483558, 
[2025-02-03 17:05:53.797424] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7360] , 20.7954, -0.0351396, -0.202931, -1.11143, -0.998967, -0.00048785, 0.00586418, 0.0450544, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.800004] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7362] , 20.7954, -0.0352669, -0.203414, -1.11146, -0.998939, -0.000824058, 0.0065564, 0.0455736, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.802674] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7363] , 20.7954, -0.0352669, -0.203414, -1.11146, -0.998939, -0.000824058, 0.0065564, 0.0455736, -0.0127316, -0.0482973, -0.00338753, 0.0602722, 0.14139, 0.103548, 
[2025-02-03 17:05:53.807889] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7364] , 20.8054, -0.0352669, -0.203414, -1.11146, -0.998939, -0.000824058, 0.0065564, 0.0455736, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.810314] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7366] , 20.8054, -0.0351265, -0.203385, -1.11164, -0.998971, -0.0011501, 0.00519038, 0.0450322, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.812765] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7367] , 20.8054, -0.0351265, -0.203385, -1.11164, -0.998971, -0.0011501, 0.00519038, 0.0450322, 0.0140424, 0.00297468, -0.0171172, 0.0781536, -0.270052, -0.108729, 
[2025-02-03 17:05:53.815938] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7368] , 20.8154, -0.0351265, -0.203385, -1.11164, -0.998971, -0.0011501, 0.00519038, 0.0450322, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.818358] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7370] , 20.8154, -0.0351758, -0.203482, -1.11187, -0.998973, -0.00208558, 0.00500403, 0.044983, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.822830] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7371] , 20.8154, -0.0351758, -0.203482, -1.11187, -0.998973, -0.00208558, 0.00500403, 0.044983, -0.00492728, -0.00973502, -0.0237583, 0.188637, 0, 0, 
[2025-02-03 17:05:53.825016] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7372] , 20.8154, -0.0351758, -0.203482, -1.11187, -0.998973, -0.00208558, 0.00500403, 0.044983, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.827722] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7373] , 20.8254, -0.035173, -0.203592, -1.11209, -0.998944, -0.00249023, 0.00517734, 0.0455925, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.830562] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7375] , 20.8254, -0.035173, -0.203592, -1.11209, -0.998944, -0.00249023, 0.00517734, 0.0455925, 0, -0.0110411, -0.0217041, 0.0786543, 0.0385412, 0.121547, 
[2025-02-03 17:05:53.833120] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7376] , 20.8254, -0.035173, -0.203592, -1.11209, -0.998944, -0.00249023, 0.00517734, 0.0455925, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.837785] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7377] , 20.8354, -0.035173, -0.203592, -1.11209, -0.998944, -0.00249023, 0.00517734, 0.0455925, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.840402] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7379] , 20.8354, -0.0348876, -0.203967, -1.11205, -0.998975, -0.00260824, 0.00570342, 0.0448278, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.844826] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7380] , 20.8354, -0.0348876, -0.203967, -1.11205, -0.998975, -0.00260824, 0.00570342, 0.0448278, 0.0285336, -0.0374236, 0.00426782, 0, 0.105826, -0.153431, 
[2025-02-03 17:05:53.846097] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7381] , 20.8454, -0.0348876, -0.203967, -1.11205, -0.998975, -0.00260824, 0.00570342, 0.0448278, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.848829] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7383] , 20.8454, -0.0349763, -0.204183, -1.11206, -0.998947, -0.00250158, 0.00499291, 0.0455411, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.853454] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7384] , 20.8454, -0.0349763, -0.204183, -1.11206, -0.998947, -0.00250158, 0.00499291, 0.0455411, -0.00887046, -0.0216201, 0, 0, -0.142592, 0.143199, 
[2025-02-03 17:05:53.856518] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7385] , 20.8554, -0.0349763, -0.204183, -1.11206, -0.998947, -0.00250158, 0.00499291, 0.0455411, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.859624] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7387] , 20.8554, -0.0349267, -0.204265, -1.1123, -0.998974, -0.00310485, 0.00441945, 0.0449546, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.862076] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7388] , 20.8554, -0.0349267, -0.204265, -1.1123, -0.998974, -0.00310485, 0.00441945, 0.0449546, 0.00496478, -0.00818658, -0.0237024, 0.12629, -0.109422, -0.117753, 
[2025-02-03 17:05:53.864718] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7389] , 20.8554, -0.0349267, -0.204265, -1.1123, -0.998974, -0.00310485, 0.00441945, 0.0449546, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.868246] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7391] , 20.8654, -0.0349267, -0.204265, -1.1123, -0.998974, -0.00310485, 0.00441945, 0.0449546, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.870951] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7392] , 20.8654, -0.0348258, -0.204514, -1.11226, -0.998939, -0.00278037, 0.00466846, 0.0457427, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.874477] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7393] , 20.8654, -0.0348258, -0.204514, -1.11226, -0.998939, -0.00278037, 0.00466846, 0.0457427, 0.0100922, -0.0249041, 0.00394386, -0.0678301, 0.0472407, 0.157971, 
[2025-02-03 17:05:53.878060] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7395] , 20.8754, -0.0348258, -0.204514, -1.11226, -0.998939, -0.00278037, 0.00466846, 0.0457427, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.879433] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7396] , 20.8754, -0.0346813, -0.204743, -1.11226, -0.99896, -0.00261471, 0.00357138, 0.045374, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.883659] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7397] , 20.8754, -0.0346813, -0.204743, -1.11226, -0.99896, -0.00261471, 0.00357138, 0.045374, 0.0144457, -0.0229523, 0, 0, -0.220884, -0.0732251, 
[2025-02-03 17:05:53.886666] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7398] , 20.8854, -0.0346813, -0.204743, -1.11226, -0.99896, -0.00261471, 0.00357138, 0.045374, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.889244] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7400] , 20.8854, -0.0345737, -0.204887, -1.11246, -0.998967, -0.00301831, 0.00343358, 0.0452195, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.892174] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7401] , 20.8854, -0.0345737, -0.204887, -1.11246, -0.998967, -0.00301831, 0.00343358, 0.0452195, 0.0107601, -0.0144184, -0.0194349, 0.0819921, 0, 0, 
[2025-02-03 17:05:53.894735] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7402] , 20.8854, -0.0345737, -0.204887, -1.11246, -0.998967, -0.00301831, 0.00343358, 0.0452195, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.899295] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7404] , 20.8954, -0.0345737, -0.204887, -1.11246, -0.998967, -0.00301831, 0.00343358, 0.0452195, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.901767] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7405] , 20.8954, -0.0345991, -0.205447, -1.11254, -0.998941, -0.00272806, 0.00458814, 0.0456925, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.904802] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7406] , 20.8954, -0.0345991, -0.205447, -1.11254, -0.998941, -0.00272806, 0.00458814, 0.0456925, -0.00253905, -0.0559487, -0.00824601, -0.0688791, 0.228291, 0.0944175, 
[2025-02-03 17:05:53.907633] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7407] , 20.9054, -0.0345991, -0.205447, -1.11254, -0.998941, -0.00272806, 0.00458814, 0.0456925, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.910258] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7409] , 20.9054, -0.0341866, -0.205526, -1.11264, -0.998975, -0.00314971, 0.00226765, 0.045097, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.914561] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7410] , 20.9054, -0.0341866, -0.205526, -1.11264, -0.998975, -0.00314971, 0.00226765, 0.045097, 0.0412523, -0.00794227, -0.00977483, 0.105739, -0.460125, -0.118379, 
[2025-02-03 17:05:53.917357] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7411] , 20.9154, -0.0341866, -0.205526, -1.11264, -0.998975, -0.00314971, 0.00226765, 0.045097, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.919824] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7413] , 20.9154, -0.0341824, -0.205593, -1.11275, -0.998977, -0.00283776, 0.00272839, 0.0450518, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.922679] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7414] , 20.9154, -0.0341824, -0.205593, -1.11275, -0.998977, -0.00283776, 0.00272839, 0.0450518, 0, -0.0066939, -0.0116621, -0.0664711, 0.0892165, 0, 
[2025-02-03 17:05:53.925422] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7415] , 20.9154, -0.0341824, -0.205593, -1.11275, -0.998977, -0.00283776, 0.00272839, 0.0450518, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.929930] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7417] , 20.9254, -0.0341588, -0.206058, -1.11265, -0.998951, -0.00264984, 0.00315992, 0.0455953, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.932841] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7418] , 20.9254, -0.0341588, -0.206058, -1.11265, -0.998951, -0.00264984, 0.00315992, 0.0455953, 0.00235159, -0.0464418, 0.010122, -0.0417948, 0.0847966, 0.108727, 
[2025-02-03 17:05:53.935410] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7419] , 20.9254, -0.0341588, -0.206058, -1.11265, -0.998951, -0.00264984, 0.00315992, 0.0455953, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.938493] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7421] , 20.9354, -0.0338044, -0.20604, -1.11265, -0.998975, -0.00204973, 0.00136712, 0.0452091, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.941178] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7422] , 20.9354, -0.0338044, -0.20604, -1.11265, -0.998975, -0.00204973, 0.00136712, 0.0452091, 0.0354455, 0, 0, -0.103426, -0.363812, -0.0763126, 
[2025-02-03 17:05:53.944828] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7423] , 20.9354, -0.0338044, -0.20604, -1.11265, -0.998975, -0.00204973, 0.00136712, 0.0452091, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.947536] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7424] , 20.9454, -0.0338044, -0.20604, -1.11265, -0.998975, -0.00204973, 0.00136712, 0.0452091, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.950606] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7426] , 20.9454, -0.0336871, -0.206216, -1.11286, -0.998975, -0.00232909, 0.00069697, 0.0451923, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.952888] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7427] , 20.9454, -0.0336871, -0.206216, -1.11286, -0.998975, -0.00232909, 0.00069697, 0.0451923, 0.0117313, -0.0176404, -0.0205608, 0.0618696, -0.131375, 0, 
[2025-02-03 17:05:53.955939] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7428] , 20.9554, -0.0336871, -0.206216, -1.11286, -0.998975, -0.00232909, 0.00069697, 0.0451923, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.959744] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7430] , 20.9554, -0.0333889, -0.206733, -1.11271, -0.998938, -0.00176902, 0.00139826, 0.0460219, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.962508] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7431] , 20.9554, -0.0333889, -0.206733, -1.11271, -0.998938, -0.00176902, 0.00139826, 0.0460219, 0.0298213, -0.0516465, 0.0142349, -0.11847, 0.135336, 0.165959, 
[2025-02-03 17:05:53.965062] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7432] , 20.9554, -0.0333889, -0.206733, -1.11271, -0.998938, -0.00176902, 0.00139826, 0.0460219, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.967851] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7433] , 20.9654, -0.0335095, -0.206734, -1.11313, -0.998966, -0.00246974, -0.000507611, 0.0453965, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.970705] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7435] , 20.9654, -0.0335095, -0.206734, -1.11313, -0.998966, -0.00246974, -0.000507611, 0.0453965, -0.0120687, 0, -0.0413397, 0.157475, -0.374632, -0.12451, 
[2025-02-03 17:05:53.977020] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7436] , 20.9754, -0.0335095, -0.206734, -1.11313, -0.998966, -0.00246974, -0.000507611, 0.0453965, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.977852] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7437] , 20.9754, -0.0331912, -0.207173, -1.11305, -0.998957, -0.00244305, -0.000676757, 0.0455803, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.981480] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7439] , 20.9754, -0.0331912, -0.207173, -1.11305, -0.998957, -0.00244305, -0.000676757, 0.0455803, 0.0318356, -0.0438416, 0.00770202, 0, 0, 0.0368915, 
[2025-02-03 17:05:53.984124] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7440] , 20.9754, -0.0331912, -0.207173, -1.11305, -0.998957, -0.00244305, -0.000676757, 0.0455803, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.987687] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7441] , 20.9854, -0.0331912, -0.207173, -1.11305, -0.998957, -0.00244305, -0.000676757, 0.0455803, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.991060] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7443] , 20.9854, -0.0328302, -0.207162, -1.11326, -0.998969, -0.00266019, -0.00164821, 0.0452973, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.995045] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7444] , 20.9854, -0.0328302, -0.207162, -1.11326, -0.998969, -0.00266019, -0.00164821, 0.0452973, 0.0360944, 0, -0.0211776, 0.0521421, -0.192263, -0.056088, 
[2025-02-03 17:05:53.996915] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7445] , 20.9954, -0.0328302, -0.207162, -1.11326, -0.998969, -0.00266019, -0.00164821, 0.0452973, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:53.999863] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7447] , 20.9954, -0.0329904, -0.207481, -1.11355, -0.99896, -0.00344769, -0.00216973, 0.0454189, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:54.002483] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7448] , 20.9954, -0.0329904, -0.207481, -1.11355, -0.99896, -0.00344769, -0.00216973, 0.0454189, -0.0160187, -0.0319452, -0.0288432, 0.162125, -0.096975, 0, 
[2025-02-03 17:05:54.006002] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7449] , 21.0055, -0.0329904, -0.207481, -1.11355, -0.99896, -0.00344769, -0.00216973, 0.0454189, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:54.008749] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7451] , 21.0055, -0.0328037, -0.208007, -1.11349, -0.99894, -0.00348055, -0.00156326, 0.0458816, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:54.011707] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7452] , 21.0055, -0.0328037, -0.208007, -1.11349, -0.99894, -0.00348055, -0.00156326, 0.0458816, 0.018672, -0.0525237, 0.00580372, 0, 0.121795, 0.0922106, 
[2025-02-03 17:05:54.013900] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [7453] , 21.0055, -0.0328037, -0.208007, -1.11349, -0.99894, -0.00348055, -0.00156326, 0.0458816, 0, 0, 0, 0, 0, 0, 
