[2025-02-03 14:25:21.083494] [0x0000007fa946e010] [MocapTag] [0x00003479] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 14:25:26.073278] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1633] , 5.07113, 0.00822575, -0.182951, -0.150696, -0.994959, 0.000697067, 0.000842303, -0.100276, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.076099] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1634] , 5.07113, 0.00822575, -0.182951, -0.150696, -0.994959, 0.000697067, 0.000842303, -0.100276, 0.002904, 0.00209356, -0.0273298, -0.0884771, -0.175172, -0.0520974, 
[2025-02-03 14:25:26.078673] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1635] , 5.07113, 0.00822575, -0.182951, -0.150696, -0.994959, 0.000697067, 0.000842303, -0.100276, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.081384] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1636] , 5.07113, 0.00865722, -0.182836, -0.150484, -0.994953, 0.000937308, 0.00340541, -0.100281, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.084247] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1637] , 5.08111, 0.00865722, -0.182836, -0.150484, -0.994953, 0.000937308, 0.00340541, -0.100281, 0.0431477, 0.0115157, 0.0212295, 0, 0.514857, 0, 
[2025-02-03 14:25:26.089350] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1638] , 5.08111, 0.00865722, -0.182836, -0.150484, -0.994953, 0.000937308, 0.00340541, -0.100281, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.092846] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1639] , 5.09112, 0.00859311, -0.182824, -0.150454, -0.995024, 0.00076228, 0.0028306, -0.0995917, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.095005] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1640] , 5.09112, 0.00859311, -0.182824, -0.150454, -0.995024, 0.00076228, 0.0028306, -0.0995917, -0.0064109, 0, 0.00291104, 0, -0.117958, 0.138356, 
[2025-02-03 14:25:26.097541] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1641] , 5.09112, 0.00859311, -0.182824, -0.150454, -0.995024, 0.00076228, 0.0028306, -0.0995917, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.100463] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1642] , 5.09112, 0.00859311, -0.182824, -0.150454, -0.995024, 0.00076228, 0.0028306, -0.0995917, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.105512] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1643] , 5.10112, 0.00831933, -0.183047, -0.150892, -0.994986, 0.00125944, 0.000605327, -0.0999996, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.108814] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1644] , 5.10112, 0.00831933, -0.183047, -0.150892, -0.994986, 0.00125944, 0.000605327, -0.0999996, -0.0273786, -0.0222997, -0.0437919, -0.143218, -0.432843, -0.082016, 
[2025-02-03 14:25:26.111716] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1645] , 5.11113, 0.00831933, -0.183047, -0.150892, -0.994986, 0.00125944, 0.000605327, -0.0999996, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.113990] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1646] , 5.11113, 0.0082484, -0.182791, -0.150628, -0.994966, 0.00119055, 0.0014056, -0.100195, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.116804] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1647] , 5.11113, 0.0082484, -0.182791, -0.150628, -0.994966, 0.00119055, 0.0014056, -0.100195, -0.00709305, 0.0256169, 0.0264292, 0, 0.157915, -0.0392094, 
[2025-02-03 14:25:26.121456] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1648] , 5.12112, 0.0082484, -0.182791, -0.150628, -0.994966, 0.00119055, 0.0014056, -0.100195, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.124255] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1649] , 5.12112, 0.00845918, -0.182836, -0.150686, -0.994977, 0.00104349, 0.00157266, -0.100091, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.128529] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1650] , 5.12112, 0.00845918, -0.182836, -0.150686, -0.994977, 0.00104349, 0.00157266, -0.100091, 0.021078, -0.00452597, -0.00575177, 0, 0, 0, 
[2025-02-03 14:25:26.129571] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1651] , 5.12112, 0.00845918, -0.182836, -0.150686, -0.994977, 0.00104349, 0.00157266, -0.100091, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.132231] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1652] , 5.13113, 0.00856561, -0.182708, -0.150376, -0.99494, 0.00139261, 0.00266327, -0.100424, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.137364] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1653] , 5.13113, 0.00856561, -0.182708, -0.150376, -0.99494, 0.00139261, 0.00266327, -0.100424, 0.0106432, 0.0128574, 0.0309572, -0.0474691, 0.224091, -0.0666991, 
[2025-02-03 14:25:26.139675] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1654] , 5.13113, 0.00856561, -0.182708, -0.150376, -0.99494, 0.00139261, 0.00266327, -0.100424, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.142427] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1655] , 5.14113, 0.00824749, -0.182864, -0.150685, -0.994969, 0.00106188, 0.00104461, -0.100175, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.145265] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1656] , 5.14113, 0.00824749, -0.182864, -0.150685, -0.994969, 0.00106188, 0.00104461, -0.100175, -0.0318116, -0.0156552, -0.0308594, 0, -0.328788, 0.0497729, 
[2025-02-03 14:25:26.147774] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1657] , 5.14113, 0.00824749, -0.182864, -0.150685, -0.994969, 0.00106188, 0.00104461, -0.100175, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.152500] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1658] , 5.15111, 0.00824749, -0.182864, -0.150685, -0.994969, 0.00106188, 0.00104461, -0.100175, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.155228] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1659] , 5.15111, 0.00833266, -0.18292, -0.150771, -0.994975, 0.00114912, 0.000815227, -0.100111, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.158373] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1660] , 5.15111, 0.00833266, -0.18292, -0.150771, -0.994975, 0.00114912, 0.000815227, -0.100111, 0.00851645, -0.00556074, -0.00866472, 0, -0.0439107, 0, 
[2025-02-03 14:25:26.160658] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1661] , 5.15111, 0.00833266, -0.18292, -0.150771, -0.994975, 0.00114912, 0.000815227, -0.100111, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.163614] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1662] , 5.16112, 0.00858398, -0.182809, -0.150545, -0.994916, 0.000809161, 0.00270694, -0.100668, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.168210] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1663] , 5.16112, 0.00858398, -0.182809, -0.150545, -0.994916, 0.000809161, 0.00270694, -0.100668, 0.0251325, 0.0110692, 0.022598, 0.105834, 0.369696, -0.112022, 
[2025-02-03 14:25:26.171431] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1664] , 5.16112, 0.00827402, -0.182786, -0.150564, -0.994971, 0.00107595, 0.00154676, -0.100149, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.173994] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1665] , 5.17111, 0.00827402, -0.182786, -0.150564, -0.994971, 0.00107595, 0.00154676, -0.100149, -0.0309961, 0.00232062, 0, -0.0766039, -0.225582, 0.104484, 
[2025-02-03 14:25:26.177279] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1666] , 5.17111, 0.00827402, -0.182786, -0.150564, -0.994971, 0.00107595, 0.00154676, -0.100149, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.180410] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1667] , 5.17111, 0.00827402, -0.182786, -0.150564, -0.994971, 0.00107595, 0.00154676, -0.100149, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.181742] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1668] , 5.18112, 0.0084785, -0.182831, -0.150543, -0.994982, 0.00120361, 0.00236307, -0.100016, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.185291] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1669] , 5.18112, 0.0084785, -0.182831, -0.150543, -0.994982, 0.00120361, 0.00236307, -0.100016, 0.020448, -0.00446421, 0.00209064, 0, 0.164972, 0, 
[2025-02-03 14:25:26.187907] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1670] , 5.18112, 0.0084785, -0.182831, -0.150543, -0.994982, 0.00120361, 0.00236307, -0.100016, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.190704] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1671] , 5.18112, 0.0084785, -0.182831, -0.150543, -0.994982, 0.00120361, 0.00236307, -0.100016, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.195357] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1672] , 5.19112, 0.0080982, -0.182787, -0.150823, -0.994956, 0.000888325, -5.57441e-05, -0.100307, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.196825] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1673] , 5.19112, 0.0080982, -0.182787, -0.150823, -0.994956, 0.000888325, -5.57441e-05, -0.100307, -0.0380303, 0.00433348, -0.0280575, 0, -0.487591, -0.0589922, 
[2025-02-03 14:25:26.200670] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1674] , 5.19112, 0.0080982, -0.182787, -0.150823, -0.994956, 0.000888325, -5.57441e-05, -0.100307, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.203493] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1675] , 5.20112, 0.00825005, -0.182737, -0.150864, -0.994948, 0.000863188, 3.67899e-05, -0.100385, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.206560] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1676] , 5.20112, 0.00825005, -0.182737, -0.150864, -0.994948, 0.000863188, 3.67899e-05, -0.100385, 0.0151855, 0.00499119, -0.00403445, 0, 0, 0, 
[2025-02-03 14:25:26.208900] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1677] , 5.20112, 0.00825005, -0.182737, -0.150864, -0.994948, 0.000863188, 3.67899e-05, -0.100385, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.211572] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1678] , 5.21112, 0.0083314, -0.182821, -0.150535, -0.99496, 0.00110935, 0.00200156, -0.100245, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.216247] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1679] , 5.21112, 0.0083314, -0.182821, -0.150535, -0.99496, 0.00110935, 0.00200156, -0.100245, 0.00813438, -0.00840804, 0.0329038, 0, 0.395886, 0, 
[2025-02-03 14:25:26.218919] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1680] , 5.21112, 0.0083314, -0.182821, -0.150535, -0.99496, 0.00110935, 0.00200156, -0.100245, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.221738] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1681] , 5.22114, 0.00857077, -0.182589, -0.15019, -0.994934, 0.00197181, 0.00266371, -0.100475, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.224606] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1682] , 5.22114, 0.00857077, -0.182589, -0.15019, -0.994934, 0.00197181, 0.00266371, -0.100475, 0.0239371, 0.0232642, 0.0344576, -0.158238, 0.149133, -0.0456616, 
[2025-02-03 14:25:26.227164] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1683] , 5.22114, 0.00857077, -0.182589, -0.15019, -0.994934, 0.00197181, 0.00266371, -0.100475, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.232197] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1684] , 5.2311, 0.00857077, -0.182589, -0.15019, -0.994934, 0.00197181, 0.00266371, -0.100475, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.235483] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1685] , 5.2311, 0.0100987, -0.180961, -0.147052, -0.994721, 0.00678438, 0.0131032, -0.10155, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.237709] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1686] , 5.2311, 0.0100987, -0.180961, -0.147052, -0.994721, 0.00678438, 0.0131032, -0.10155, 0.152791, 0.162744, 0.31385, -0.745153, 2.17527, -0.204478, 
[2025-02-03 14:25:26.240284] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1687] , 5.2311, 0.0100987, -0.180961, -0.147052, -0.994721, 0.00678438, 0.0131032, -0.10155, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.243014] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1688] , 5.24112, 0.00984714, -0.180912, -0.146619, -0.994708, 0.00705954, 0.0127193, -0.101708, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.245818] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1689] , 5.24112, 0.00984714, -0.180912, -0.146619, -0.994708, 0.00705954, 0.0127193, -0.101708, -0.0251534, 0.0049716, 0.0432862, -0.0621319, -0.0706231, 0, 
[2025-02-03 14:25:26.250478] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1690] , 5.24112, 0.00984714, -0.180912, -0.146619, -0.994708, 0.00705954, 0.0127193, -0.101708, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.253103] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1691] , 5.25112, 0.00818974, -0.182984, -0.150421, -0.994984, 0.000372671, 0.00175742, -0.10002, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.256010] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1692] , 5.25112, 0.00818974, -0.182984, -0.150421, -0.994984, 0.000372671, 0.00175742, -0.10002, -0.16574, -0.207218, -0.380178, 1.10714, -2.31714, 0.326216, 
[2025-02-03 14:25:26.258492] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1693] , 5.25112, 0.00818974, -0.182984, -0.150421, -0.994984, 0.000372671, 0.00175742, -0.10002, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.262886] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1694] , 5.26112, 0.00857356, -0.182977, -0.150375, -0.994996, 0.00142951, 0.00355242, -0.0998395, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.265585] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1695] , 5.26112, 0.00857356, -0.182977, -0.150375, -0.994996, 0.00142951, 0.00355242, -0.0998395, 0.038382, 0, 0.00461211, -0.174546, 0.378304, 0.0368714, 
[2025-02-03 14:25:26.274795] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1696] , 5.2711, 0.00857356, -0.182977, -0.150375, -0.994996, 0.00142951, 0.00355242, -0.0998395, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.275404] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1697] , 5.2711, 0.00857356, -0.182977, -0.150375, -0.994996, 0.00142951, 0.00355242, -0.0998395, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.275929] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1698] , 5.2711, 0.00854177, -0.182589, -0.150195, -0.99494, 0.00193583, 0.00259935, -0.100424, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.279491] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1699] , 5.2711, 0.00854177, -0.182589, -0.150195, -0.99494, 0.00193583, 0.00259935, -0.100424, -0.00317996, 0.0387302, 0.0179855, -0.119472, -0.179357, -0.117239, 
[2025-02-03 14:25:26.281035] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1700] , 5.2711, 0.00874497, -0.182695, -0.150238, -0.995027, 0.000689201, 0.00396499, -0.0995251, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.284100] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1701] , 5.28113, 0.00874497, -0.182695, -0.150238, -0.995027, 0.000689201, 0.00396499, -0.0995251, 0.0203201, -0.0106058, -0.00434414, 0.274777, 0.246658, 0.17986, 
[2025-02-03 14:25:26.286706] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1702] , 5.28113, 0.00874497, -0.182695, -0.150238, -0.995027, 0.000689201, 0.00396499, -0.0995251, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.289289] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1703] , 5.28113, 0.00874497, -0.182695, -0.150238, -0.995027, 0.000689201, 0.00396499, -0.0995251, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.294503] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1704] , 5.29113, 0.00847308, -0.182864, -0.150696, -0.994983, 0.00111879, 0.00160533, -0.100026, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.297433] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1705] , 5.29113, 0.00847308, -0.182864, -0.150696, -0.994983, 0.00111879, 0.00160533, -0.100026, -0.0271884, -0.0168982, -0.045793, -0.132275, -0.460945, -0.100368, 
[2025-02-03 14:25:26.301456] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1706] , 5.30111, 0.00847308, -0.182864, -0.150696, -0.994983, 0.00111879, 0.00160533, -0.100026, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.302973] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1707] , 5.30111, 0.00831677, -0.182687, -0.150372, -0.994967, 0.00165836, 0.002809, -0.10015, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.306233] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1708] , 5.30111, 0.00831677, -0.182687, -0.150372, -0.994967, 0.00165836, 0.002809, -0.10015, -0.015631, 0.0177397, 0.0324295, -0.0832319, 0.250356, 0, 
[2025-02-03 14:25:26.309423] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1709] , 5.30111, 0.00831677, -0.182687, -0.150372, -0.994967, 0.00165836, 0.002809, -0.10015, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.312094] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1710] , 5.31112, 0.0084776, -0.182871, -0.150697, -0.994978, 0.000966592, 0.00157254, -0.100076, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.315017] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1711] , 5.31112, 0.0084776, -0.182871, -0.150697, -0.994978, 0.000966592, 0.00157254, -0.100076, 0.0160822, -0.0183628, -0.0325037, 0.112867, -0.259918, 0, 
[2025-02-03 14:25:26.317529] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1712] , 5.31112, 0.0084776, -0.182871, -0.150697, -0.994978, 0.000966592, 0.00157254, -0.100076, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.320742] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1713] , 5.31112, 0.0084776, -0.182871, -0.150697, -0.994978, 0.000966592, 0.00157254, -0.100076, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.324893] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1714] , 5.32114, 0.0101972, -0.184549, -0.148277, -0.994902, -0.0100977, 0.0133108, -0.099454, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.327724] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1715] , 5.32114, 0.0101972, -0.184549, -0.148277, -0.994902, -0.0100977, 0.0133108, -0.099454, 0.171956, -0.167805, 0.241967, -625.883, 2.11571, 0.0941649, 
[2025-02-03 14:25:26.330456] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1716] , 5.32114, 0.0101972, -0.184549, -0.148277, -0.994902, -0.0100977, 0.0133108, -0.099454, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.334366] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1717] , 5.33113, 0.00832018, -0.183056, -0.150464, -0.994978, 0.00115667, 0.00247475, -0.100055, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.335930] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1718] , 5.33113, 0.00832018, -0.183056, -0.150464, -0.994978, 0.00115667, 0.00247475, -0.100055, -0.187698, 0.149297, -0.218729, 625.863, -1.93237, -0.0897318, 
[2025-02-03 14:25:26.340504] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1719] , 5.33113, 0.00832018, -0.183056, -0.150464, -0.994978, 0.00115667, 0.00247475, -0.100055, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.343218] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1720] , 5.34112, 0.00914419, -0.183389, -0.147867, -0.99472, 0.0075204, -0.00172337, -0.102334, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.345927] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1721] , 5.34112, 0.00914419, -0.183389, -0.147867, -0.99472, 0.0075204, -0.00172337, -0.102334, 0.0824011, -0.0333256, 0.259719, -1.35081, -0.704547, -0.46071, 
[2025-02-03 14:25:26.348743] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1722] , 5.34112, 0.00914419, -0.183389, -0.147867, -0.99472, 0.0075204, -0.00172337, -0.102334, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.351321] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1723] , 5.34112, 0.00878609, -0.183872, -0.147792, -0.994754, 0.00761455, -0.00228375, -0.101986, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.356014] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1724] , 5.35113, 0.00878609, -0.183872, -0.147792, -0.994754, 0.00761455, -0.00228375, -0.101986, -0.0358102, -0.0483065, 0.00750095, 0, -0.110104, 0.0691384, 
[2025-02-03 14:25:26.358614] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1725] , 5.35113, 0.00878609, -0.183872, -0.147792, -0.994754, 0.00761455, -0.00228375, -0.101986, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.364609] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1726] , 5.36113, 0.00873288, -0.183712, -0.147861, -0.994712, 0.00734947, -0.00324955, -0.102389, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.365226] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1727] , 5.36113, 0.00873288, -0.183712, -0.147861, -0.994712, 0.00734947, -0.00324955, -0.102389, -0.0053209, 0.0159843, -0.00689933, 0, -0.196938, -0.0824437, 
[2025-02-03 14:25:26.366692] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1728] , 5.36113, 0.00873288, -0.183712, -0.147861, -0.994712, 0.00734947, -0.00324955, -0.102389, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.369480] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1729] , 5.36113, 0.00873288, -0.183712, -0.147861, -0.994712, 0.00734947, -0.00324955, -0.102389, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.377912] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1730] , 5.37111, 0.00905378, -0.183785, -0.147755, -0.994771, 0.00778833, -0.00129199, -0.101821, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.378537] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1731] , 5.37111, 0.00905378, -0.183785, -0.147755, -0.994771, 0.00778833, -0.00129199, -0.101821, 0.0320902, -0.0073042, 0.0106214, -0.0471592, 0.397532, 0.117223, 
[2025-02-03 14:25:26.380074] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1732] , 5.37111, 0.00905378, -0.183785, -0.147755, -0.994771, 0.00778833, -0.00129199, -0.101821, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.382918] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1733] , 5.38112, 0.00856518, -0.183729, -0.147921, -0.994716, 0.00738214, -0.00383515, -0.102324, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.387326] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1734] , 5.38112, 0.00856518, -0.183729, -0.147921, -0.994716, 0.00738214, -0.00383515, -0.102324, -0.0488601, 0.005637, -0.0166184, 0, -0.513462, -0.10528, 
[2025-02-03 14:25:26.390539] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1735] , 5.38112, 0.00856518, -0.183729, -0.147921, -0.994716, 0.00738214, -0.00383515, -0.102324, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.392851] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1736] , 5.39112, 0.008674, -0.183888, -0.148046, -0.994736, 0.00754793, -0.00404758, -0.102112, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.395734] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1737] , 5.39112, 0.008674, -0.183888, -0.148046, -0.994736, 0.00754793, -0.00404758, -0.102112, 0.0108821, -0.015877, -0.0125003, -0.0371933, -0.0392064, 0.0421137, 
[2025-02-03 14:25:26.399999] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1738] , 5.39112, 0.008674, -0.183888, -0.148046, -0.994736, 0.00754793, -0.00404758, -0.102112, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.400869] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1739] , 5.39112, 0.008674, -0.183888, -0.148046, -0.994736, 0.00754793, -0.00404758, -0.102112, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:25:26.404713] [0x0000007fa4a479a0] [MocapTag] [0x00003479] [1740] , 5.40119, 0.00837584, -0.183646, -0.147608, -0.994759, 0.00850556, -0.00315534, -0.101847, 0, 0, 0, 0, 0, 0, 
