[2025-02-03 17:21:28.432235] [0x0000007fb8648010] [MocapTag] [0x00002d98] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 17:21:41.650093] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4795] , 13.6467, -0.0726701, -0.260341, -1.08978, -0.999945, -0.00894469, -0.00514127, 0.00171575, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.656566] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4796] , 13.6467, -0.0725335, -0.260415, -1.08943, -0.999933, -0.00992126, -0.00559703, 0.00197242, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.657602] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4797] , 13.6567, -0.0725335, -0.260415, -1.08943, -0.999933, -0.00992126, -0.00559703, 0.00197242, 0.0136645, -0.00741593, 0.0349525, 0.195789, -0.090294, 0.053242, 
[2025-02-03 17:21:41.660086] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4799] , 13.6567, -0.0725335, -0.260415, -1.08943, -0.999933, -0.00992126, -0.00559703, 0.00197242, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.662694] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4800] , 13.6567, -0.0725095, -0.260221, -1.0889, -0.999922, -0.0103451, -0.00666077, 0.00234754, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.665568] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4801] , 13.6567, -0.0725095, -0.260221, -1.0889, -0.999922, -0.0103451, -0.00666077, 0.00234754, 0.00240029, 0.0193371, 0.05283, 0.0857353, -0.211792, 0.0777062, 
[2025-02-03 17:21:41.670198] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4803] , 13.6667, -0.0725095, -0.260221, -1.0889, -0.999922, -0.0103451, -0.00666077, 0.00234754, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.672680] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4804] , 13.6667, -0.0723283, -0.260195, -1.08837, -0.999915, -0.0105828, -0.00731443, 0.00206228, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.675799] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4805] , 13.6667, -0.0723283, -0.260195, -1.08837, -0.999915, -0.0105828, -0.00731443, 0.00206228, 0.0181243, 0.0026777, 0.0526487, 0.0474453, -0.131216, -0.0553483, 
[2025-02-03 17:21:41.678390] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4806] , 13.6767, -0.0723283, -0.260195, -1.08837, -0.999915, -0.0105828, -0.00731443, 0.00206228, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.681122] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4808] , 13.6767, -0.0723283, -0.260195, -1.08837, -0.999915, -0.0105828, -0.00731443, 0.00206228, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.685501] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4809] , 13.6767, -0.0725734, -0.2602, -1.08802, -0.999906, -0.0109913, -0.0076163, 0.00304673, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.688584] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4810] , 13.6867, -0.0725734, -0.2602, -1.08802, -0.999906, -0.0109913, -0.0076163, 0.00304673, -0.0245138, 0, 0.0355178, 0.0833511, -0.0580294, 0.19816, 
[2025-02-03 17:21:41.691304] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4812] , 13.6867, -0.0725734, -0.2602, -1.08802, -0.999906, -0.0109913, -0.0076163, 0.00304673, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.693889] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4813] , 13.6867, -0.0721413, -0.260092, -1.08745, -0.999894, -0.0112125, -0.00884249, 0.0028135, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.697222] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4814] , 13.6967, -0.0721413, -0.260092, -1.08745, -0.999894, -0.0112125, -0.00884249, 0.0028135, 0.0432145, 0.0107067, 0.0564903, 0.0446558, -0.245616, -0.0435441, 
[2025-02-03 17:21:41.701168] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4816] , 13.6967, -0.0721413, -0.260092, -1.08745, -0.999894, -0.0112125, -0.00884249, 0.0028135, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.703975] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4817] , 13.6967, -0.0725173, -0.260138, -1.0871, -0.999883, -0.0116796, -0.0090782, 0.00388017, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.707500] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4818] , 13.7067, -0.0725173, -0.260138, -1.0871, -0.999883, -0.0116796, -0.0090782, 0.00388017, -0.0376025, -0.00458919, 0.0349365, 0.0955105, -0.044369, 0.214722, 
[2025-02-03 17:21:41.709300] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4819] , 13.7067, -0.0725173, -0.260138, -1.0871, -0.999883, -0.0116796, -0.0090782, 0.00388017, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.712231] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4821] , 13.7067, -0.0725173, -0.260138, -1.0871, -0.999883, -0.0116796, -0.0090782, 0.00388017, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.716647] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4822] , 13.7067, -0.0723752, -0.260002, -1.08661, -0.999889, -0.0110815, -0.00919747, 0.00389398, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.719543] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4824] , 13.7167, -0.0723752, -0.260002, -1.08661, -0.999889, -0.0110815, -0.00919747, 0.00389398, 0.0142118, 0.013612, 0.0497076, -0.119519, 0, 0, 
[2025-02-03 17:21:41.722444] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4825] , 13.7167, -0.0723752, -0.260002, -1.08661, -0.999889, -0.0110815, -0.00919747, 0.00389398, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.725007] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4826] , 13.7167, -0.0725724, -0.259961, -1.0861, -0.999882, -0.011126, -0.00950959, 0.00456245, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.728010] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4827] , 13.7267, -0.0725724, -0.259961, -1.0861, -0.999882, -0.011126, -0.00950959, 0.00456245, -0.0197215, 0.00413796, 0.0501833, 0, -0.0608932, 0.134488, 
[2025-02-03 17:21:41.731770] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4829] , 13.7267, -0.0725724, -0.259961, -1.0861, -0.999882, -0.011126, -0.00950959, 0.00456245, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.734217] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4830] , 13.7267, -0.0724709, -0.259851, -1.08556, -0.999879, -0.0107217, -0.0101754, 0.00491876, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.737413] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4831] , 13.7367, -0.0724709, -0.259851, -1.08556, -0.999879, -0.0107217, -0.0101754, 0.00491876, 0.0101502, 0.0110303, 0.0544716, -0.0795126, -0.132763, 0.0719523, 
[2025-02-03 17:21:41.739953] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4833] , 13.7367, -0.0724709, -0.259851, -1.08556, -0.999879, -0.0107217, -0.0101754, 0.00491876, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.742627] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4834] , 13.7367, -0.0724381, -0.259682, -1.08501, -0.999878, -0.0105458, -0.0103199, 0.00505744, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.746764] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4835] , 13.7367, -0.0724381, -0.259682, -1.08501, -0.999878, -0.0105458, -0.0103199, 0.00505744, 0.00328181, 0.0168191, 0.0551358, 0, 0, 0, 
[2025-02-03 17:21:41.749541] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4837] , 13.7467, -0.0724381, -0.259682, -1.08501, -0.999878, -0.0105458, -0.0103199, 0.00505744, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.752225] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4838] , 13.7467, -0.0727737, -0.259691, -1.08466, -0.999877, -0.0106093, -0.00999452, 0.00585618, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.754973] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4839] , 13.7467, -0.0727737, -0.259691, -1.08466, -0.999877, -0.0106093, -0.00999452, 0.00585618, -0.0335674, 0, 0.0350573, 0, 0.0668369, 0.159196, 
[2025-02-03 17:21:41.757762] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4840] , 13.7567, -0.0727737, -0.259691, -1.08466, -0.999877, -0.0106093, -0.00999452, 0.00585618, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.762475] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4842] , 13.7567, -0.0727737, -0.259691, -1.08466, -0.999877, -0.0106093, -0.00999452, 0.00585618, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.765032] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4843] , 13.7567, -0.0726326, -0.259512, -1.08413, -0.999883, -0.00998585, -0.00990863, 0.00603893, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.768162] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4844] , 13.7667, -0.0726326, -0.259512, -1.08413, -0.999883, -0.00998585, -0.00990863, 0.00603893, 0.0141122, 0.0179341, 0.0527328, -0.124454, 0, 0.0351399, 
[2025-02-03 17:21:41.771027] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4846] , 13.7667, -0.0726326, -0.259512, -1.08413, -0.999883, -0.00998585, -0.00990863, 0.00603893, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.773531] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4847] , 13.7667, -0.0726627, -0.259343, -1.08351, -0.999882, -0.00965106, -0.0100655, 0.00637405, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.777633] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4848] , 13.7767, -0.0726627, -0.259343, -1.08351, -0.999882, -0.00965106, -0.0100655, 0.00637405, -0.00300948, 0.0168855, 0.061564, -0.0661135, 0, 0.0666814, 
[2025-02-03 17:21:41.780300] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4850] , 13.7767, -0.0726627, -0.259343, -1.08351, -0.999882, -0.00965106, -0.0100655, 0.00637405, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.784288] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4851] , 13.7767, -0.0730166, -0.25927, -1.08306, -0.999882, -0.00949653, -0.00977522, 0.00710734, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.786794] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4852] , 13.7767, -0.0730166, -0.25927, -1.08306, -0.999882, -0.00949653, -0.00977522, 0.00710734, -0.0353899, 0.00734296, 0.0456599, 0, 0.0592664, 0.145802, 
[2025-02-03 17:21:41.788373] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4853] , 13.7867, -0.0730166, -0.25927, -1.08306, -0.999882, -0.00949653, -0.00977522, 0.00710734, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.792431] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4855] , 13.7867, -0.0730166, -0.25927, -1.08306, -0.999882, -0.00949653, -0.00977522, 0.00710734, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.794971] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4856] , 13.7867, -0.0729994, -0.259215, -1.08258, -0.999888, -0.00915807, -0.00942628, 0.0071931, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.799393] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4858] , 13.7967, -0.0729994, -0.259215, -1.08258, -0.999888, -0.00915807, -0.00942628, 0.0071931, 0, 0.0054726, 0.0474541, -0.0680447, 0.0694564, 0, 
[2025-02-03 17:21:41.800912] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4859] , 13.7967, -0.0729994, -0.259215, -1.08258, -0.999888, -0.00915807, -0.00942628, 0.0071931, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.803363] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4860] , 13.7967, -0.0730983, -0.25913, -1.08227, -0.999895, -0.00888992, -0.00853871, 0.00767541, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.808270] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4861] , 13.8067, -0.0730983, -0.25913, -1.08227, -0.999895, -0.00888992, -0.00853871, 0.00767541, -0.00989605, 0.00850363, 0.0314385, -0.0541449, 0.177982, 0.0943568, 
[2025-02-03 17:21:41.811031] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4863] , 13.8067, -0.0730983, -0.25913, -1.08227, -0.999895, -0.00888992, -0.00853871, 0.00767541, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.813619] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4864] , 13.8067, -0.073369, -0.258975, -1.0817, -0.999894, -0.0086177, -0.00806403, 0.00851067, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.817073] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4865] , 13.8167, -0.073369, -0.258975, -1.0817, -0.999894, -0.0086177, -0.00806403, 0.00851067, -0.0270723, 0.0154739, 0.0565762, -0.0538588, 0.0959614, 0.16577, 
[2025-02-03 17:21:41.819130] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4866] , 13.8167, -0.073369, -0.258975, -1.0817, -0.999894, -0.0086177, -0.00806403, 0.00851067, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.823328] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4868] , 13.8167, -0.073369, -0.258975, -1.0817, -0.999894, -0.0086177, -0.00806403, 0.00851067, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.826011] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4869] , 13.8167, -0.073369, -0.258861, -1.08121, -0.999893, -0.00844357, -0.00824228, 0.00869368, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.828992] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4870] , 13.8267, -0.073369, -0.258861, -1.08121, -0.999893, -0.00844357, -0.00824228, 0.00869368, 0, 0.0114444, 0.0488943, 0, -0.0356356, 0.0366345, 
[2025-02-03 17:21:41.832461] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4872] , 13.8267, -0.073369, -0.258861, -1.08121, -0.999893, -0.00844357, -0.00824228, 0.00869368, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.834101] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4873] , 13.8267, -0.073443, -0.258664, -1.08086, -0.999906, -0.00755869, -0.00701851, 0.00906622, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.838858] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4874] , 13.8367, -0.073443, -0.258664, -1.08086, -0.999906, -0.00755869, -0.00701851, 0.00906622, -0.00740231, 0.0196827, 0.0349653, -0.178647, 0.243761, 0.0711698, 
[2025-02-03 17:21:41.841149] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4876] , 13.8367, -0.073443, -0.258664, -1.08086, -0.999906, -0.00755869, -0.00701851, 0.00906622, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.844416] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4877] , 13.8367, -0.0738088, -0.258664, -1.08059, -0.999901, -0.00757215, -0.00623512, 0.0100727, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.846357] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4878] , 13.8367, -0.0738088, -0.258664, -1.08059, -0.999901, -0.00757215, -0.00623512, 0.0100727, -0.0365821, 0, 0.0276065, 0, 0.158231, 0.200114, 
[2025-02-03 17:21:41.849185] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4879] , 13.8467, -0.0738088, -0.258664, -1.08059, -0.999901, -0.00757215, -0.00623512, 0.0100727, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.853563] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4881] , 13.8467, -0.0738088, -0.258664, -1.08059, -0.999901, -0.00757215, -0.00623512, 0.0100727, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.856102] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4882] , 13.8467, -0.0737965, -0.258537, -1.08016, -0.999904, -0.00714903, -0.00608903, 0.0102043, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.858984] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4883] , 13.8567, -0.0737965, -0.258537, -1.08016, -0.999904, -0.00714903, -0.00608903, 0.0102043, 0, 0.0127459, 0.0429178, -0.0847578, 0, 0, 
[2025-02-03 17:21:41.861684] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4885] , 13.8567, -0.0737965, -0.258537, -1.08016, -0.999904, -0.00714903, -0.00608903, 0.0102043, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.864285] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4886] , 13.8567, -0.07372, -0.258285, -1.07991, -0.999912, -0.00606565, -0.00533559, 0.0105637, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.868852] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4887] , 13.8667, -0.07372, -0.258285, -1.07991, -0.999912, -0.00606565, -0.00533559, 0.0105637, 0.00764783, 0.0252118, 0.0248159, -0.217867, 0.1489, 0.0696337, 
[2025-02-03 17:21:41.871293] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4889] , 13.8667, -0.07372, -0.258285, -1.07991, -0.999912, -0.00606565, -0.00533559, 0.0105637, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.873775] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4890] , 13.8667, -0.0743209, -0.25833, -1.07966, -0.999902, -0.00643424, -0.0047339, 0.0114918, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.876485] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4891] , 13.8667, -0.0743209, -0.25833, -1.07966, -0.999902, -0.00643424, -0.0047339, 0.0114918, -0.0600892, -0.00451606, 0.0246433, 0.0733137, 0.122315, 0.185229, 
[2025-02-03 17:21:41.879113] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4892] , 13.8767, -0.0743209, -0.25833, -1.07966, -0.999902, -0.00643424, -0.0047339, 0.0114918, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.883652] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4894] , 13.8767, -0.0743209, -0.25833, -1.07966, -0.999902, -0.00643424, -0.0047339, 0.0114918, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.887529] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4895] , 13.8867, -0.0743958, -0.258166, -1.07938, -0.999904, -0.00559586, -0.00459794, 0.0118098, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.889153] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4896] , 13.8867, -0.0743958, -0.258166, -1.07938, -0.999904, -0.00559586, -0.00459794, 0.0118098, -0.00749301, 0.0163732, 0.0281331, -0.167704, 0, 0.062668, 
[2025-02-03 17:21:41.891679] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4898] , 13.8867, -0.0743958, -0.258166, -1.07938, -0.999904, -0.00559586, -0.00459794, 0.0118098, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.894375] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4899] , 13.8867, -0.0740712, -0.258471, -1.07864, -0.999916, -0.00390911, -0.00564719, 0.0109561, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.897330] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4900] , 13.8967, -0.0740712, -0.258471, -1.07864, -0.999916, -0.00390911, -0.00564719, 0.0109561, 0.0324628, -0.0304926, 0.0742813, -0.335813, -0.214507, -0.171445, 
[2025-02-03 17:21:41.902200] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4902] , 13.8967, -0.0740712, -0.258471, -1.07864, -0.999916, -0.00390911, -0.00564719, 0.0109561, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.905475] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4903] , 13.8967, -0.074592, -0.258525, -1.07869, -0.999907, -0.00360022, -0.00499912, 0.0121445, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.907599] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4904] , 13.9067, -0.074592, -0.258525, -1.07869, -0.999907, -0.00360022, -0.00499912, 0.0121445, -0.0520764, -0.00541839, -0.00454475, -0.0620365, 0.1298, 0.236874, 
[2025-02-03 17:21:41.910288] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4906] , 13.9067, -0.074592, -0.258525, -1.07869, -0.999907, -0.00360022, -0.00499912, 0.0121445, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.913352] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4907] , 13.9067, -0.074632, -0.258382, -1.07847, -0.999901, -0.00313631, -0.00530942, 0.0126618, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.919022] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4908] , 13.9167, -0.074632, -0.258382, -1.07847, -0.999901, -0.00313631, -0.00530942, 0.0126618, -0.00400231, 0.0143252, 0.0214348, -0.0914574, -0.062853, 0.103213, 
[2025-02-03 17:21:41.921379] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4910] , 13.9167, -0.074632, -0.258382, -1.07847, -0.999901, -0.00313631, -0.00530942, 0.0126618, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.923924] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4911] , 13.9167, -0.074584, -0.258254, -1.07839, -0.999904, -0.00260429, -0.00460827, 0.012804, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.927316] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4912] , 13.9267, -0.074584, -0.258254, -1.07839, -0.999904, -0.00260429, -0.00460827, 0.012804, 0.00480246, 0.012846, 0.00778321, -0.108051, 0.138945, 0, 
[2025-02-03 17:21:41.931427] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4914] , 13.9267, -0.074584, -0.258254, -1.07839, -0.999904, -0.00260429, -0.00460827, 0.012804, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.933980] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4915] , 13.9267, -0.075131, -0.258274, -1.07844, -0.999896, -0.00193576, -0.0035677, 0.0138426, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.936833] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4916] , 13.9267, -0.075131, -0.258274, -1.07844, -0.999896, -0.00193576, -0.0035677, 0.0138426, -0.0547015, -0.00209481, -0.00491714, -0.135636, 0.206798, 0.206694, 
[2025-02-03 17:21:41.939318] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4917] , 13.9367, -0.075131, -0.258274, -1.07844, -0.999896, -0.00193576, -0.0035677, 0.0138426, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.941937] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4919] , 13.9367, -0.075131, -0.258274, -1.07844, -0.999896, -0.00193576, -0.0035677, 0.0138426, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.944604] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4920] , 13.9367, -0.0751215, -0.258138, -1.0783, -0.999891, -0.00135942, -0.00363605, 0.0142617, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.949972] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4922] , 13.9467, -0.0751215, -0.258138, -1.0783, -0.999891, -0.00135942, -0.00363605, 0.0142617, 0, 0.0136201, 0.0140025, -0.114775, 0, 0.0834439, 
[2025-02-03 17:21:41.952480] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4923] , 13.9467, -0.0754448, -0.258171, -1.07823, -0.99988, -0.000682708, -0.00296454, 0.015164, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.955303] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4924] , 13.9467, -0.0754448, -0.258171, -1.07823, -0.99988, -0.000682708, -0.00296454, 0.015164, -0.0323235, -0.00328786, 0.00753784, -0.136709, 0.132488, 0.17988, 
[2025-02-03 17:21:41.957871] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4925] , 13.9567, -0.0754448, -0.258171, -1.07823, -0.99988, -0.000682708, -0.00296454, 0.015164, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.962503] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4927] , 13.9567, -0.0754448, -0.258171, -1.07823, -0.99988, -0.000682708, -0.00296454, 0.015164, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.965209] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4928] , 13.9567, -0.0754186, -0.258061, -1.07815, -0.999876, 0.000726246, -0.00219378, 0.0155861, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:41.968144] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4929] , 13.9667, -0.0754186, -0.258061, -1.07815, -0.999876, 0.000726246, -0.00219378, 0.0155861, 0.00261698, 0.0110521, 0.00783377, 628.035, 0.149803, 0.0837, 
[2025-02-03 17:21:41.970764] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [4931] , 13.9667, -0.0754186, -0.258061, -1.07815, -0.999876, 0.000726246, -0.00219378, 0.0155861, 0, 0, 0, 0, 0, 0, 
