[2024-07-25 21:08:05.144425] [0x0000007f9da45010] [MocapTag] [0x0000624f] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-25 21:08:29.209055] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9683] , 24.2011, 2.41605, -0.436362, -0.164351, -0.999914, -0.00163557, -0.00323036, -0.012584, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.212535] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9684] , 24.2111, 2.41605, -0.436362, -0.164351, -0.999914, -0.00163557, -0.00323036, -0.012584, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.214705] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9685] , 24.2111, 2.41574, -0.436306, -0.164075, -0.99993, -0.000898516, -0.00374396, -0.0112089, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.217374] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9686] , 24.2111, 2.41574, -0.436306, -0.164075, -0.99993, -0.000898516, -0.00374396, -0.0112089, -0.0313479, 0.00563225, 0.0275894, -0.147676, -0.100623, 0.274642, 
[2024-07-25 21:08:29.220052] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9687] , 24.2111, 2.41574, -0.436306, -0.164075, -0.99993, -0.000898516, -0.00374396, -0.0112089, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.222724] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9688] , 24.2211, 2.41574, -0.436306, -0.164075, -0.99993, -0.000898516, -0.00374396, -0.0112089, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.224126] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9689] , 24.2211, 2.41546, -0.436093, -0.163757, -0.999918, -0.00168363, -0.00266846, -0.0123807, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.228570] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9690] , 24.2211, 2.41546, -0.436093, -0.163757, -0.999918, -0.00168363, -0.00266846, -0.0123807, -0.0281738, 0.0213063, 0.0317457, 0.158811, 0.212941, -0.234121, 
[2024-07-25 21:08:29.232706] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9691] , 24.2311, 2.41546, -0.436093, -0.163757, -0.999918, -0.00168363, -0.00266846, -0.0123807, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.234243] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9692] , 24.2311, 2.4158, -0.436267, -0.164052, -0.999931, -0.000909847, -0.00350405, -0.0112128, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.236375] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9693] , 24.2311, 2.4158, -0.436267, -0.164052, -0.999931, -0.000909847, -0.00350405, -0.0112128, 0.0343666, -0.0174097, -0.029479, -0.155997, -0.164987, 0.233314, 
[2024-07-25 21:08:29.238798] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9694] , 24.2311, 2.4158, -0.436267, -0.164052, -0.999931, -0.000909847, -0.00350405, -0.0112128, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.243362] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9695] , 24.2411, 2.4158, -0.436267, -0.164052, -0.999931, -0.000909847, -0.00350405, -0.0112128, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.245811] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9696] , 24.2411, 2.4158, -0.436259, -0.164068, -0.99993, -0.000945018, -0.00355603, -0.0112038, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.248507] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9697] , 24.2411, 2.4158, -0.436259, -0.164068, -0.99993, -0.000945018, -0.00355603, -0.0112038, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.251182] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9698] , 24.2411, 2.4158, -0.436259, -0.164068, -0.99993, -0.000945018, -0.00355603, -0.0112038, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.254007] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9699] , 24.2511, 2.41578, -0.436105, -0.16408, -0.999923, -0.00114423, -0.00265582, -0.0120771, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.256220] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9700] , 24.2511, 2.41578, -0.436105, -0.16408, -0.999923, -0.00114423, -0.00265582, -0.0120771, 0, 0.015465, 0, 0.0413895, 0.17939, -0.174721, 
[2024-07-25 21:08:29.259659] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9701] , 24.2511, 2.41578, -0.436105, -0.16408, -0.999923, -0.00114423, -0.00265582, -0.0120771, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.263032] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9702] , 24.2611, 2.41578, -0.436105, -0.16408, -0.999923, -0.00114423, -0.00265582, -0.0120771, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.265066] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9703] , 24.2611, 2.41585, -0.436341, -0.164171, -0.999919, -0.00141674, -0.00370632, -0.0120958, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.267388] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9704] , 24.2611, 2.41585, -0.436341, -0.164171, -0.999919, -0.00141674, -0.00370632, -0.0120958, 0.00687752, -0.0236173, -0.00903647, 0.0519514, -0.210748, 0, 
[2024-07-25 21:08:29.269791] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9705] , 24.2611, 2.41585, -0.436341, -0.164171, -0.999919, -0.00141674, -0.00370632, -0.0120958, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.272573] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9706] , 24.2711, 2.41585, -0.436341, -0.164171, -0.999919, -0.00141674, -0.00370632, -0.0120958, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.275756] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9707] , 24.2711, 2.41546, -0.436346, -0.163851, -0.999928, -0.000904458, -0.00280138, -0.0116063, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.278588] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9708] , 24.2711, 2.41546, -0.436346, -0.163851, -0.999928, -0.000904458, -0.00280138, -0.0116063, -0.0390864, 0, 0.0319742, -0.0999928, 0.182301, 0.0973791, 
[2024-07-25 21:08:29.281281] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9709] , 24.2711, 2.41546, -0.436346, -0.163851, -0.999928, -0.000904458, -0.00280138, -0.0116063, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.283746] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9710] , 24.2811, 2.41529, -0.436208, -0.163907, -0.999928, -0.000934302, -0.00358333, -0.0114564, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.287782] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9711] , 24.2811, 2.41529, -0.436208, -0.163907, -0.999928, -0.000934302, -0.00358333, -0.0114564, -0.0170865, 0.013729, -0.0056497, 0, -0.156424, 0, 
[2024-07-25 21:08:29.288975] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9712] , 24.2811, 2.41529, -0.436208, -0.163907, -0.999928, -0.000934302, -0.00358333, -0.0114564, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.291993] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9713] , 24.2911, 2.41529, -0.436208, -0.163907, -0.999928, -0.000934302, -0.00358333, -0.0114564, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.294818] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9714] , 24.2911, 2.41581, -0.436302, -0.164373, -0.999909, -0.00174684, -0.00388426, -0.0128079, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.297019] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9715] , 24.2911, 2.41581, -0.436302, -0.164373, -0.999909, -0.00174684, -0.00388426, -0.0128079, 0.0522768, -0.00940786, -0.0465329, 0.160766, -0.0625016, -0.269653, 
[2024-07-25 21:08:29.299387] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9716] , 24.2911, 2.41581, -0.436302, -0.164373, -0.999909, -0.00174684, -0.00388426, -0.0128079, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.302831] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9717] , 24.301, 2.41581, -0.436302, -0.164373, -0.999909, -0.00174684, -0.00388426, -0.0128079, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.304030] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9718] , 24.301, 2.41568, -0.436262, -0.164416, -0.999911, -0.0018194, -0.00392348, -0.0126491, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.309832] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9719] , 24.301, 2.41568, -0.436262, -0.164416, -0.999911, -0.0018194, -0.00392348, -0.0126491, -0.0131074, 0.00402487, -0.00430904, 0, 0, 0, 
[2024-07-25 21:08:29.311469] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9720] , 24.3111, 2.41568, -0.436262, -0.164416, -0.999911, -0.0018194, -0.00392348, -0.0126491, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.314175] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9721] , 24.3111, 2.41512, -0.43628, -0.164103, -0.999924, -0.00100188, -0.00497566, -0.0112452, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.316645] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9722] , 24.3111, 2.41512, -0.43628, -0.164103, -0.999924, -0.00100188, -0.00497566, -0.0112452, -0.0560175, 0, 0.0312402, -0.164747, -0.20809, 0.280341, 
[2024-07-25 21:08:29.319136] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9723] , 24.3111, 2.41512, -0.43628, -0.164103, -0.999924, -0.00100188, -0.00497566, -0.0112452, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.324705] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9724] , 24.321, 2.41512, -0.43628, -0.164103, -0.999924, -0.00100188, -0.00497566, -0.0112452, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.326579] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9725] , 24.321, 2.41503, -0.436288, -0.164118, -0.999924, -0.000954332, -0.00513945, -0.0111954, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.329477] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9726] , 24.321, 2.41503, -0.436288, -0.164118, -0.999924, -0.000954332, -0.00513945, -0.0111954, -0.00934106, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.332544] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9727] , 24.3311, 2.41503, -0.436288, -0.164118, -0.999924, -0.000954332, -0.00513945, -0.0111954, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.334158] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9728] , 24.3311, 2.415, -0.436295, -0.164171, -0.999924, -0.000937179, -0.00521062, -0.0111662, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.338969] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9729] , 24.3311, 2.415, -0.436295, -0.164171, -0.999924, -0.000937179, -0.00521062, -0.0111662, -0.00258341, 0, -0.00528462, 0, 0, 0, 
[2024-07-25 21:08:29.341434] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9730] , 24.3411, 2.415, -0.436295, -0.164171, -0.999924, -0.000937179, -0.00521062, -0.0111662, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.344178] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9731] , 24.3411, 2.41519, -0.436392, -0.164248, -0.999913, -0.00140024, -0.00517344, -0.0120895, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.346639] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9732] , 24.3411, 2.41519, -0.436392, -0.164248, -0.999913, -0.00140024, -0.00517344, -0.0120895, 0.0182428, -0.00964622, -0.0076957, 0.0917196, 0, -0.184204, 
[2024-07-25 21:08:29.349009] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9733] , 24.3411, 2.41519, -0.436392, -0.164248, -0.999913, -0.00140024, -0.00517344, -0.0120895, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.353907] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9734] , 24.351, 2.41519, -0.436392, -0.164248, -0.999913, -0.00140024, -0.00517344, -0.0120895, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.355916] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9735] , 24.351, 2.41549, -0.436322, -0.164449, -0.999908, -0.00179076, -0.0044208, -0.012702, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.358540] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9736] , 24.351, 2.41549, -0.436322, -0.164449, -0.999908, -0.00179076, -0.0044208, -0.012702, 0.030571, 0.00697721, -0.0201091, 0.0793934, 0.149361, -0.122351, 
[2024-07-25 21:08:29.361142] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9737] , 24.351, 2.41549, -0.436322, -0.164449, -0.999908, -0.00179076, -0.0044208, -0.012702, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.363774] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9738] , 24.3611, 2.41494, -0.436204, -0.16399, -0.999922, -0.00102838, -0.00459645, -0.0115466, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.366096] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9739] , 24.3611, 2.41494, -0.436204, -0.16399, -0.999922, -0.00102838, -0.00459645, -0.0115466, -0.0552011, 0.0117785, 0.0459298, -0.151849, 0, 0.230465, 
[2024-07-25 21:08:29.369303] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9740] , 24.3611, 2.41494, -0.436204, -0.16399, -0.999922, -0.00102838, -0.00459645, -0.0115466, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.372245] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9741] , 24.3711, 2.41494, -0.436204, -0.16399, -0.999922, -0.00102838, -0.00459645, -0.0115466, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.374504] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9742] , 24.3711, 2.41512, -0.436306, -0.164105, -0.999923, -0.000990516, -0.00502545, -0.0112868, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.376930] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9743] , 24.3711, 2.41512, -0.436306, -0.164105, -0.999923, -0.000990516, -0.00502545, -0.0112868, 0.01822, -0.0102298, -0.0115693, 0, -0.0856604, 0.0519974, 
[2024-07-25 21:08:29.379272] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9744] , 24.3711, 2.41512, -0.436306, -0.164105, -0.999923, -0.000990516, -0.00502545, -0.0112868, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.382037] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9745] , 24.381, 2.41512, -0.436306, -0.164105, -0.999923, -0.000990516, -0.00502545, -0.0112868, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.387079] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9746] , 24.381, 2.41525, -0.436272, -0.164168, -0.999924, -0.00107442, -0.0047679, -0.0113512, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.388189] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9747] , 24.381, 2.41525, -0.436272, -0.164168, -0.999924, -0.00107442, -0.0047679, -0.0113512, 0.0123817, 0.00343992, -0.00627126, 0, 0.0513055, 0, 
[2024-07-25 21:08:29.390535] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9748] , 24.381, 2.41525, -0.436272, -0.164168, -0.999924, -0.00107442, -0.0047679, -0.0113512, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.393163] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9749] , 24.3911, 2.4153, -0.436282, -0.164138, -0.999926, -0.000973414, -0.00460084, -0.0112155, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.395684] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9750] , 24.3911, 2.4153, -0.436282, -0.164138, -0.999926, -0.000973414, -0.00460084, -0.0112155, 0.00589778, 0, 0.00294822, 0, 0, 0, 
[2024-07-25 21:08:29.398236] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9751] , 24.3911, 2.4153, -0.436282, -0.164138, -0.999926, -0.000973414, -0.00460084, -0.0112155, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.401442] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9752] , 24.4011, 2.4153, -0.436282, -0.164138, -0.999926, -0.000973414, -0.00460084, -0.0112155, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.404004] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9753] , 24.4011, 2.41539, -0.436263, -0.164114, -0.999927, -0.00099481, -0.0044368, -0.0112041, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.406396] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9754] , 24.4011, 2.41539, -0.436263, -0.164114, -0.999927, -0.00099481, -0.0044368, -0.0112041, 0.0082492, 0, 0.00240463, 0, 0, 0, 
[2024-07-25 21:08:29.408926] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9755] , 24.4011, 2.41539, -0.436263, -0.164114, -0.999927, -0.00099481, -0.0044368, -0.0112041, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.412817] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9756] , 24.4111, 2.41539, -0.436263, -0.164114, -0.999927, -0.00099481, -0.0044368, -0.0112041, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.414113] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9757] , 24.4111, 2.41564, -0.436256, -0.164199, -0.999927, -0.00107568, -0.00365932, -0.011501, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.417443] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9758] , 24.4111, 2.41564, -0.436256, -0.164199, -0.999927, -0.00107568, -0.00365932, -0.011501, 0.0257032, 0, -0.00843921, 0, 0.155244, -0.0594549, 
[2024-07-25 21:08:29.419914] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9759] , 24.4111, 2.41564, -0.436256, -0.164199, -0.999927, -0.00107568, -0.00365932, -0.011501, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.422668] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9760] , 24.4211, 2.41564, -0.436256, -0.164199, -0.999927, -0.00107568, -0.00365932, -0.011501, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.424571] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9761] , 24.4211, 2.41554, -0.436254, -0.16407, -0.999929, -0.000934945, -0.00412868, -0.0111226, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.427683] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9762] , 24.4211, 2.41554, -0.436254, -0.16407, -0.999929, -0.000934945, -0.00412868, -0.0111226, -0.0100868, 0, 0.0128681, 0, -0.0934742, 0.0756575, 
[2024-07-25 21:08:29.430705] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9763] , 24.4211, 2.41554, -0.436254, -0.16407, -0.999929, -0.000934945, -0.00412868, -0.0111226, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.434881] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9764] , 24.4311, 2.41574, -0.436354, -0.164112, -0.99992, -0.00131077, -0.00403124, -0.0119337, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.437185] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9765] , 24.4311, 2.41574, -0.436354, -0.164112, -0.99992, -0.00131077, -0.00403124, -0.0119337, 0.0196578, -0.00999146, -0.00421727, 0.0747204, 0, -0.161944, 
[2024-07-25 21:08:29.440022] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9766] , 24.4311, 2.41574, -0.436354, -0.164112, -0.99992, -0.00131077, -0.00403124, -0.0119337, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.442589] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9767] , 24.4411, 2.41574, -0.436354, -0.164112, -0.99992, -0.00131077, -0.00403124, -0.0119337, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.445244] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9768] , 24.4411, 2.41604, -0.436347, -0.164315, -0.999912, -0.00172258, -0.00324838, -0.0127773, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.449195] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9769] , 24.4411, 2.41604, -0.436347, -0.164315, -0.999912, -0.00172258, -0.00324838, -0.0127773, 0.030494, 0, -0.0202549, 0.0836611, 0.155295, -0.168652, 
[2024-07-25 21:08:29.452872] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9770] , 24.4511, 2.41604, -0.436347, -0.164315, -0.999912, -0.00172258, -0.00324838, -0.0127773, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.454006] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9771] , 24.4511, 2.41582, -0.436359, -0.164181, -0.999919, -0.00139778, -0.00378699, -0.0121099, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.456771] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9772] , 24.4511, 2.41582, -0.436359, -0.164181, -0.999919, -0.00139778, -0.00378699, -0.0121099, -0.0227132, 0, 0.0133502, -0.0658035, -0.106704, 0.133413, 
[2024-07-25 21:08:29.459249] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9773] , 24.4511, 2.41582, -0.436359, -0.164181, -0.999919, -0.00139778, -0.00378699, -0.0121099, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.462351] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9774] , 24.4611, 2.41582, -0.436359, -0.164181, -0.999919, -0.00139778, -0.00378699, -0.0121099, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.464677] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9775] , 24.4611, 2.4157, -0.436342, -0.164116, -0.999926, -0.000980404, -0.00358729, -0.0116147, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.467999] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9776] , 24.4611, 2.4157, -0.436342, -0.164116, -0.999926, -0.000980404, -0.00358729, -0.0116147, -0.0114912, 0, 0.0065407, -0.0826359, 0.0410405, 0.0987053, 
[2024-07-25 21:08:29.470562] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9777] , 24.4611, 2.4157, -0.436342, -0.164116, -0.999926, -0.000980404, -0.00358729, -0.0116147, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.472979] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9778] , 24.4711, 2.41557, -0.436311, -0.164099, -0.999928, -0.000984593, -0.00401794, -0.0113003, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.475487] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9779] , 24.4711, 2.41557, -0.436311, -0.164099, -0.999928, -0.000984593, -0.00401794, -0.0113003, -0.0130599, 0.00304356, 0, 0, -0.0860759, 0.062965, 
[2024-07-25 21:08:29.478075] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9780] , 24.4711, 2.41557, -0.436311, -0.164099, -0.999928, -0.000984593, -0.00401794, -0.0113003, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.481277] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9781] , 24.4711, 2.41557, -0.436311, -0.164099, -0.999928, -0.000984593, -0.00401794, -0.0113003, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.485884] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9782] , 24.4811, 2.41547, -0.436269, -0.163961, -0.999916, -0.00135795, -0.00326988, -0.012436, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.486453] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9783] , 24.4811, 2.41547, -0.436269, -0.163961, -0.999916, -0.00135795, -0.00326988, -0.012436, -0.0105538, 0.00422965, 0.0137165, 0.0756025, 0.14846, -0.22706, 
[2024-07-25 21:08:29.489065] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9784] , 24.4811, 2.41547, -0.436269, -0.163961, -0.999916, -0.00135795, -0.00326988, -0.012436, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.491462] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9785] , 24.4911, 2.41547, -0.436269, -0.163961, -0.999916, -0.00135795, -0.00326988, -0.012436, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.496224] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9786] , 24.4911, 2.41521, -0.436265, -0.163839, -0.999921, -0.00147326, -0.00371655, -0.0118991, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.498934] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9787] , 24.4911, 2.41521, -0.436265, -0.163839, -0.999921, -0.00147326, -0.00371655, -0.0118991, -0.0256492, 0, 0.012193, 0, -0.0894606, 0.107597, 
[2024-07-25 21:08:29.501496] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9788] , 24.5011, 2.41521, -0.436265, -0.163839, -0.999921, -0.00147326, -0.00371655, -0.0118991, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.504175] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9789] , 24.5011, 2.41533, -0.436305, -0.164087, -0.999926, -0.00100899, -0.00446048, -0.0113004, 0, 0, 0, 0, 0, 0, 
[2024-07-25 21:08:29.506683] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9790] , 24.5011, 2.41533, -0.436305, -0.164087, -0.999926, -0.00100899, -0.00446048, -0.0113004, 0.012111, -0.00402383, -0.0247314, -0.09408, -0.147557, 0.119523, 
[2024-07-25 21:08:29.509146] [0x0000007f9901e9a0] [MocapTag] [0x0000624f] [9791] , 24.5011, 2.41533, -0.436305, -0.164087, -0.999926, -0.00100899, -0.00446048, -0.0113004, 0, 0, 0, 0, 0, 0, 
