[2024-07-23 13:58:09.542888] [0x0000007fa7966010] [LogDataTag] [0x00003de4] [1] , Controller Time [s], Algorithm Execution Time [us], Mode [-], Switch button [-], Coefficient of Lift Upper wing [-], Coefficient of Lift Lower wing [-], Coefficient of Lift Left stabilizer [-], Coefficient of Lift Right stabilizer [-], Coefficient of Drag Upper wing [-], Coefficient of Drag Lower wing [-], Coefficient of Drag Left stabilizer [-], Coefficient of Drag Right stabilizer [-], Coefficient of Aero Moment Upper wing [-], Coefficient of Aero Moment Lower wing [-], Coefficient of Aero Moment Left stabilizer [-], Coefficient of Aero Moment Right stabilizer [-], Aero F_x in Quadcopter Frame [N], Aero F_y in Quadcopter Frame [N], Aero F_z in Quadcopter Frame [N], Aero Moment_x in Chosen Frame [Nm], Aero Moment_y in Chosen Frame [Nm], Aero Moment_z in Chosen Frame [Nm], Squared Norm of Velocity [-], Position x [m], Position y [m], Position z [m], Velocity x [m/s], Velocity y [m/s], Velocity z [m/s], Reference Position x [m], Reference Position y [m], Reference Position z [m], Reference Velocity x [m/s], Reference Velocity y [m/s], Reference Velocity z [m/s], Reference Acceleration x [m/s^2], Reference Acceleration y [m/s^2], Reference Acceleration z [m/s^2], User Position x [m], User Position y [m], User Position z [m], User Velocity x [m/s], User Velocity y [m/s], User Velocity z [m/s], User Acceleration x [m/s^2], User Acceleration y [m/s^2], User Acceleration z [m/s^2], Error in x [m], Error in y [m], Error in z [m], Error in vx [m/s], Error in vy [m/s], Error in vz [m/s], Integral Error in x [m], Integral Error in y [m], Integral Error in z [m], Reference Error in x [m], Reference Error in y [m], Reference Error in z [m], Integral Reference Error in x [m], Integral Reference Error in y [m], Integral Reference Error in z [m], Reference Command in x [-], Reference Command in y [-], Reference Command in z [-], mu_baseline x [N], mu_baseline y [N], mu_baseline z [N], mu_adaptive x [N], mu_adaptive y [N], mu_adaptive z [N], mu in Body x [N], mu in Body y [N], mu in Body z [N], Desired Phi [rad], Desired Theta [rad], Desired Psi [rad], Desired Phi Rate [rad/s], Desired Theta Rate [rad/s], Desired Psi Rate [rad/s], Phi in Use [rad], Theta in Use [rad], Psi in Use [rad], Phi Quadcopter [rad], Theta Quadcopter [rad], Psi Quadcopter [rad], Phi Biplane [rad], Theta Biplane [rad], Psi Biplane [rad], Phi Rate in use [rad/s], Theta Rate in use [rad/s], Psi Rate in use [rad/s], Error in Phi [rad], Error in Theta [rad], Error in Psi [rad], Integral Error in Phi [rad], Integral Error in Theta [rad], Integral Error in Psi [rad], Error in Phi Rate [rad/s], Error in Theta Rate [rad/s], Error in Psi Rate [rad/s], Omega Cmd x [-], Omega Cmd y [-], Omega Cmd z [-], Reference Error in omega x [rad/s], Reference Error in omega y [rad/s], Reference Error in omega z [rad/s], Integral Reference Error in omega x [rad/s], Integral Reference Error in omega y [rad/s], Integral Reference Error in omega z [rad/s], Reference omega x [rad/s], Reference omega y [rad/s], Reference omega z [rad/s], Referemce angular acceleration x [rad/s^2], Referemce angular acceleration y [rad/s^2], Referemce angular acceleration z [rad/s^2], omega x [rad/s], omega y [rad/s], omega z [rad/s], tau_baseline x [Nm], tau_baseline y [Nm], tau_baseline z [Nm], tau_adaptive x [Nm], tau_adaptive y [Nm], tau_adaptive z [Nm], Control input 1 [N], Control input 2 [N], Control input 3 [N], Control input 4 [N], Thrust Motor 1 [N], Thrust Motor 2 [N], Thrust Motor 3 [N], Thrust Motor 4 [N], Normalized Thrust 1 [-], Normalized Thrust 2 [-], Normalized Thrust 3 [-], Normalized Thrust 4 [-], error in Omega x [rad/s], error in Omega y [rad/s], error in Omega z [rad/s], 
[2024-07-23 13:58:25.073605] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [5873] , 16.0716, 1428, 0, 0, 0.444241, 0.446673, 0.448354, 4.86409, -0.792931, -0.788291, -0.785079, 0.00472442, -0.3, -0.3, -0.3, 0.16596, -3.32157e-06, 3.60241e-06, 0, 0, 0, 0, 0.0025981, -0.0373619, -0.0091186, -0.944027, 0.0258577, 0.0175621, -0.0402622, 0, 0, -0.999995, 0, 0, -5.13119e-07, 0, 0, 4.81138e-08, 0, 0, -1, 0, 0, 0, 0, 0, 0, -0.0373619, -0.0091186, 0.0559677, 0.0258577, 0.0175621, -0.0402617, -0.129145, -0.0429739, 0.26984, 0, 0, 5.42601e-06, 0, 0, -5.73735e-05, 0, 0, -167.748, 1.32104, 0.188293, -23.5237, 0, 0, 0, 0.711244, 0.549093, -23.5443, 0.0233068, -0.0301995, 0, 0.181671, 0.370261, 0, -0.00919556, -0.0246862, -0.110304, -0.00919556, -0.0246862, -0.110304, 0.0552086, 1.54553, -0.0552086, -0.1705, 0.0393342, -0.024854, -0.0325024, 0.00551328, -0.110304, -0.268797, 0.326345, -0.177497, -0.35217, -0.330926, -0.024854, 0.185626, 0.368573, 0.00701443, -0.128619, -0.212964, -0.0145811, -0.00375761, -0.0115178, 0.069098, 0.0570075, 0.155609, -0.00756672, 2.26815, 3.18322, 0.0715143, -0.171113, 0.039561, -0.0244836, 0.0976813, 0.0402065, 0.136409, 0, 0, 0, 23.5615, 0.0976813, 0.0402065, 0.136409, 6.10815, 6.34323, 5.87876, 5.23134, 0.435062, 0.446405, 0.423806, 0.390914, -0.228121, -0.116048, -0.0169169, 
[2024-07-23 13:58:25.083645] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [5877] , 16.0816, 1465, 0, 0, 0.448131, 0.450205, 4.86836, 0.358942, -0.785506, -0.781542, 0.00472304, 0.0047127, -0.3, -0.3, 0.16606, -0.0432691, -5.22171e-06, 5.16622e-06, 0, 0, 0, 0, 0.00424221, -0.0371304, -0.00891884, -0.944341, 0.040232, 0.0104858, -0.0501363, 0, 0, -0.999995, 0, 0, -5.12638e-07, 0, 0, 4.80982e-08, 0, 0, -1, 0, 0, 0, 0, 0, 0, -0.0371304, -0.00891884, 0.0556531, 0.040232, 0.0104858, -0.0501357, -0.129518, -0.0430651, 0.270399, 0, 0, 5.42088e-06, 0, 0, -5.73193e-05, 0, 0, -167.748, 1.04765, 0.311792, -23.2629, 0, 0, 0, 0.436206, 0.685848, -23.2744, 0.0294542, -0.0187397, 0, 0.0576174, 0.0346169, 0, -0.0112005, -0.0245261, -0.110208, -0.0112005, -0.0245261, -0.110208, 0.0551728, 1.54533, -0.0551728, -0.188091, 0.0381889, 0.0237828, -0.0406547, -0.00578643, -0.110208, -0.269122, 0.3264, -0.1786, -0.245708, 0.00357204, 0.0237828, 0.0623073, 0.0339525, 0.0040124, 0.0173817, 0.153489, -0.010864, -0.0050438, -0.0136474, 0.0689522, 0.079689, 0.187441, -0.00685158, 0.336592, -1.52121, 0.00451971, -0.187507, 0.0379202, 0.0242019, 0.0807505, 0.0061634, 0.113051, 0, 0, 0, 23.2886, 0.0807505, 0.0061634, 0.113051, 5.93347, 6.26663, 5.74243, 5.34606, 0.426508, 0.442729, 0.417023, 0.396873, -0.267196, -0.149521, 0.0310535, 
[2024-07-23 13:58:25.093606] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [5881] , 16.0916, 1397, 0, 0, 0.450963, 0.460186, 0.361745, 1.89607, -0.78009, -0.762403, 0.0047159, 0.00472082, -0.3, -0.3, -0.0430798, 0.16623, -3.14804e-06, 1.35665e-06, 0, 0, 0, 0, 0.00264556, -0.0367992, -0.00878112, -0.944622, 0.0387552, 0.00824264, -0.0327972, 0, 0, -0.999995, 0, 0, -5.12157e-07, 0, 0, 4.80817e-08, 0, 0, -1, 0, 0, 0, 0, 0, 0, -0.0367992, -0.00878112, 0.055373, 0.0387552, 0.00824264, -0.0327966, -0.12989, -0.0431543, 0.270956, 0, 0, 5.41575e-06, 0, 0, -5.72651e-05, 0, 0, -167.748, 1.06438, 0.348191, -23.6733, 0, 0, 0, 0.45893, 0.72276, -23.6843, 0.0305012, -0.0193745, 0, 0.0921741, 0.0647518, 0, -0.0109665, -0.0236778, -0.110056, -0.0109665, -0.0236778, -0.110056, 0.0550927, 1.54619, -0.0550927, 0.0520553, 0.106415, 0.0124398, -0.0414677, -0.0043033, -0.110056, -0.269528, 0.326342, -0.179702, -0.0401188, 0.0416636, 0.0124398, 0.0969357, 0.0639532, 0.00433929, -0.0138807, 0.108276, -0.0111457, -0.00486998, -0.0121125, 0.0688435, 0.0830549, 0.172229, -0.00680638, 0.690089, -0.477428, 0.00105663, 0.0523498, 0.106273, 0.0136025, 0.0493547, 0.0117469, 0.11812, 0, 0, 0, 23.6998, 0.0493547, 0.0117469, 0.11812, 6.13395, 6.29666, 5.77617, 5.49299, 0.436316, 0.444172, 0.418709, 0.40442, -0.0307052, -0.0659566, 0.0204089, 
[2024-07-23 13:58:25.103692] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [5886] , 16.1016, 1519, 0, 0, 0.449361, 0.459013, 0.447083, 1.89583, -0.783154, -0.764659, -0.787507, 0.00472089, -0.3, -0.3, -0.3, 0.166225, -3.07282e-06, 1.79169e-06, 0, 0, 0, 0, 0.00247821, -0.0365151, -0.00856932, -0.944793, 0.0347158, 0.0161614, -0.0318093, 0, 0, -0.999995, 0, 0, -5.11676e-07, 0, 0, 4.80642e-08, 0, 0, -1, 0, 0, 0, 0, 0, 0, -0.0365151, -0.00856932, 0.0552014, 0.0347158, 0.0161614, -0.0318088, -0.130258, -0.0432421, 0.27151, 0, 0, 5.41063e-06, 0, 0, -5.72109e-05, 0, 0, -167.748, 1.13028, 0.193334, -23.6892, 0, 0, 0, 0.566402, 0.622508, -23.702, 0.0262504, -0.0238923, 0, 0.109383, 0.0574938, 0, -0.012909, -0.022606, -0.110226, -0.012909, -0.022606, -0.110226, 0.0551859, 1.54676, -0.0551859, -0.279692, 0.10582, -0.00323425, -0.0391595, 0.00128623, -0.110226, -0.269943, 0.326299, -0.180802, -0.389075, 0.0483266, -0.00323425, 0.113935, 0.0561842, 0.00437563, -0.0239788, 0.111271, -0.0111714, -0.00500879, -0.0110298, 0.0687321, 0.0899558, 0.167455, -0.00679581, 0.245479, -1.60214, 0.00806825, -0.279765, 0.105853, -0.00186715, 0.0834964, -0.0123551, 0.126279, 0, 0, 0, 23.7169, 0.0834964, -0.0123551, 0.126279, 6.01939, 6.45991, 5.77572, 5.4619, 0.430729, 0.451969, 0.418686, 0.402831, -0.369721, -0.0616017, 0.00492866, 
[2024-07-23 13:58:25.113738] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [5890] , 16.1116, 1555, 0, 0, 0.450447, 0.465296, 0.363427, 0.36402, -0.781078, -0.752571, 0.0047181, 0.00471892, -0.3, -0.3, -0.0429662, -0.0429261, -2.53951e-06, 4.39284e-07, 0, 0, 0, 0, 0.00212803, -0.0358704, -0.00811015, -0.945258, 0.0360646, 0.00738512, -0.0277998, 0, 0, -0.999995, 0, 0, -5.11196e-07, 0, 0, 4.80455e-08, 0, 0, -1, 0, 0, 0, 0, 0, 0, -0.0358704, -0.00811015, 0.0547368, 0.0360646, 0.00738512, -0.0277993, -0.130623, -0.0433278, 0.272062, 0, 0, 5.40552e-06, 0, 0, -5.71568e-05, 0, 0, -167.748, 1.08333, 0.337992, -23.7594, 0, 0, 0, 0.561299, 0.791671, -23.7667, 0.0332885, -0.0236127, 0, 0.0314407, -0.0271826, 0, -0.0141826, -0.0201333, -0.109666, -0.0141826, -0.0201333, -0.109666, 0.0549044, 1.54867, -0.0549044, -0.000885104, 0.146102, 0.00714211, -0.0474711, 0.00347941, -0.109666, -0.270334, 0.326312, -0.181905, -0.0323258, 0.173284, 0.00714211, 0.0367327, -0.0286867, 0.00324131, 0.0556779, 0.18012, -0.00995644, -0.00524858, -0.00991705, 0.0686203, 0.0924106, 0.151434, -0.00671513, -1.04147, -3.07468, -0.0197895, -0.00074132, 0.145986, 0.00921198, 0.0239792, -0.0379291, 0.120282, 0, 0, 0, 23.7865, 0.0239792, -0.0379291, 0.120282, 6.0909, 6.39371, 5.60786, 5.69403, 0.434221, 0.448817, 0.410256, 0.414598, -0.0931519, -0.00544793, 0.0159271, 
[2024-07-23 13:58:25.123606] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [5895] , 16.1216, 1443, 0, 0, 0.456142, 0.475154, 4.82917, 4.85873, -0.770168, -0.733527, -0.796934, -0.80148, -0.3, -0.3, -0.3, -0.3, -3.70192e-06, 4.68936e-06, 0, 0, 0, 0, 0.00248297, -0.0355403, -0.00787033, -0.945385, 0.0439313, 0.0150069, -0.0181053, 0, 0, -0.999995, 0, 0, -5.10715e-07, 0, 0, 4.80256e-08, 0, 0, -1, 0, 0, 0, 0, 0, 0, -0.0355403, -0.00787033, 0.0546099, 0.0439313, 0.0150069, -0.0181048, -0.130982, -0.0434089, 0.272609, 0, 0, 5.4004e-06, 0, 0, -5.71028e-05, 0, 0, -167.748, 0.926919, 0.187499, -23.9923, 0, 0, 0, 0.450777, 0.673646, -23.9972, 0.0280595, -0.0187824, 0, 0.104725, -0.0556175, 0, -0.0160796, -0.0187542, -0.109545, -0.0160796, -0.0187542, -0.109545, 0.0548478, 1.54925, -0.0548478, -0.254503, 0.169042, 0.0364771, -0.0441391, 2.81662e-05, -0.109545, -0.270809, 0.326346, -0.183001, -0.359227, 0.224659, 0.0364771, 0.109714, -0.0568136, 0.00274112, -0.0277178, 0.1775, -0.00965414, -0.0046918, -0.00811585, 0.0685208, 0.0819959, 0.120687, -0.00691302, -0.07694, -3.32832, -0.0416792, -0.253819, 0.168434, 0.039184, 0.07064, -0.0471356, 0.106709, 0, 0, 0, 24.0109, 0.07064, -0.0471356, 0.106709, 5.98464, 6.54543, 5.77911, 5.70171, 0.429025, 0.456022, 0.418855, 0.414983, -0.335814, 0.0477469, 0.046097, 
[2024-07-23 13:58:25.133847] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [5899] , 16.1316, 1618, 0, 0, 0.44906, 0.468412, 1.8964, 4.85179, -0.783731, -0.74656, 0.00472073, -0.800414, -0.3, -0.3, 0.166238, -0.3, -4.09782e-06, 4.6877e-06, 0, 0, 0, 0, 0.00295423, -0.0351598, -0.00762476, -0.945522, 0.0420204, 0.0113314, -0.0325594, 0, 0, -0.999995, 0, 0, -5.10235e-07, 0, 0, 4.80044e-08, 0, 0, -1, 0, 0, 0, 0, 0, 0, -0.0351598, -0.00762476, 0.0544722, 0.0420204, 0.0113314, -0.0325589, -0.131337, -0.0434876, 0.273155, 0, 0, 5.3953e-06, 0, 0, -5.70487e-05, 0, 0, -167.748, 0.949859, 0.246113, -23.6309, 0, 0, 0, 0.516975, 0.739251, -23.634, 0.0312614, -0.0218707, 0, 0.0365504, 0.0180549, 0, -0.0165444, -0.0169395, -0.109191, -0.0165444, -0.0169395, -0.109191, 0.0546657, 1.55059, -0.0546657, 0.0420547, 0.219842, 0.0289712, -0.0478058, 0.00493125, -0.109191, -0.271251, 0.326347, -0.184097, 0.00550436, 0.201787, 0.0289712, 0.0418642, 0.0164062, 0.00392803, 0.0393623, 0.0709974, -0.0112578, -0.00496898, -0.00634084, 0.0684242, 0.0812265, 0.0874036, -0.00732982, -1.1457, -2.28014, -0.028885, 0.0425455, 0.219333, 0.0326001, 0.009253, -0.0513373, 0.109226, 0, 0, 0, 23.6512, 0.009253, -0.0513373, 0.109226, 6.02879, 6.33383, 5.53359, 5.75503, 0.431189, 0.445955, 0.406489, 0.417653, -0.0386811, 0.131929, 0.0399299, 
[2024-07-23 13:58:25.143594] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [5903] , 16.1416, 1392, 0, 0, 4.82452, 0.45831, 0.446796, 4.82022, -0.796217, -0.766008, -0.788055, -0.795554, -0.3, -0.3, -0.3, -0.3, 1.48864e-06, 1.04188e-05, 0, 0, 0, 0, 0.00292337, -0.0348841, -0.00733294, -0.945781, 0.0297125, 0.0214292, -0.0397659, 0, 0, -0.999995, 0, 0, -5.09755e-07, 0, 0, 4.7982e-08, 0, 0, -1, 0, 0, 0, 0, 0, 0, -0.0348841, -0.00733294, 0.0542139, 0.0297125, 0.0214292, -0.0397654, -0.131689, -0.0435638, 0.2737, 0, 0, 5.39019e-06, 0, 0, -5.69948e-05, 0, 0, -167.748, 1.16923, 0.0476517, -23.4394, 0, 0, 0, 0.805699, 0.562229, -23.448, 0.0239589, -0.0343475, 0, 0.0519361, -0.00183161, 0, -0.0165128, -0.0149845, -0.109358, -0.0165128, -0.0149845, -0.109358, 0.0547411, 1.55216, -0.0547411, -0.0668068, 0.210469, -0.0254506, -0.0404717, 0.019363, -0.109358, -0.271729, 0.326396, -0.185189, -0.118743, 0.212301, -0.0254506, 0.0565846, -0.00477659, 0.00358988, 0.013185, 0.0693788, -0.0112085, -0.00457535, -0.00563087, 0.0683117, 0.0697696, 0.0646022, -0.00761867, -0.550495, -2.19045, -0.026266, -0.0671882, 0.210861, -0.021969, 0.0323566, -0.0563554, 0.135748, 0, 0, 0, 23.4686, 0.0323566, -0.0563554, 0.135748, 5.98328, 6.41842, 5.46205, 5.60486, 0.428958, 0.449995, 0.402838, 0.410104, -0.136958, 0.146259, -0.0143503, 
[2024-07-23 13:58:25.153767] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [5908] , 16.1516, 1558, 0, 0, 0.454088, 8.67156, 0.358709, 0.361711, -0.774108, -0.724601, 0.00471246, 0.00471586, -0.3, -0.3, -0.0432849, -0.0430821, 1.02368e-06, 1.90775e-05, 0, 0, 0, 0, 0.00262111, -0.0345496, -0.00705801, -0.945974, 0.0471306, 0.00512021, -0.0193288, 0, 0, -0.999995, 0, 0, -5.09275e-07, 0, 0, 4.79583e-08, 0, 0, -1, 0, 0, 0, 0, 0, 0, -0.0345496, -0.00705801, 0.0540208, 0.0471306, 0.00512021, -0.0193283, -0.132037, -0.0436372, 0.274242, 0, 0, 5.3851e-06, 0, 0, -5.69409e-05, 0, 0, -167.748, 0.835629, 0.339181, -23.9318, 0, 0, 0, 0.48277, 0.840876, -23.9291, 0.0351187, -0.0201723, 0, -0.0664443, -0.209918, 0, -0.0172467, -0.0129929, -0.109001, -0.0172467, -0.0129929, -0.109001, 0.0545567, 1.55331, -0.0545567, -0.0309628, 0.254238, 0.0590728, -0.0523654, 0.00717934, -0.109001, -0.272133, 0.32659, -0.186282, 0.0354815, 0.464156, 0.0590728, -0.0607313, -0.211739, 1.8356e-05, 0.124996, 0.254437, -0.00789968, -0.0044435, -0.00493708, 0.0681996, 0.0642646, 0.0426977, -0.00788133, -1.85872, -3.76869, -0.030687, -0.0301953, 0.253181, 0.0634435, 0.0172605, -0.0634575, 0.094867, 0, 0, 0, 23.9487, 0.0172605, -0.0634575, 0.094867, 6.01871, 6.42207, 5.63027, 5.8777, 0.430696, 0.45017, 0.411388, 0.423753, -0.0944599, 0.210484, 0.0713249, 
[2024-07-23 13:58:25.163684] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [5912] , 16.1616, 1446, 0, 0, 0.446569, 8.63782, 0.445394, 0.447086, -0.788489, -0.711152, -0.790733, -0.787502, -0.3, -0.3, -0.3, -0.3, 4.26911e-06, 1.00609e-05, 0, 0, 0, 0, 0.00157757, -0.0341834, -0.00683503, -0.946068, 0.0309842, 0.0168175, -0.0182955, 0, 0, -0.999995, 0, 0, -5.08795e-07, 0, 0, 4.79333e-08, 0, 0, -1, 0, 0, 0, 0, 0, 0, -0.0341834, -0.00683503, 0.0539267, 0.0309842, 0.0168175, -0.018295, -0.132383, -0.0437077, 0.274782, 0, 0, 5.38e-06, 0, 0, -5.6887e-05, 0, 0, -167.748, 1.12284, 0.1138, -23.9539, 0, 0, 0, 0.854814, 0.639921, -23.9567, 0.0266882, -0.0356665, 0, 0.0706556, -0.0410846, 0, -0.0169041, -0.0103955, -0.108646, -0.0169041, -0.0103955, -0.108646, 0.0543671, 1.55526, -0.0543671, -0.00498797, 0.294008, 0.0215475, -0.0435923, 0.025271, -0.108646, -0.272657, 0.326662, -0.187372, -0.0756436, 0.335092, 0.0215475, 0.0755714, -0.044558, 0.00291895, -0.029894, 0.0495688, -0.0111071, -0.00319354, -0.00239272, 0.0681206, 0.0456774, 0.00501079, -0.0081882, 0.191837, -0.706426, -0.00669922, -0.00476397, 0.293602, 0.026513, 0.0348162, -0.0459012, 0.112388, 0, 0, 0, 23.9805, 0.0348162, -0.0459012, 0.112388, 6.07508, 6.46772, 5.6798, 5.7579, 0.43345, 0.45234, 0.413883, 0.417797, -0.0504414, 0.288591, 0.0347012, 
[2024-07-23 13:58:25.173793] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [5917] , 16.1716, 1550, 0, 0, 4.81903, 0.461916, 0.449736, 0.445544, -0.795372, -0.759077, -0.782438, -0.790446, -0.3, -0.3, -0.3, -0.3, 3.06483e-06, 7.23171e-06, 0, 0, 0, 0, 0.00291287, -0.0339448, -0.00643598, -0.946284, 0.0298977, 0.0260684, -0.0365984, 0, 0, -0.999995, 0, 0, -5.08316e-07, 0, 0, 4.7907e-08, 0, 0, -1, 0, 0, 0, 0, 0, 0, -0.0339448, -0.00643598, 0.0537105, 0.0298977, 0.0260684, -0.0365979, -0.132725, -0.0437761, 0.275321, 0, 0, 5.37492e-06, 0, 0, -5.68332e-05, 0, 0, -167.748, 1.13558, -0.0732604, -23.4926, 0, 0, 0, 0.941652, 0.467345, -23.4966, 0.0198713, -0.0400546, 0, -0.0152129, -0.208132, 0, -0.0177457, -0.0083062, -0.108669, -0.0177457, -0.0083062, -0.108669, 0.0543711, 1.55601, -0.0543711, -0.0896096, 0.222414, 0.0110831, -0.037617, 0.0317485, -0.108669, -0.273093, 0.326914, -0.188459, -0.0743967, 0.430546, 0.0110831, -0.0108409, -0.212165, -8.39126e-05, 0.0584367, 0.210112, -0.00817128, -0.00349248, -0.00189703, 0.0680095, 0.0475958, -0.00205347, -0.00825519, -1.1319, -2.95686, -0.0369532, -0.0895175, 0.222183, 0.0150277, 0.0228853, -0.0638845, 0.11762, 0, 0, 0, 23.5201, 0.0228853, -0.0638845, 0.11762, 5.95369, 6.38465, 5.47879, 5.703, 0.427504, 0.448385, 0.403695, 0.415048, -0.137113, 0.224236, 0.0232829, 
[2024-07-23 13:58:25.183855] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [5921] , 16.1816, 1632, 0, 0, 0.451333, 8.64678, 0.00626393, 0.0113678, -0.779383, -0.714724, 0.00470604, 0.00470744, -0.3, -0.3, 8.60731e-05, 0.0270357, -1.59879e-06, 1.46902e-05, 0, 0, 0, 0, 0.00206395, -0.0336264, -0.00618304, -0.946504, 0.0417196, -0.00147665, -0.0179233, 0, 0, -0.999995, 0, 0, -5.07837e-07, 0, 0, 4.78795e-08, 0, 0, -1, 0, 0, 0, 0, 0, 0, -0.0336264, -0.00618304, 0.0534907, 0.0417196, -0.00147665, -0.0179228, -0.133064, -0.0438405, 0.275858, 0, 0, 5.36983e-06, 0, 0, -5.67795e-05, 0, 0, -167.748, 0.906227, 0.427321, -23.9398, 0, 0, 0, 0.714354, 0.92549, -23.9322, 0.0386349, -0.0298402, 0, -0.159631, -0.318542, 0, -0.016828, -0.00586626, -0.108155, -0.016828, -0.00586626, -0.108155, 0.054102, 1.55771, -0.054102, 0.142092, 0.31056, 0.0709171, -0.0554629, 0.023974, -0.108155, -0.273469, 0.327232, -0.189545, 0.301723, 0.629102, 0.0709171, -0.153661, -0.321861, -0.0017369, 0.189938, 0.290239, -0.00688782, -0.00290812, 0.000204088, 0.0679278, 0.0362768, -0.031622, -0.00862472, -2.31865, -3.44096, 0.0325021, 0.142508, 0.309323, 0.0761317, -0.0113338, -0.0708081, 0.0876846, 0, 0, 0, 23.9607, -0.0113338, -0.0708081, 0.0876846, 6.04979, 6.36167, 5.5675, 5.98178, 0.432216, 0.447287, 0.408211, 0.428884, 0.106231, 0.340945, 0.0847564, 
[2024-07-23 13:58:25.193684] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [5925] , 16.1916, 1514, 0, 0, 0.451037, 8.64498, 0.445193, 0.445325, -0.77995, -0.714007, -0.791116, -0.790863, -0.3, -0.3, -0.3, -0.3, 4.87365e-06, 1.37554e-05, 0, 0, 0, 0, 0.00196393, -0.0332749, -0.00596718, -0.946588, 0.0375121, 0.0174822, -0.0158476, 0, 0, -0.999995, 0, 0, -5.07358e-07, 0, 0, 4.78508e-08, 0, 0, -1, 0, 0, 0, 0, 0, 0, -0.0332749, -0.00596718, 0.0534063, 0.0375121, 0.0174822, -0.0158471, -0.1334, -0.0439023, 0.276393, 0, 0, 5.36475e-06, 0, 0, -5.67258e-05, 0, 0, -167.748, 0.972702, 0.0676345, -23.9882, 0, 0, 0, 0.881816, 0.580415, -23.9848, 0.0241783, -0.0367491, 0, 0.102583, -0.152725, 0, -0.0170254, -0.00324903, -0.107909, -0.0170254, -0.00324903, -0.107909, 0.0539686, 1.55844, -0.0539686, -0.0465038, 0.270524, 0.0179231, -0.0412036, 0.0335001, -0.107909, -0.274024, 0.327471, -0.190627, -0.149086, 0.423249, 0.0179231, 0.107262, -0.156926, 0.00101173, -0.0941717, 0.0908949, -0.00931143, -0.00100874, 0.00310648, 0.0678589, 0.0130904, -0.0660316, -0.0082997, 1.13108, -1.30977, -0.0190309, -0.0464456, 0.27018, 0.0225259, 0.049761, -0.0595743, 0.11351, 0, 0, 0, 24.008, 0.049761, -0.0595743, 0.11351, 6.0159, 6.54616, 5.68262, 5.76332, 0.430558, 0.456057, 0.414024, 0.418067, -0.0595359, 0.336211, 0.0308256, 
[2024-07-23 13:58:25.203651] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [5929] , 16.2016, 1421, 0, 0, 0.444942, 0.465394, 0.449586, 0.448171, -0.791595, -0.752382, -0.782725, -0.785429, -0.3, -0.3, -0.3, -0.3, -3.28425e-06, 1.65481e-06, 0, 0, 0, 0, 0.00284731, -0.0329749, -0.00557528, -0.946766, 0.0318783, 0.0274755, -0.0328052, 0, 0, -0.999995, 0, 0, -5.0688e-07, 0, 0, 4.78209e-08, 0, 0, -1, 0, 0, 0, 0, 0, 0, -0.0329749, -0.00557528, 0.0532288, 0.0318783, 0.0274755, -0.0328047, -0.133733, -0.043962, 0.276927, 0, 0, 5.35968e-06, 0, 0, -5.66721e-05, 0, 0, -167.748, 1.06745, -0.132931, -23.5625, 0, 0, 0, 1.04263, 0.396076, -23.5607, 0.0167929, -0.0442243, 0, -0.0297623, -0.165872, 0, -0.0175332, -0.0013975, -0.108036, -0.0175332, -0.0013975, -0.108036, 0.0540241, 1.55836, -0.0540241, -0.0203847, 0.211929, -0.010071, -0.0343261, 0.0428268, -0.108036, -0.274436, 0.327806, -0.191706, 0.00937765, 0.377801, -0.010071, -0.0257073, -0.170912, 0.000697992, 0.0501085, 0.0917829, -0.009188, -0.00195046, 0.00401543, 0.0677658, 0.0244012, -0.0791292, -0.00849001, -1.15284, -1.89476, -0.0250482, -0.0203987, 0.212073, -0.00635382, 0.00444031, -0.0699555, 0.126875, 0, 0, 0, 23.587, 0.00444031, -0.0699555, 0.126875, 6.01926, 6.39803, 5.41555, 5.7542, 0.430723, 0.449024, 0.400454, 0.417612, -0.0447999, 0.291203, 0.00213619, 
