[2025-02-03 14:35:07.608734] [0x0000007f9a42d010] [MocapTag] [0x000043c1] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 14:35:33.442231] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10167] , 26.4326, 0.0223324, -0.180822, -0.3531, -0.998313, -0.00927389, -0.00268392, -0.0572532, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:33.443767] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10168] , 26.4425, 0.0223324, -0.180822, -0.3531, -0.998313, -0.00927389, -0.00268392, -0.0572532, -0.00415536, -0.0497678, 0.461909, 0.132942, -0.0422463, 0, 
[2025-02-03 14:35:33.447061] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10170] , 26.4425, 0.0223324, -0.180822, -0.3531, -0.998313, -0.00927389, -0.00268392, -0.0572532, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:33.451884] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10171] , 26.4425, 0.0223324, -0.180822, -0.3531, -0.998313, -0.00927389, -0.00268392, -0.0572532, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:33.458814] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10173] , 26.4526, 0.0227279, -0.181332, -0.348642, -0.998255, -0.010255, -0.00282352, -0.0580862, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:33.462229] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10174] , 26.4526, 0.0227279, -0.181332, -0.348642, -0.998255, -0.010255, -0.00282352, -0.0580862, 0.0395515, -0.0510006, 0.445737, 0.193763, -0.0407835, -0.165961, 
[2025-02-03 14:35:33.463344] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10175] , 26.4626, 0.0224556, -0.18226, -0.344363, -0.998291, -0.0116323, -0.00134224, -0.0572583, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:33.464017] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10176] , 26.4626, 0.0224556, -0.18226, -0.344363, -0.998291, -0.0116323, -0.00134224, -0.0572583, -0.0272278, -0.0928502, 0.427938, 0.292516, 0.281659, 0.163469, 
[2025-02-03 14:35:33.467547] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10178] , 26.4626, 0.0224556, -0.18226, -0.344363, -0.998291, -0.0116323, -0.00134224, -0.0572583, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:33.470088] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10179] , 26.4626, 0.0224056, -0.182457, -0.339649, -0.998275, -0.0114564, -0.00227646, -0.0575391, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:33.473134] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10180] , 26.4725, 0.0224056, -0.182457, -0.339649, -0.998275, -0.0114564, -0.00227646, -0.0575391, -0.00499879, -0.0196467, 0.471408, -0.0459671, -0.185148, -0.0542603, 
[2025-02-03 14:35:33.475549] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10182] , 26.4725, 0.0224056, -0.182457, -0.339649, -0.998275, -0.0114564, -0.00227646, -0.0575391, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:33.478739] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10183] , 26.4725, 0.0224056, -0.182457, -0.339649, -0.998275, -0.0114564, -0.00227646, -0.0575391, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:33.482813] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10184] , 26.4725, 0.0226507, -0.183038, -0.335273, -0.998239, -0.0123903, -0.00271324, -0.057948, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:33.485739] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10186] , 26.4825, 0.0226507, -0.183038, -0.335273, -0.998239, -0.0123903, -0.00271324, -0.057948, 0.0245041, -0.0581897, 0.43763, 0.181198, -0.0989488, -0.0803076, 
[2025-02-03 14:35:33.488344] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10187] , 26.4825, 0.0226507, -0.183038, -0.335273, -0.998239, -0.0123903, -0.00271324, -0.057948, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:33.490858] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10188] , 26.4825, 0.0224284, -0.183604, -0.330768, -0.998255, -0.0130855, -0.00240731, -0.0575244, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:33.493812] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10189] , 26.4925, 0.0224284, -0.183604, -0.330768, -0.998255, -0.0130855, -0.00240731, -0.0575244, -0.0222278, -0.0565295, 0.450455, 0.142622, 0.0541216, 0.084547, 
[2025-02-03 14:35:33.498335] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10191] , 26.4925, 0.0224284, -0.183604, -0.330768, -0.998255, -0.0130855, -0.00240731, -0.0575244, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:33.500892] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10192] , 26.4925, 0.0228629, -0.184193, -0.32652, -0.998233, -0.0131016, -0.00392416, -0.057827, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:33.503635] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10193] , 26.5025, 0.0228629, -0.184193, -0.32652, -0.998233, -0.0131016, -0.00392416, -0.057827, 0.043447, -0.0589412, 0.424761, 0, -0.30381, -0.0568159, 
[2025-02-03 14:35:33.506531] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10195] , 26.5025, 0.0228629, -0.184193, -0.32652, -0.998233, -0.0131016, -0.00392416, -0.057827, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:33.509050] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10196] , 26.5025, 0.0228629, -0.184193, -0.32652, -0.998233, -0.0131016, -0.00392416, -0.057827, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:35:33.512112] [0x0000007f917f99a0] [MocapTag] [0x000043c1] [10197] , 26.5025, 0.0224685, -0.184957, -0.322374, -0.998255, -0.0142928, -0.00265846, -0.0572271, 0, 0, 0, 0, 0, 0, 
