[2025-02-03 14:05:23.182870] [0x0000007fa9c7c010] [MocapTag] [0x000015aa] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 14:05:41.335808] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6814] , 18.326, -6.71317e-07, -0.216267, -1.1047, -0.999438, -0.00131707, -0.00302749, -0.0333438, -0.0369067, -0.0128394, 0, 0.12176, 0.15269, -0.0415146, 
[2025-02-03 14:05:41.338805] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6816] , 18.336, -6.71317e-07, -0.216267, -1.1047, -0.999438, -0.00131707, -0.00302749, -0.0333438, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.343396] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6817] , 18.336, -2.11234e-05, -0.216159, -1.10495, -0.999416, -0.000914979, -0.0017452, -0.0341214, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.346527] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6818] , 18.346, -2.11234e-05, -0.216159, -1.10495, -0.999416, -0.000914979, -0.0017452, -0.0341214, -0.00204521, 0.0107673, -0.0248453, -0.0720978, 0.258863, -0.156037, 
[2025-02-03 14:05:41.349295] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6820] , 18.346, -2.11234e-05, -0.216159, -1.10495, -0.999416, -0.000914979, -0.0017452, -0.0341214, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.352146] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6821] , 18.346, -0.000784556, -0.21603, -1.10451, -0.999429, -0.00171254, 0.000244399, -0.0337537, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.355507] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6822] , 18.346, -0.000784556, -0.21603, -1.10451, -0.999429, -0.00171254, 0.000244399, -0.0337537, -0.0763433, 0.0129748, 0.043518, 0.172973, 0.392373, 0.0732213, 
[2025-02-03 14:05:41.360378] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6824] , 18.356, -0.000784556, -0.21603, -1.10451, -0.999429, -0.00171254, 0.000244399, -0.0337537, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.365265] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6825] , 18.356, -0.000881182, -0.216092, -1.1048, -0.999407, -0.00230203, 0.00138788, -0.0343324, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.366983] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6826] , 18.366, -0.000881182, -0.216092, -1.1048, -0.999407, -0.00230203, 0.00138788, -0.0343324, -0.00966254, -0.00625263, -0.0289731, 0.125718, 0.224313, -0.116376, 
[2025-02-03 14:05:41.369429] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6828] , 18.366, -0.000881182, -0.216092, -1.1048, -0.999407, -0.00230203, 0.00138788, -0.0343324, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.372145] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6829] , 18.366, -0.00168289, -0.216717, -1.10534, -0.99943, -0.00276227, 0.0019992, -0.0335968, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.377108] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6830] , 18.376, -0.00168289, -0.216717, -1.10534, -0.99943, -0.00276227, 0.0019992, -0.0335968, -0.0801704, -0.0624539, -0.0544554, 0.095892, 0.119447, 0.146739, 
[2025-02-03 14:05:41.380084] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6832] , 18.376, -0.00168289, -0.216717, -1.10534, -0.99943, -0.00276227, 0.0019992, -0.0335968, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.384503] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6833] , 18.376, -0.00176717, -0.216744, -1.10545, -0.999407, -0.00315829, 0.00197606, -0.0342284, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.385724] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6834] , 18.376, -0.00176717, -0.216744, -1.10545, -0.999407, -0.00315829, 0.00197606, -0.0342284, -0.00842816, -0.00268543, -0.0103496, 0.0792503, 0, -0.126529, 
[2025-02-03 14:05:41.390394] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6836] , 18.386, -0.00176717, -0.216744, -1.10545, -0.999407, -0.00315829, 0.00197606, -0.0342284, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.393060] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6837] , 18.386, -0.00238369, -0.21697, -1.10573, -0.999417, -0.00320317, 0.00368847, -0.0337837, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.396107] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6838] , 18.386, -0.00238369, -0.21697, -1.10573, -0.999417, -0.00320317, 0.00368847, -0.0337837, -0.0616525, -0.0226559, -0.028529, 0, 0.342269, 0.0877649, 
[2025-02-03 14:05:41.399336] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6840] , 18.396, -0.00238369, -0.21697, -1.10573, -0.999417, -0.00320317, 0.00368847, -0.0337837, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.402264] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6841] , 18.396, -0.00261841, -0.217044, -1.10583, -0.9994, -0.0038082, 0.00379777, -0.0342082, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.406358] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6842] , 18.396, -0.00261841, -0.217044, -1.10583, -0.9994, -0.0038082, 0.00379777, -0.0342082, -0.0234714, -0.00737682, -0.00925025, 0.121999, 0, -0.0854611, 
[2025-02-03 14:05:41.409347] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6844] , 18.406, -0.00261841, -0.217044, -1.10583, -0.9994, -0.0038082, 0.00379777, -0.0342082, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.411961] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6845] , 18.406, -0.00307607, -0.217179, -1.10589, -0.999406, -0.00441731, 0.00417493, -0.0339084, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.414918] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6846] , 18.406, -0.00307607, -0.217179, -1.10589, -0.999406, -0.00441731, 0.00417493, -0.0339084, -0.0457664, -0.0134698, -0.00618857, 0.124097, 0.0714909, 0.0591822, 
[2025-02-03 14:05:41.417616] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6847] , 18.416, -0.00307607, -0.217179, -1.10589, -0.999406, -0.00441731, 0.00417493, -0.0339084, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.422997] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6849] , 18.416, -0.00307607, -0.217179, -1.10589, -0.999406, -0.00441731, 0.00417493, -0.0339084, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.425874] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6850] , 18.416, -0.00314843, -0.21718, -1.10614, -0.999381, -0.00445509, 0.00503469, -0.0345239, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.428896] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6852] , 18.426, -0.00314843, -0.21718, -1.10614, -0.999381, -0.00445509, 0.00503469, -0.0345239, -0.00723596, 0, -0.0254124, 0, 0.171027, -0.124045, 
[2025-02-03 14:05:41.431796] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6853] , 18.426, -0.00362402, -0.217311, -1.10616, -0.999393, -0.00507412, 0.00506008, -0.0340818, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.436364] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6854] , 18.436, -0.00362402, -0.217311, -1.10616, -0.999393, -0.00507412, 0.00506008, -0.0340818, -0.047559, -0.0131194, 0, 0.123477, 0, 0.0878416, 
[2025-02-03 14:05:41.438389] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6855] , 18.436, -0.00362402, -0.217311, -1.10616, -0.999393, -0.00507412, 0.00506008, -0.0340818, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.441114] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6857] , 18.436, -0.00362402, -0.217311, -1.10616, -0.999393, -0.00507412, 0.00506008, -0.0340818, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.443683] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6858] , 18.436, -0.00369414, -0.217266, -1.10638, -0.999375, -0.00453677, 0.00555678, -0.0346281, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.446680] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6859] , 18.446, -0.00369414, -0.217266, -1.10638, -0.999375, -0.00453677, 0.00555678, -0.0346281, -0.00701208, 0.00454013, -0.0219472, -0.103426, 0.102432, -0.1093, 
[2025-02-03 14:05:41.449573] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6861] , 18.446, -0.00369414, -0.217266, -1.10638, -0.999375, -0.00453677, 0.00555678, -0.0346281, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.454277] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6862] , 18.446, -0.00406861, -0.217436, -1.10653, -0.999387, -0.00489999, 0.00555811, -0.0342151, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.457009] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6863] , 18.456, -0.00406861, -0.217436, -1.10653, -0.999387, -0.00489999, 0.00555811, -0.0342151, -0.0374467, -0.0170478, -0.0148987, 0.0721693, 0, 0.0822559, 
[2025-02-03 14:05:41.460113] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6865] , 18.456, -0.00406861, -0.217436, -1.10653, -0.999387, -0.00489999, 0.00555811, -0.0342151, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.462362] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6866] , 18.456, -0.0042759, -0.21747, -1.10664, -0.999388, -0.00456109, 0.00633217, -0.034086, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.465366] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6867] , 18.456, -0.0042759, -0.21747, -1.10664, -0.999388, -0.00456109, 0.00633217, -0.034086, -0.0207295, -0.00341804, -0.0108289, -0.0626087, 0.157166, 0, 
[2025-02-03 14:05:41.469050] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6869] , 18.466, -0.0042759, -0.21747, -1.10664, -0.999388, -0.00456109, 0.00633217, -0.034086, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:41.471782] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [6870] , 18.466, -0.00399687, -0.217247, -1.10651, -0.999362, -0.00389498, 0.00576667, -0.0350315, 0, 0, 0, 0, 0, 0, 
